Node,x,y,ward,distance_from_0(in m),fill_ratio,fill_p_m,fill_ratio_0,distance_from_0,fill_per_m_0,fill_ratio_1,distance_from_87,fill_per_m_1,fill_ratio_2,distance_from_39,fill_per_m_2,fill_ratio_3,distance_from_8,fill_per_m_3,fill_ratio_4,distance_from_68,fill_per_m_4,fill_ratio_5,distance_from_12,fill_per_m_5
Node 14,76.687853,30.682153,1,0.1372409230466817,0.21233911067827616,30.943993375219467,0.21233911067827616,0.1372409230466817,1.5471996687609733,0.23969798600437672,0.0603504163062836,3.971770215931712,0.2628070921053811,0.0292560549476862,8.982998308395164,0.3097221497727437,0.0332809059272551,9.306301650854389,0.3374560504509989,0.0272665693207993,12.376182954325058,0.36056694387699195,0.0212500512800202,16.967815236098065
Node 38,76.71554,30.654857,1,0.1169558559327434,0.09767211400638387,16.7023896712878,0.09767211400638387,0.1169558559327434,0.83511948356439,0.12920904859302362,0.0461823457612378,2.797801767390356,0.20449446540183316,0.0650426964226775,3.1440035030671796,0.24078833219782114,0.0425287952412525,5.661771767385005,0.2820153922022293,0.0321723348539401,8.765773248430904,0.3505911939531312,0.0268389262881212,13.06278761636979
Node 32,76.682161,30.689771,1,0.1402209883094675,0.17052412368729153,24.322196804225207,0.17052412368729153,0.1402209883094675,1.2161098402112605,0.2052620192205863,0.0637940498047688,3.2175731098551816,0.27983266689752045,0.0237172946437167,11.798675654251108,0.27983266689752045,0.0348487199817341,8.029926695849785,0.27983266689752045,0.035283191669967,7.931047437970688,0.330754725158119,0.0292666736291879,11.301411610653782
Node 58,76.706359,30.692034,1,0.1183128980445434,0.1959828624191452,33.12958530444584,0.1959828624191452,0.1183128980445434,1.656479265222292,0.2493526907626043,0.0418859595398447,5.953133066592482,0.26531478365734706,0.0340316956029574,7.796108273673289,0.26531478365734706,0.0129406297168099,20.502463130731783,0.280104886606139,0.0159516735150513,17.5595924992976,0.31614458302916626,0.0209221563867249,15.1105162004123
Node 78,76.695915,30.683212,1,0.1330538512644911,0.07404465173409036,11.130027583628632,0.07404465173409036,0.1330538512644911,0.5565013791814316,0.08804943273162744,0.056163344524093,1.5677384151126526,0.1555250309973883,0.0326884464990499,4.75779817195989,0.2350514101102237,0.0302580905255209,7.768216897625177,0.30879466083545637,0.0230794975386087,13.379609340233124,0.30879466083545637,0.0170629794978296,18.097347000547874
Node 27,76.730256,30.706429,1,0.0933748167105824,0.19967378215835974,42.76823006298447,0.19967378215835974,0.0933748167105824,2.1384115031492237,0.19967378215835974,0.0322241070964529,6.196410083938028,0.26277529017768,0.0628154374265426,4.183291575179648,0.2817667310035462,0.0285534211255021,9.868055031482378,0.2817667310035462,0.0383841958985992,7.340696461322225,0.3032825346191412,0.0443436290085697,6.839371097943513
Node 100,76.725678,30.715393,1,0.0992374600537195,0.10789142699330445,21.74409279215739,0.10789142699330445,0.0992374600537195,1.0872046396078694,0.19460485575055378,0.041693065817641,4.667559267570421,0.2155682328701144,0.0534725483332401,4.03138132723162,0.22454900689437088,0.0367599765013718,6.108518782268297,0.22454900689437088,0.0463345249889374,4.846256801984763,0.29481347454112905,0.0522939580989079,5.637620200473712
Node 59,76.726006,30.681139,1,0.0955828166768452,0.045227288910538066,9.463476905780349,0.045227288910538066,0.0955828166768452,0.4731738452890174,0.09519922485178688,0.0185802854442703,5.123668586111198,0.13343143939921753,0.0559360128489128,2.3854299332994193,0.1885535229333141,0.0154275756253898,12.22185050404185,0.2597247291368723,0.0163439697674772,15.891165538845861,0.2815843541833371,0.0236665535356268,11.897987333028862
Node 50,76.705261,30.701882,1,0.1201411676625286,0.18485445552552704,30.772874797550713,0.18485445552552704,0.1201411676625286,1.5386437398775357,0.18485445552552704,0.0449700701947081,4.1106107845764495,0.18485445552552704,0.0330306111129501,5.5964588391479175,0.19139029364900345,0.0198091083169767,9.661731895573467,0.25531168291062356,0.0249861670510778,10.218121186363016,0.2762377596493109,0.0309456001610483,8.92656009939066
Node 80,76.714498,30.719946,1,0.1130171711635808,0.11586905952512971,20.50468231193313,0.11586905952512971,0.1130171711635808,1.0252341155966564,0.16585165649045924,0.047369247668077,3.5012516485928846,0.2031427206227479,0.0429951338767337,4.724784000095326,0.26300089017320105,0.0413302653115008,6.363397093897118,0.2659090542346785,0.0509048137990665,5.2236524287130335,0.2712607119620037,0.056864246909037,4.7703210137632945
Node 67,76.665348,30.703502,1,0.1690361396275782,0.14092422497476265,16.67385747039042,0.14092422497476265,0.1690361396275782,0.8336928735195209,0.20370728366431387,0.0926092011228794,2.199644108731949,0.20370728366431387,0.0327158109134465,6.226569905396669,0.21334441630240208,0.0636638712998448,3.351106553002255,0.25530357328119313,0.0658517308609013,3.876945525098971,0.25530357328119313,0.0610243542667728,4.183634162929661
Node 7,76.740156,30.667918,1,0.0916936997984231,0.05808361216819946,12.669051918700822,0.05808361216819946,0.0916936997984231,0.6334525959350411,0.05808361216819946,0.0260706119923326,2.227934357094568,0.13893222134181132,0.0760756328493246,1.8262381282713807,0.1900504392180512,0.0367087164000432,5.177256462659303,0.2543774969480743,0.0354510463898548,7.175458071129623,0.2543774969480743,0.0427736301580044,5.947063553138046
Node 41,76.700171,30.725513,1,0.1293613340750094,0.12203823484477883,18.86780709512715,0.12203823484477883,0.1293613340750094,0.9433903547563577,0.12203823484477883,0.0572031386267362,2.1334185111958055,0.15543594858878643,0.0415280315361065,3.74291635888503,0.21275397340663182,0.0460068729249246,4.624395440955315,0.21275397340663182,0.0555814214124902,3.827789358384814,0.25026128584875873,0.0615408545224607,4.0665877617513475
Node 84,76.711936,30.670104,1,0.1085507033323734,0.06355835028602363,11.710352551362684,0.06355835028602363,0.1085507033323734,0.5855176275681342,0.08705991372289539,0.036906006581788,2.3589632633365656,0.08705991372289539,0.0518084685297894,1.6804185916601013,0.16682336065283038,0.0258600316629784,6.451011461507881,0.16682336065283038,0.0151886082997067,10.983452687765464,0.22018632829307494,0.0134227839720064,16.403924011015885
Node 99,76.744774,30.684734,1,0.0723974594730605,0.02541912674409519,7.022104623313139,0.02541912674409519,0.0723974594730605,0.35110523116565695,0.10924669609075104,0.0096784665956958,11.28760377592615,0.10924669609075104,0.0763559433781501,1.4307556328616182,0.10924669609075104,0.0348031668290939,3.1389872257091747,0.15045967847577205,0.037889313435057,3.9710320624748925,0.15045967847577205,0.0452118972032066,3.3278780096204605
Node 54,76.712099,30.699538,1,0.1121480339523499,0.8948273504276488,159.57967677041012,0.8948273504276488,0.1121480339523499,7.978983838520506,0.9047207232882988,0.0368867683732254,24.526971680853414,0.0,0.0421716588332479,0.0,0.0,0.0154236162958292,0.0,0.0,0.0236783029010812,0.0,0.0,0.0296377360110517,0.0
Node 71,76.723477,30.699035,1,0.0983214968135586,0.7722447692966574,157.08564135491565,0.7722447692966574,0.0983214968135586,7.854282067745783,0.7905253905161591,0.0293459320172099,26.938159266931994,0.0,0.0571810841730695,0.0,0.0,0.0253544832965108,0.0,0.0,0.0351043793646272,0.0,0.0,0.0410638124745977,0.0
Node 11,76.722321,30.711451,1,0.1035133050936767,0.020584494295802447,3.9771687856308025,0.020584494295802447,0.1035133050936767,0.19885843928154012,0.0,0.0400791656035281,0.0,0.0,0.0499434377455319,0.0,0.0,0.0342747311301862,0.0,0.0,0.0438492796177519,0.0,0.0,0.0498087127277224,0.0
Node 8,76.71562,30.689038,1,0.1070952370944553,0.8661761457749352,161.75810788130374,0.8661761457749352,0.1070952370944553,8.087905394065187,0.8719259788424133,0.0300071080021097,29.057314646286844,0.0,0.0426145547281313,0.0,0.0,0.0,,0.0,0.01083768755074,0.0,0.0,0.0176275576807932,0.0
Node 46,76.690915,30.720093,1,0.1398509366669969,0.662522284353982,94.74692127826543,0.662522284353982,0.1398509366669969,4.737346063913271,0.6871415614090404,0.0657082242548868,10.457466613974685,0.0,0.031503988011187,0.0,0.0,0.0417716358739014,0.0,0.0,0.0464878708509693,0.0,0.0,0.0524473039609398,0.0
Node 12,76.704868,30.678243,1,0.1176093566752751,0.9699098521619943,164.93753211149016,0.9699098521619943,0.1176093566752751,8.246876605574508,0.9699826455371896,0.040718849934877,23.821464680080968,0.9721419548038658,0.0399750376950593,24.318725155924426,0.9748484549651302,0.0176275576807932,55.30252531962012,0.0,0.0076350029493927,0.0,0.0,0.0,
Node 39,76.678392,30.699252,1,0.1479868230558647,0.6842330265121569,92.47215561264673,0.6842330265121569,0.1479868230558647,4.623607780632337,0.0,0.0715598845511659,0.0,0.0,0.0,,0.0,0.0426145547281313,0.0,0.0,0.0448024142891878,0.0,0.0,0.0399750376950593,0.0
Node 76,76.708129,30.726513,1,0.1205740776689598,0.7290071680409873,120.9227028122083,0.7290071680409873,0.1205740776689598,6.0461351406104145,0.73119141128831,0.0555864250673882,13.154136291403457,0.753455462553226,0.044640339510164,16.878354215511163,0.0,0.0484235198435033,0.0,0.0,0.0579980683310689,0.0,0.0,0.0639575014410394,0.0
Node 68,76.711614,30.681363,1,0.1102867729071255,0.8021969807540397,145.47474000886479,0.8021969807540397,0.1102867729071255,7.273737000443238,0.8021969807540397,0.0337805582055715,23.747297953819235,0.8162457977505788,0.0448024142891878,18.218790453610982,0.0,0.01083768755074,0.0,0.0,0.0,,0.0,0.0076350029493927,0.0
Node 52,76.724872,30.673557,1,0.1002732040337764,0.7751328233611146,154.6041798165771,0.7751328233611146,0.1002732040337764,7.730208990828855,0.7751328233611146,0.0254569648102546,30.448752596337595,0.7831785319341168,0.0720728181845891,10.866489637303777,0.7832979094798006,0.0315643809610661,24.815880610678843,0.0,0.0324881986598871,0.0,0.0,0.0398107824280367,0.0
Node 87,76.736808,30.682685,1,0.0820759260677643,0.7296061783380641,177.7881074983375,0.0,0.0820759260677643,0.0,0.0,0.0,,0.0,0.0715598845511659,0.0,0.0,0.0300071080021097,0.0,0.0,0.0337805582055715,0.0,0.0,0.040718849934877,0.0
