Ward,x,y,fill_ratio_0,distance_from_0_0,fill_per_m_0,fill_ratio_1,distance_from_0_1,fill_per_m_1,fill_ratio_2,distance_from_0_2,fill_per_m_2
2,76.76223,30.718974,0.11976213181925122,0.8502376506535393,14.085724353325858,0.6114542354346478,0.8502376506535393,71.91568556916417,0.6322642879195304,0.8502376506535393,74.36324272790525
2,76.736267,30.703417,0.0,1.0,0.0,0.8306194077877291,1.0,83.06194077877291,0.7375012481097484,1.0,73.75012481097484
2,76.739484,30.740651,0.4254364386164168,1.0,42.54364386164168,0.15167487973275118,1.0,15.167487973275119,0.7222669318556592,1.0,72.22669318556592
2,76.752876,30.717853,0.507610378684455,1.0,50.7610378684455,0.3349056146570861,1.0,33.49056146570861,0.7159722288473975,1.0,71.59722288473975
2,76.744077,30.754541,0.5116774421156661,0.9364091589985021,54.64250719876659,0.11689804070836407,0.9364091589985021,12.483649864487397,0.6680851365706462,0.9364091589985021,71.34542952198046
2,76.764892,30.731457,0.3236792364042437,0.9213808730132792,35.12979766398718,0.34208174871590746,0.9213808730132792,37.12707293316879,0.6439995432390158,0.9213808730132792,69.89504146454475
2,76.724986,30.715899,0.2799790936602842,1.0,27.997909366028416,0.22925139523264149,1.0,22.92513952326415,0.6718927435987284,1.0,67.18927435987284
2,76.727024,30.707493,0.08692028808742369,1.0,8.69202880874237,0.7072386343133986,1.0,70.72386343133986,0.6635373720167106,1.0,66.35373720167107
2,76.728869,30.724373,0.5935924535540487,1.0,59.359245355404866,0.3013778741641421,1.0,30.13778741641421,0.6589239419101514,1.0,65.89239419101514
2,76.716595,30.726273,0.8062012797930613,1.0,80.62012797930613,0.16426579793099294,1.0,16.426579793099293,0.6527461078518747,1.0,65.27461078518748
2,76.761706,30.696475,0.5567628930139298,0.7337682941339785,75.87720775957521,0.0,0.7337682941339785,0.0,0.4532888347480276,0.7337682941339785,61.7754730439827
2,76.761443,30.701343,0.32749735217791465,0.7563601695354356,43.299127237102795,0.0,0.7563601695354356,0.0,0.4508393714041321,0.7563601695354356,59.606440101286985
2,76.744236,30.729776,0.05182353682242691,1.0,5.182353682242691,0.6067150463828559,1.0,60.67150463828559,0.5953850173200438,1.0,59.53850173200438
2,76.746865,30.707631,0.26924323094938096,1.0,26.924323094938096,0.7222525683930663,1.0,72.22525683930662,0.5805883502780435,1.0,58.05883502780434
2,76.756675,30.701723,0.32235384497472297,0.900207255034524,35.80884770389462,0.0,0.900207255034524,0.0,0.5188380571260721,0.900207255034524,57.635400539642845
2,76.74202,30.744061,0.25243694434402075,1.0,25.243694434402077,0.5427244433475962,1.0,54.27244433475962,0.5648411332626164,1.0,56.48411332626164
2,76.727989,30.713761,0.6106200424416326,1.0,61.06200424416326,0.4391349085702184,1.0,43.91349085702184,0.5596403313082179,1.0,55.96403313082179
2,76.754223,30.73939,0.7482596903836584,1.0,74.82596903836584,0.8772005408131083,1.0,87.72005408131082,0.5373956029379229,1.0,53.73956029379229
2,76.739592,30.718233,0.5956387406078443,1.0,59.56387406078443,0.46267978566960644,1.0,46.26797856696064,0.52439026932758,1.0,52.439026932758004
2,76.735551,30.722152,0.4625347161331479,1.0,46.25347161331479,0.6200727559285135,1.0,62.00727559285135,0.5021950103312426,1.0,50.21950103312426
2,76.763248,30.749912,0.5321134852653157,0.9009066120152144,59.06422243644599,0.7476093801762511,0.9009066120152144,82.98411513530168,0.45221794088980716,0.9009066120152144,50.1958732302178
2,76.717378,30.731993,0.4316595462296794,1.0,43.16595462296794,0.7885972112245307,1.0,78.85972112245308,0.49836777273947974,1.0,49.83677727394797
2,76.704889,30.732946,0.5716126894698998,1.0,57.161268946989985,0.5435528611139886,1.0,54.35528611139886,0.47206694510999925,1.0,47.206694510999924
2,76.757658,30.722922,0.25790282704493983,0.8721176244310046,29.572023293670195,0.39728729056036727,0.8721176244310046,45.55432425982324,0.400763060875326,0.8721176244310046,45.95286801327925
2,76.760178,30.737124,0.37728416310462265,0.8916237586436103,42.31427880281804,0.31172206779554823,0.8916237586436103,34.96116661020315,0.4087341710980964,0.8916237586436103,45.84155223946549
2,76.737358,30.730679,0.28863055324025577,1.0,28.863055324025577,0.7972953657795536,1.0,79.72953657795536,0.4524395161326934,1.0,45.24395161326934
2,76.7473,30.693785,0.74543947418433,0.900461366616483,82.78417062859081,0.7952673118598902,0.900461366616483,88.31776035524285,0.3981686935909433,0.900461366616483,44.21829834711032
2,76.735219,30.742392,0.17337359529475482,1.0,17.33735952947548,0.4620058036441327,1.0,46.20058036441327,0.44076274693822814,1.0,44.07627469382282
2,76.746288,30.747585,0.7602278598896866,0.969224927530863,78.43668051608987,0.6651972206962001,0.969224927530863,68.63187293282016,0.41462412372702373,0.969224927530863,42.778937267254804
2,76.747066,30.750712,0.2850951686938471,0.934209477590131,30.51726358303206,0.12748866233198242,0.934209477590131,13.646689033903804,0.3971835296184548,0.934209477590131,42.51546779883051
2,76.735225,30.752778,0.3630822963986351,1.0,36.30822963986351,0.7624586857406905,1.0,76.24586857406905,0.4189254495045479,1.0,41.89254495045479
2,76.731578,30.712854,0.17088758739006582,1.0,17.088758739006582,0.0,1.0,0.0,0.39900270387013026,1.0,39.90027038701302
2,76.733378,30.717856,0.18452101935637732,1.0,18.45210193563773,0.4008514167636399,1.0,40.08514167636399,0.37330931627975295,1.0,37.330931627975296
2,76.739675,30.751624,0.02007119777772637,1.0,2.007119777772637,0.7364442356247228,1.0,73.64442356247228,0.3623938991166331,1.0,36.23938991166331
2,76.760074,30.707197,0.8098744458546349,0.9372924540832962,86.40573625941751,0.8418287767582721,0.9372924540832962,89.81495296274514,0.0,0.9372924540832962,0.0
2,76.74777,30.729357,0.3220791655831783,1.0,32.20791655831783,0.8464522917345182,1.0,84.64522917345182,0.3469532018962277,1.0,34.69532018962277
2,76.712239,30.733528,0.12758030279556376,1.0,12.758030279556376,0.8721239089441515,1.0,87.21239089441515,0.34634599436596125,1.0,34.634599436596126
2,76.724239,30.739403,0.0,1.0,0.0,0.9383404568210378,1.0,93.83404568210378,0.3351972416459009,1.0,33.519724164590095
2,76.742796,30.699565,0.3366042781939206,1.0,33.660427819392055,0.11063173695520723,1.0,11.063173695520723,0.29314773026101326,1.0,29.314773026101328
2,76.743005,30.717842,0.668643219924431,1.0,66.8643219924431,0.3924451074226354,1.0,39.244510742263536,0.27074467314355377,1.0,27.074467314355378
2,76.725031,30.72097,0.16068137325955567,1.0,16.06813732595557,0.1533514031160802,1.0,15.33514031160802,0.24317219099945409,1.0,24.317219099945408
2,76.750709,30.746168,0.08023374566164221,0.9870426383061763,8.128701086239605,0.15253904291426135,0.9870426383061763,15.454149293492264,0.23818278104672652,0.9870426383061763,24.130951572209916
2,76.729602,30.744926,0.5868411180208791,1.0,58.68411180208791,0.2322126951468173,1.0,23.22126951468173,0.2310747965880714,1.0,23.10747965880714
2,76.756494,30.708804,0.7891712386073383,1.0,78.91712386073382,0.8145747202313821,1.0,81.45747202313821,0.22460482293998196,1.0,22.460482293998197
2,76.756212,30.681968,0.0,0.6306659112118383,0.0,0.5027203900924792,0.6306659112118383,79.71263091206102,0.14085702037979986,0.6306659112118383,22.33464943572739
2,76.737422,30.69957,0.4103968269896615,1.0,41.03968269896615,0.24848913981446574,1.0,24.848913981446575,0.22197216193294944,1.0,22.197216193294945
2,76.714692,30.737373,0.06337497047276774,1.0,6.337497047276774,0.5762883601668132,1.0,57.62883601668132,0.20990559309558576,1.0,20.990559309558577
2,76.761424,30.727588,0.7133495858845524,0.924111045481394,77.19305914290307,0.5230654247691193,0.924111045481394,56.602009826280195,0.19068772066366657,0.924111045481394,20.63471934418144
2,76.740917,30.734954,0.3689136395697724,1.0,36.891363956977244,0.5698896848713165,1.0,56.98896848713165,0.20513964048200717,1.0,20.513964048200716
2,76.724063,30.726649,0.0,1.0,0.0,0.12429722348554473,1.0,12.429722348554472,0.20498429541582097,1.0,20.498429541582098
2,76.727572,30.739281,0.0,1.0,0.0,0.424130671302386,1.0,42.4130671302386,0.18192813049527112,1.0,18.19281304952711
2,76.764742,30.727141,0.5245113895702547,0.8670011561212692,60.49719609565206,0.3769444294249076,0.8670011561212692,43.476808163815605,0.1552402459307125,0.8670011561212692,17.905425481231855
2,76.736806,30.748459,0.0,1.0,0.0,0.18123306616566015,1.0,18.123306616566015,0.1785446620543336,1.0,17.85446620543336
2,76.750081,30.70896,0.11203890216805235,1.0,11.203890216805235,0.6966508238768923,1.0,69.66508238768922,0.17803596686975143,1.0,17.803596686975144
2,76.748739,30.719108,0.4811401018548175,1.0,48.114010185481746,0.794025189270296,1.0,79.4025189270296,0.1763869865062233,1.0,17.63869865062233
2,76.750122,30.751839,0.24240973241508024,0.933011161801035,25.981439701872954,0.6411476328852973,0.933011161801035,68.71810961485821,0.14866272775311296,0.933011161801035,15.933649439535357
2,76.742851,30.7107,0.24247050363472966,1.0,24.247050363472965,0.34569599350391944,1.0,34.56959935039195,0.15615259736619036,1.0,15.615259736619036
2,76.764698,30.740955,0.10717201133977605,0.926028043130663,11.573300844913401,0.0,0.926028043130663,0.0,0.12466268120326685,0.926028043130663,13.46208488263642
2,76.745708,30.691201,0.4984421989290573,0.8729244841644945,57.10026559813282,0.0,0.8729244841644945,0.0,0.11323804584075525,0.8729244841644945,12.972261392019403
2,76.7537,30.695318,0.6791023191444896,0.8394026248302912,80.90304927052011,0.1636559428657045,0.8394026248302912,19.49671564331743,0.10410858198457384,0.8394026248302912,12.402699122560206
2,76.751598,30.701793,0.7694929331919369,0.905459890802184,84.98365758755051,0.1397723766262895,0.905459890802184,15.436617131926122,0.09944139275934516,0.905459890802184,10.982418301405483
2,76.730074,30.734448,0.13441467693897424,1.0,13.441467693897424,0.0,1.0,0.0,0.08550853085446808,1.0,8.550853085446807
2,76.735379,30.734311,0.5325894325515859,1.0,53.258943255158584,0.6277080530714179,1.0,62.770805307141785,0.08534966807864386,1.0,8.534966807864386
2,76.749047,30.743196,0.1543627152742023,1.0,15.436271527420232,0.5862298320167972,1.0,58.62298320167972,0.06707647738842748,1.0,6.7076477388427485
2,76.736815,30.711349,0.44741236682345464,1.0,44.741236682345466,0.5334610919763215,1.0,53.34610919763215,0.06570863942835237,1.0,6.570863942835237
2,76.723448,30.733899,0.5326172664550232,1.0,53.261726645502314,0.0,1.0,0.0,0.05476163882203133,1.0,5.476163882203133
2,76.732449,30.702766,0.11483682473920354,1.0,11.483682473920354,0.5651331835892089,1.0,56.51331835892089,0.03654966784809488,1.0,3.654966784809488
2,76.739919,30.725365,0.24595772838450813,1.0,24.595772838450813,0.25179905890695276,1.0,25.179905890695274,0.02709599250348349,1.0,2.709599250348349
2,76.755728,30.720117,0.0,1.0,0.0,0.3488682665429953,1.0,34.88682665429953,0.02538635566034486,1.0,2.538635566034486
2,76.730468,30.707526,0.8170720709492799,1.0,81.707207094928,0.20162732004774453,1.0,20.162732004774455,0.019710537754364155,1.0,1.9710537754364155
2,76.756587,30.685461,0.0,0.6666371171490626,0.0,0.47157618855015837,0.6666371171490626,70.73956376250082,0.013094456588333636,0.6666371171490626,1.9642555524560847
2,76.761229,30.756097,0.35609672589784624,0.9469237435008665,37.605639138514256,0.03353243473577938,0.9469237435008665,3.5411969512779145,0.0,0.9469237435008665,0.0
2,76.749401,30.722265,0.5812382214226123,1.0,58.123822142261226,0.8995745732745685,1.0,89.95745732745685,0.0,1.0,0.0
