Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_13_0_0,fill_per_m_1_13_0_0,distance_from_73_1_0,fill_per_m_1_73_1_0,distance_from_229_2_0,fill_per_m_1_229_2_0,fill_per_m_1_73_1_1,fill_per_m_1_229_2_2,fill_ratio_2,distance_from_24_0_0,fill_per_m_2_24_0_0,distance_from_6_1_0,fill_per_m_2_6_1_0,distance_from_294_2_0,fill_per_m_2_294_2_0,fill_per_m_2_6_1_1,fill_per_m_2_294_2_2,fill_ratio_3,distance_from_281_0_0,fill_per_m_3_281_0_0,distance_from_187_1_0,fill_per_m_3_187_1_0,distance_from_117_2_0,fill_per_m_3_117_2_0,fill_per_m_3_187_1_1,fill_per_m_3_117_2_2,fill_ratio_4,distance_from_14_0_0,fill_per_m_4_14_0_0,distance_from_254_1_0,fill_per_m_4_254_1_0,distance_from_227_2_0,fill_per_m_4_227_2_0,fill_per_m_4_254_1_1,fill_per_m_4_227_2_2,fill_ratio_5,distance_from_33_0_0,fill_per_m_5_33_0_0,distance_from_28_1_0,fill_per_m_5_28_1_0,distance_from_182_2_0,fill_per_m_5_182_2_0,fill_per_m_5_28_1_1,fill_per_m_5_182_2_2,fill_ratio_6,distance_from_108_0_0,fill_per_m_6_108_0_0,distance_from_201_1_0,fill_per_m_6_201_1_0,distance_from_193_2_0,fill_per_m_6_193_2_0,fill_per_m_6_201_1_1,fill_per_m_6_193_2_2,fill_ratio_7,distance_from_189_0_0,fill_per_m_7_189_0_0,distance_from_126_1_0,fill_per_m_7_126_1_0,distance_from_110_2_0,fill_per_m_7_110_2_0,fill_per_m_7_126_1_1,fill_per_m_7_110_2_2,fill_ratio_8,distance_from_245_0_0,fill_per_m_8_245_0_0,distance_from_127_1_0,fill_per_m_8_127_1_0,distance_from_157_2_0,fill_per_m_8_157_2_0,fill_per_m_8_127_1_1,fill_per_m_8_157_2_2,fill_ratio_9,distance_from_247_0_0,fill_per_m_9_247_0_0,distance_from_213_1_0,fill_per_m_9_213_1_0,distance_from_4_2_0,fill_per_m_9_4_2_0,fill_per_m_9_213_1_1,fill_per_m_9_4_2_2,fill_ratio_10,distance_from_169_0_0,fill_per_m_10_169_0_0,distance_from_278_1_0,fill_per_m_10_278_1_0,distance_from_192_2_0,fill_per_m_10_192_2_0,fill_per_m_10_278_1_1,fill_per_m_10_192_2_2,fill_ratio_11,distance_from_130_0_0,fill_per_m_11_130_0_0,distance_from_170_1_0,fill_per_m_11_170_1_0,distance_from_275_2_0,fill_per_m_11_275_2_0,fill_per_m_11_170_1_1,fill_per_m_11_275_2_2,fill_ratio_12,distance_from_67_0_0,fill_per_m_12_67_0_0,distance_from_174_1_0,fill_per_m_12_174_1_0,distance_from_172_2_0,fill_per_m_12_172_2_0,fill_per_m_12_174_1_1,fill_per_m_12_172_2_2,fill_ratio_13,distance_from_114_0_0,fill_per_m_13_114_0_0,distance_from_102_1_0,fill_per_m_13_102_1_0,distance_from_264_2_0,fill_per_m_13_264_2_0,fill_per_m_13_102_1_1,fill_per_m_13_264_2_2,fill_ratio_14,distance_from_7_1_0,fill_per_m_14_7_1_0,distance_from_165_2_0,fill_per_m_14_165_2_0,fill_per_m_14_165_2_2,fill_ratio_15,distance_from_200_2_0,fill_per_m_15_200_2_0,fill_per_m_15_200_2_2,fill_ratio_16,distance_from_236_2_0,fill_per_m_16_236_2_0,fill_per_m_16_236_2_2,fill_ratio_17,distance_from_183_2_0,fill_per_m_17_183_2_0,fill_per_m_17_183_2_2
2,76.751162,30.728939,0.6806239284027364,9310.1,0.007310597398553576,9310.1,0.007310597398553576,9310.1,0.007310597398553576,,,0.6961720954259961,8504.2,0.00818621499289758,2173.8,0.03202558171984525,7158.4,0.009725247198060965,,,0.702512996438005,8440.8,0.008322824808525319,1893.7,0.03709737532016714,5835.4,0.012038814758851237,,,0.702512996438005,6895.6,0.010187844370874253,2379.9,0.029518593068532502,7394.8,0.0095000946129443,,,0.7184324244188686,9101.0,0.00789399433489582,2722.6,0.02638773321159438,5139.1,0.013979732334822605,,,0.7441133036576426,8372.5,0.008887587980383907,1758.2,0.04232244930369938,5387.9,0.013810822466223253,,,0.7492633714852928,7572.7,0.00989426983090962,4405.7,0.017006681605313406,3988.0,0.0187879481315269,,,0.7581752666270427,4416.1,0.017168435194561776,4553.6,0.01665001903169015,5749.0,0.013187950367490741,,,0.7629979496756655,4621.7,0.01650903238366111,5582.8,0.013666940418350386,5778.4,0.013204311741583577,,,0.7645065002031916,3878.9,0.019709363484575308,7781.3,0.009824920003125334,4388.4,0.017421076023224676,,,0.7844635385767269,4515.8,0.017371529708506285,6292.7,0.012466247216246236,5025.8,0.015608729726147616,,,0.7971152159681383,4009.7,0.019879672194132687,5767.4,0.013821049623194824,4191.1,0.019019236381096566,,,0.8069889816938306,4310.9,0.018719733273651225,4774.7,0.01690135467555722,3349.8,0.024090661582596887,,,0.8221455108531434,3579.0,0.02297137498891152,3180.3,0.025851193624914108,3244.8,0.025337324668797564,,,0.8395763590966725,4014.5,0.02091359718761172,2127.6,0.039461193790969754,,0.852268913380384,2202.3,0.03869903797758634,,0.8567719509396362,2533.3,0.03382039043696507,,0.8567719509396362,2545.0,0.03366490966363993,
2,76.76223,30.718974,0.4820831988871461,8014.0,0.006015512838621739,8014.0,0.006015512838621739,8014.0,0.006015512838621739,,,0.525999983803609,6680.9,0.007873190495346571,2756.7,0.019080784409025612,5885.1,0.008937825760031418,,,0.5732613345841935,6617.5,0.008662808229455135,3943.4,0.014537235243297496,4562.1,0.012565733644247023,,,0.5732613345841935,5622.3,0.01019620679409127,3987.5,0.014376459801484475,4459.9,0.0128536813512454,,,0.6147481539256819,7277.6,0.00844712754102564,4330.2,0.014196761210236986,3041.0,0.020215328968289443,,,0.6147481539256819,6549.2,0.009386614455592775,3807.9,0.01614402042925712,4140.1,0.01484863056268404,,,0.6154968012176351,4829.8,0.012743732684948344,6050.0,0.01017350084657248,4699.0,0.013098463528785595,,,0.6335836914540416,4177.0,0.01516839098525357,7121.4,0.008896897961833933,5045.9,0.012556406021800703,,,0.6335836914540416,4382.5,0.014457129297297014,8150.7,0.007773365372962342,7422.8,0.008535642768955671,,,0.6559155490715997,5398.1,0.012150859544498982,9425.6,0.006958873165332707,6689.9,0.009804564329386084,,,0.6864354186363593,6160.1,0.011143251223784668,7937.0,0.008648550064714116,6670.1,0.010291231295428244,,,0.7111839107600977,6584.6,0.010800715468822672,7411.8,0.009595292786638843,5835.4,0.012187406360491102,,,0.717831980337565,6612.4,0.010855846293895789,6419.0,0.011182925383043543,4957.4,0.014480009285866888,,,0.717831980337565,5925.9,0.012113467664617444,5757.1,0.012468638382824079,4852.5,0.014793034113087378,,,0.7423407881350212,4016.4,0.018482740467458948,3723.6,0.019936104526131197,,0.7496732730285183,4056.6,0.01848033508427053,,0.7496732730285183,2298.2,0.032620018842072857,,0.7674742852985041,2309.9,0.033225433365015974,
2,76.74777,30.729357,0.9064151326404393,9988.1,0.00907495051752024,9988.1,0.00907495051752024,9988.1,0.00907495051752024,,,0.9064151326404393,7391.5,0.012262938952045447,2859.0,0.031703922093054886,7056.5,0.01284510922752695,,,0.9080836877645753,7328.0,0.012391971721678156,3028.1,0.02998856338180956,5733.5,0.01583820855959842,,,0.9167672987099181,6793.7,0.013494374180636738,1982.8,0.046235994488093506,5631.3,0.01627985187629709,,,0.9167672987099181,7988.2,0.011476519099545807,2325.5,0.039422373627603445,5037.3,0.018199577128817382,,,0.9209163675261962,7259.7,0.012685322637659906,2038.3,0.04518060970054439,5286.1,0.0174214707918162,,,0.9209163675261962,6001.3,0.015345281314485131,3747.4,0.024574808334477137,3886.2,0.023697091439611864,,,0.9247818364341798,4314.3,0.02143526960188628,4818.8,0.019191123027188922,4394.8,0.021042637581555015,,,0.9247818364341798,4519.8,0.020460680482193454,5848.1,0.01581337248737504,5120.2,0.018061439717866095,,,0.9279325239220712,4469.1,0.020763297395942605,7123.0,0.013027271148702387,4110.2,0.02257633506695711,,,0.9338265368191389,3857.5,0.024208076132706126,5634.4,0.01657366422013238,4367.5,0.021381260144685492,,,0.9338265368191389,4281.9,0.021808695598195635,5109.1,0.018277711080603994,3532.8,0.026433042822099715,,,0.9380643258790171,4032.7,0.023261445827336948,4116.4,0.022788463848970392,2952.7,0.031769713343008675,,,0.9380643258790171,3921.2,0.023922889061486718,3454.5,0.027154850944536606,2847.7,0.03294112181335875,,,0.9421053694052501,2901.8,0.03246624058878111,970.1,0.09711425310846822,,0.9452207122375733,2100.4,0.04500193830877801,,0.946576742210824,2223.9,0.04256381771711066,,0.946576742210824,2959.0,0.031989751342035286,
2,76.750081,30.70896,0.22372573250328387,10343.3,0.0021630014840842275,10343.3,0.0021630014840842275,10343.3,0.0021630014840842275,,,0.2910625261825197,5043.7,0.0057708136126756095,4845.2,0.0060072345038908554,4331.0,0.006720446229104588,,,0.2910625261825197,4980.3,0.005844276974931625,5404.6,0.005385459167792615,3008.0,0.009676280790642278,,,0.349448792951169,4068.2,0.008589764341752347,4417.5,0.00791055558463314,3934.3,0.008882108455155148,,,0.38994247477911914,5640.4,0.006913383355420168,4839.2,0.008057994601982128,2311.7,0.01686821277757145,,,0.4297141416664645,4912.0,0.008748252069757012,4104.8,0.010468576828748404,3085.4,0.01392733978305777,,,0.4606698794202122,4112.2,0.011202516400472064,4990.1,0.009231676307493079,3639.1,0.012658895864917486,,,0.4705923939502702,3117.1,0.01509712213115621,5217.9,0.009018808216912364,3563.4,0.013206274736214576,,,0.4856597162180545,3322.6,0.014616857768556386,6247.1,0.0077741626709682,5330.7,0.009110618046749104,,,0.5317488520708364,4338.2,0.01225736139575945,8365.7,0.006356298362011983,5052.7,0.010524053517343925,,,0.5685636109729599,4247.6,0.013385526202395703,6877.1,0.008267490816957147,5610.2,0.010134462425099995,,,0.5801840049514956,4674.0,0.012413008236018305,5236.4,0.01107982592910197,4775.5,0.01214917820021978,,,0.5850510791651103,4975.2,0.011759347949129893,5507.6,0.010622613827531236,5018.9,0.011656958281000027,,,0.5898090165299178,5513.1,0.010698318850191684,3844.6,0.015341232287622063,4864.1,0.012125758445137184,,,0.5976410712652633,2379.2,0.025119412881021493,2529.5,0.023626846067019702,,0.615872976595686,2996.7,0.02055170609656242,,0.651067994108979,1403.7,0.04638227499529664,,0.6524496103382044,2095.4,0.03113723443438982,
2,76.756494,30.708804,0.7728064074086561,9410.4,0.008212258856251127,9410.4,0.008212258856251127,9410.4,0.008212258856251127,,,0.7925229015558242,4110.7,0.019279512043102735,4549.9,0.017418468571964753,4190.8,0.01891101702672101,,,0.8067561777423506,4047.3,0.019933194419547613,4734.6,0.017039584711324093,2867.8,0.028131535593219563,,,0.8206172280559993,3928.0,0.02089147729266801,4358.9,0.018826245797242413,2765.6,0.029672303588949938,,,0.8346540310598393,4707.5,0.01773030336823875,4724.5,0.017666505049419818,1346.7,0.06197772563004672,,,0.8379983331397743,3979.0,0.021060526090469323,4882.7,0.017162601289036277,2445.8,0.034262749739953156,,,0.8471561644003076,3135.5,0.027018216054865495,4875.3,0.017376493024025344,3524.3,0.024037572408714,,,0.859650376320474,3002.3,0.028633060530942077,5946.7,0.014455923055147797,3871.2,0.022206302343471637,,,0.8619038632507208,3207.8,0.026869002532911055,6976.0,0.0123552732690757,6248.1,0.013794655387249256,,,0.8728877304556096,4223.4,0.020667891519998333,8251.0,0.010579175014611678,5830.6,0.014970804556231083,,,0.8807729985453606,4985.4,0.017667047750338203,6762.3,0.013024754869576338,5495.4,0.016027459303151012,,,0.8832781687135677,5409.9,0.016327070162361002,6237.1,0.014161680407778739,4660.7,0.01895162032985534,,,0.8878974801272431,5753.1,0.015433374704546124,5244.3,0.016930714873810482,6738.3,0.013176876662173593,,,0.8924761581960485,6426.4,0.01388765340153194,4622.5,0.019307218132959405,4749.4,0.018791345395124618,,,0.8987698570549694,3157.1,0.028468209972917213,3423.9,0.026249886300854855,,0.9016292971113319,2881.9,0.031285932791260344,,0.9016292971113319,2566.8,0.03512658941527707,,0.9016292971113319,3025.6,0.029800016430173583,
2,76.744586,30.725718,0.24607414227682844,11624.4,0.0021168760734044637,11624.4,0.0021168760734044637,11624.4,0.0021168760734044637,,,0.24607414227682844,6324.8,0.003890623296812997,3073.9,0.008005274806494305,6423.4,0.0038309017385937116,,,0.24607414227682844,5920.6,0.004156236568537453,3305.4,0.007444610100950821,5100.4,0.004824604781523576,,,0.31820038476237156,6160.6,0.005165087568781799,2294.2,0.013869775292580053,4998.2,0.006366299563090144,,,0.37763601921783974,6921.5,0.005455985252009531,1677.0,0.022518546166836,4404.2,0.008574452096131868,,,0.41067460430986535,6171.5,0.006654372588671561,1989.3,0.02064417656008975,4653.0,0.008826017715664419,,,0.45467666941982754,5368.2,0.008469816128680517,3670.7,0.012386647490119803,3253.0,0.01397714938271834,,,0.45467666941982754,3681.1,0.012351652207759299,4742.1,0.009588086911280394,3761.7,0.012086999745323327,,,0.49692407656619036,3886.7,0.012785243949010483,5771.4,0.008610113257895666,5043.5,0.009852762497594734,,,0.511795723290527,3143.9,0.016279007706686822,7046.3,0.007263325763741638,4508.6,0.011351544233033025,,,0.5327197976655196,3780.8,0.014090134301352083,5557.7,0.009585256448990043,4290.8,0.012415395675993278,,,0.5328818718992285,4205.2,0.012671974505355952,5032.4,0.010589020584596386,3456.1,0.01541858950548967,,,0.5328818718992285,4094.2,0.013015531041454462,4039.7,0.013191124883016773,3264.1,0.01632553757235466,,,0.5328818718992285,5221.7,0.010205141465408364,3377.8,0.0157760042601465,2216.9,0.024037253457495984,,,0.5328818718992285,1835.1,0.029038301558456135,921.8,0.05780883834879893,,0.5632525993051224,1467.3,0.03838701010734835,,0.5791869378213801,1590.8,0.03640853267672744,,0.6202532658153515,2112.7,0.029358321854278956,
2,76.760074,30.707197,0.39814928393433024,7762.0,0.005129467713660529,7762.0,0.005129467713660529,7762.0,0.005129467713660529,,,0.4181469607497849,3967.4,0.010539571526687122,4702.5,0.00889201405103211,4085.3,0.010235404027850706,,,0.4181469607497849,3904.0,0.010710731576582606,4887.1,0.00855613678356868,2772.4,0.015082490288190193,,,0.4731860608504427,4143.9,0.011418858101074897,4595.2,0.010297398608340065,2858.0,0.016556545166215627,,,0.4954653717123862,4564.1,0.01085570806319726,4913.9,0.0100829355850218,1888.8,0.02623175411437877,,,0.5048066558739114,3835.7,0.013160743954790818,5401.7,0.009345329356941543,2736.5,0.018447164475567747,,,0.5467971990013436,3035.8,0.018011634462130034,5410.2,0.010106783464591764,4028.3,0.013573894670241629,,,0.5467971990013436,3115.7,0.01754973838949012,6514.8,0.008393154033912685,4860.4,0.011250045243217505,,,0.5822397565026907,3903.4,0.01491622064104859,7544.1,0.007717815995316746,6627.7,0.008784944347250037,,,0.6125074402491,4718.6,0.012980702756095027,8281.3,0.007396271602877568,6349.7,0.009646242188593161,,,0.6125074402491,5544.5,0.011047117688684282,7429.7,0.008244040004967899,6049.8,0.010124424613195477,,,0.6125074402491,5970.9,0.010258209654308396,6533.4,0.009375018217912572,5133.4,0.01193180816318814,,,0.615036774090521,6272.2,0.009805758331853593,6804.5,0.009038676965104284,6315.9,0.009737911842975998,,,0.6455638029157843,6810.0,0.009479644683051165,5141.5,0.012555942874954476,5595.9,0.01153637132392974,,,0.6541710840396888,3676.2,0.01779476318044962,3826.4,0.01709625454839245,,0.6541710840396888,2901.5,0.022545961883153155,,0.6744748157235,2665.4,0.02530482538168755,,0.6744748157235,2305.7,0.029252496670143558,
2,76.739484,30.740651,0.9657337012362295,11260.5,0.008576295024521376,11260.5,0.008576295024521376,11260.5,0.008576295024521376,,,0.9686275241530609,8652.1,0.011195288128351046,4115.0,0.023538943478810713,8770.1,0.011044657690939224,,,0.9713425516567966,8588.7,0.01130954104412538,2042.8,0.04754956685220269,7476.5,0.012991942107360351,,,0.9724074770505251,8536.7,0.011390906053282007,1443.6,0.06735989727421206,7542.8,0.012891863459862719,,,0.9743438534557815,9248.9,0.010534699839502877,1759.9,0.05536359187770791,5911.1,0.016483291662394164,,,0.9748762958124307,8520.4,0.011441672877006134,1537.6,0.06340246460798847,6693.9,0.01456365191909695,,,0.9748762958124307,7720.6,0.012626949923742074,2626.3,0.03711976148240607,5550.1,0.017565022176400977,,,0.9755817076399458,6366.5,0.015323674038167687,3025.9,0.032241042586997115,5897.0,0.016543695228759467,,,0.9764395562428243,6262.8,0.015591102322329058,4055.1,0.024079296595468036,3843.8,0.025402975083064265,,,0.9764395562428243,4468.8,0.02185015118695901,4792.4,0.020374750777122617,3565.8,0.027383463913927427,,,0.9764395562428243,3731.2,0.026169585019372436,3721.0,0.02624132104925623,2560.9,0.038128765521606635,,,0.9764395562428243,3187.1,0.03063724251648283,3044.5,0.03207224687938329,1474.0,0.06624420327291888,,,0.9764395562428243,2783.3,0.03508208084801582,3315.6,0.029449859942177112,1780.7,0.05483459068022824,,,0.9781828140013077,1783.6,0.05484317189960236,3014.6,0.03244817932731731,1040.4,0.09401987831615798,,,0.9791263710534769,4162.5,0.02352255546074419,2902.5,0.03373389736618353,,0.9791757463141786,3589.1,0.02728192990761413,,0.9793996056273182,4186.6,0.023393675192932648,,0.9804391326547646,3357.2,0.02920407281826417,
2,76.739592,30.718233,0.4373630628517775,10536.4,0.004150972465469966,10536.4,0.004150972465469966,10536.4,0.004150972465469966,,,0.4517326624873357,5236.7,0.00862628492156006,3423.0,0.013196981083474604,5354.7,0.008436189935707616,,,0.4517326624873357,5173.3,0.008732002058402483,3982.4,0.01134322675992707,4182.8,0.010799767201093421,,,0.48999092643424974,5413.3,0.00905161225932887,3690.5,0.013277087831845271,4127.4,0.011871660765475838,,,0.49718465139231244,5833.5,0.008522921940384202,2194.8,0.02265284542520104,2495.7,0.019921651295921484,,,0.5323290943283097,5105.0,0.010427602239535939,2682.6,0.01984377448476514,3278.5,0.016236971002846108,,,0.5759977545529138,4305.2,0.013379117219941323,2691.1,0.0214038034466543,2344.7,0.024565946797155878,,,0.5776537453045891,2951.1,0.01957418404339362,3795.7,0.015218635437589619,2691.5,0.021462149184640133,,,0.5801412095505609,2799.5,0.02072302945349387,4824.9,0.012023901211435697,3908.5,0.014843065358847664,,,0.6040227921995163,2150.4,0.02808885752415905,5562.2,0.01085942239041236,3630.6,0.016636996424820038,,,0.6363527573429572,2825.4,0.02252257228509086,4710.6,0.013508953367786633,3330.6,0.01910624984516175,,,0.6422651637396006,3251.8,0.019751065986210733,3814.3,0.016838349467519612,2414.3,0.026602541678316723,,,0.6497802767665716,3553.1,0.018287700227029118,4085.4,0.01590493652436901,3596.8,0.018065510363839292,,,0.6554271078090739,4090.9,0.016021587127748756,2422.4,0.027056931465037723,2876.8,0.022783200354876035,,,0.6869374410204865,957.0,0.07178029686734447,1107.3,0.062037157140836865,,0.6963658063894919,1536.7,0.04531566385042571,,0.7091698694610359,2133.8,0.03323506745997919,,0.7151186240484109,2556.7,0.027970376815755107,
2,76.761424,30.727588,0.3334180014460165,7822.6,0.004262240194385709,7822.6,0.004262240194385709,7822.6,0.004262240194385709,,,0.39883704672125087,7299.5,0.005463895427375174,2459.3,0.016217502814672907,7842.1,0.005085844948690413,,,0.4488993158283658,7236.1,0.00620360851602888,2145.3,0.020924780488899723,6519.1,0.006885909340681471,,,0.46220126820266083,7579.3,0.0060982052195144775,3063.6,0.015086867352221596,6416.9,0.007202874724596937,,,0.4777885826124274,7896.2,0.006050867285687133,3406.3,0.014026614878678548,5822.9,0.008205337247976565,,,0.5250842072213547,7167.8,0.00732559791318612,3176.6,0.016529755311381816,6071.7,0.008648059146883982,,,0.5684144135036168,6786.9,0.008375170011398677,5089.4,0.011168593812701239,4671.8,0.01216692524302446,,,0.5741655722260567,5099.9,0.011258369227358511,6160.8,0.009319659333626423,5180.4,0.011083421593430174,,,0.5933168156173899,5305.4,0.011183262630855164,7190.1,0.008251857632263666,6462.2,0.00918134405647287,,,0.5945039580140994,4562.6,0.013029938149609857,8465.0,0.007023082788116945,6072.9,0.00978945739291112,,,0.604482348046653,5199.5,0.01162577840266666,6976.4,0.008664674445941361,5709.5,0.010587307961233961,,,0.622157800932377,5624.0,0.011062549803207273,6451.2,0.009644063134492451,4874.8,0.0127627349005575,,,0.6315149162778859,5513.0,0.011455013899471901,5458.4,0.011569597616112523,4033.5,0.015656747645416785,,,0.6361031255736714,5002.0,0.012716975721184956,4796.5,0.013261818525459636,3928.5,0.01619201032388116,,,0.6682687905991394,3399.3,0.019659011873007365,2811.3,0.02377081032259593,,0.6974109078709334,2886.0,0.024165312123039965,,0.7190766996271231,2812.9,0.025563535839422766,,0.7377990085455922,2824.6,0.026120477538256467,
2,76.764624,30.706718,0.5749548855528562,7610.1,0.007555155458572899,7610.1,0.007555155458572899,7610.1,0.007555155458572899,,,0.5838072075454893,3712.0,0.015727564858445293,4535.8,0.012871096775552038,4580.4,0.01274576909321215,,,0.5838072075454893,3648.5,0.01600129388914593,4720.4,0.012367748655738696,3257.3,0.01792304078670952,,,0.5838072075454893,4317.5,0.013521880892773348,4687.4,0.012454819463785667,2602.6,0.022431691675458748,,,0.5905423997887318,4308.7,0.013705813813649867,5030.1,0.011740172159375195,2561.1,0.02305815469090359,,,0.6006790167698114,3580.2,0.016777806177582576,6187.4,0.009708100603966308,4402.3,0.013644663397992217,,,0.6249349217751443,2780.4,0.022476439425087914,6857.2,0.009113558329568108,5506.2,0.01134965896217254,,,0.6249349217751443,4984.1,0.012538571091574092,7300.5,0.008560166040341679,5646.0,0.011068631274798872,,,0.6453675519157163,5189.7,0.012435546407609617,8329.7,0.00774778865884385,8229.9,0.00784174232877333,,,0.6494760411115531,6205.2,0.01046664154437493,10232.8,0.006347002199901817,7135.3,0.009102294803463808,,,0.6561747796365127,6967.3,0.009417920566596998,8744.2,0.007504114494596563,7477.2,0.008775675114167238,,,0.6809927626574257,6756.6,0.010078926718429767,8218.9,0.008285692278254094,6642.6,0.010251900801755724,,,0.6976706508245483,7057.8,0.009885100892977249,7226.2,0.009654737632843656,5657.3,0.012332219447873511,,,0.6976706508245483,7595.7,0.009185073802606056,5927.2,0.011770661540433058,6731.2,0.010364729183868377,,,0.724587925419393,4461.8,0.01623981185663618,4423.5,0.016380421056163514,,0.7424376735735098,4863.7,0.015264873934936566,,0.7634047839336003,2998.0,0.025463801999119424,,0.7718404004746562,3009.8,0.02564424215810539,
2,76.756675,30.701723,0.6315781094790865,8122.3,0.007775853015513913,8122.3,0.007775853015513913,8122.3,0.007775853015513913,,,0.6572065583851049,2822.7,0.023282904962805294,6038.5,0.010883606166847809,2940.6,0.02234940346817333,,,0.674417002982831,2759.2,0.02444248343660594,6597.9,0.010221691795614227,2477.7,0.027219477861840865,,,0.6778384112847887,2999.2,0.02260064054697215,6306.0,0.010749102621071815,1713.3,0.039563322902281484,,,0.6993065032564233,3419.4,0.02045114649518697,4810.3,0.014537690024664226,776.4,0.09007038939418127,,,0.7233416912142372,2690.9,0.026881032041853548,5298.0,0.013653108554440112,2605.1,0.027766369475806577,,,0.7377328865736806,1891.1,0.039010781374527036,5306.5,0.013902438265781225,3924.6,0.01879765801798096,,,0.7554401767110154,2984.2,0.025314663116112038,6411.1,0.011783316072296726,4756.7,0.01588160230224768,,,0.7668429265343362,3799.7,0.020181670303822306,7440.4,0.010306474470920061,6524.0,0.011754183423273086,,,0.7895755188882337,4614.9,0.017109266048846862,8177.6,0.009655345319998945,6246.0,0.012641298733401116,,,0.7895755188882337,5440.9,0.014511855003551505,7326.0,0.010777716610541001,5946.1,0.013278880592123135,,,0.7959708172304235,5867.3,0.0135662198495121,6429.7,0.012379594961357817,5029.8,0.015825098756022574,,,0.8090508482905309,6168.5,0.013115844180765678,6700.9,0.012073763946492722,6212.2,0.01302358018561107,,,0.8169911642055901,6706.4,0.012182261186412831,5037.9,0.016216899188264754,5492.3,0.014875210097875026,,,0.8169911642055901,3572.5,0.02286889193017747,3722.8,0.021945609869066025,,0.8169911642055901,2797.8,0.029201199664221533,,0.8330825569666537,2865.7,0.02907082238080238,,0.8330910695729054,3288.7,0.025331926584148918,
2,76.742796,30.699565,0.6455736368731712,9777.2,0.006602847818119412,9777.2,0.006602847818119412,9777.2,0.006602847818119412,,,0.6676830108575285,4477.6,0.014911627006823488,6101.0,0.010943829058474488,3145.1,0.02122930942919235,,,0.6676830108575285,4414.2,0.01512579880516353,6660.4,0.010024668351112974,3863.8,0.01728047546088122,,,0.6885876635725816,2822.1,0.024399832166563256,6368.5,0.010812399522220014,2249.4,0.030612059374614635,,,0.6885876635725816,3634.0,0.018948477258463995,4872.8,0.014131252330745804,1251.3,0.05502978211240962,,,0.6889215848828207,2936.6,0.023459837392999415,5360.5,0.012851815779923902,1453.7,0.047390904924181104,,,0.69135724385505,2136.7,0.0323563085063439,5369.0,0.012876834491619481,2796.4,0.024723117002397724,,,0.7181098666944878,1832.9,0.03917888955723104,6473.6,0.011092898336234672,3628.5,0.019790818980142975,,,0.7315627878873474,2288.2,0.03197110339512925,7502.9,0.009750400350362492,6586.5,0.011107003535828549,,,0.7446781239321383,3486.6,0.02135828956381972,8240.1,0.009037246197644911,6308.5,0.011804361162433833,,,0.7446781239321383,5503.4,0.013531237488318828,7879.1,0.009451309463417627,6008.6,0.012393537994410316,,,0.7446781239321383,5929.8,0.01255823339627202,6492.2,0.011470350943164695,5777.5,0.01288927951418673,,,0.768227049371877,6231.0,0.012329113294364903,6763.4,0.011358592562496335,6274.7,0.012243247475925178,,,0.7880408024569496,6768.9,0.011642080728876918,5100.4,0.015450568631027952,5554.8,0.014186663830506041,,,0.7880408024569496,3635.0,0.021679251786986233,3785.3,0.02081845038588618,,0.8087486472161893,2860.3,0.028274958823067135,,0.8237777202161741,2928.2,0.02813256335688048,,0.8279230776128159,3351.1,0.024706009298821757,
2,76.755438,30.729956,0.3619540716482289,8705.4,0.004157810917915649,8705.4,0.004157810917915649,8705.4,0.004157810917915649,,,0.41941109598660836,7505.1,0.005588347869936555,1569.2,0.02672770175800461,7596.5,0.005521109668750192,,,0.46363031292648577,7441.7,0.00623016666791843,1400.7,0.033099900972833995,6273.5,0.007390297488267885,,,0.5006318631502665,7333.7,0.0068264568110267205,1820.9,0.02749364946731103,6395.7,0.007827632052007857,,,0.5212144717947659,8101.8,0.006433316939380951,2794.1,0.01865410943755649,5577.2,0.00934545061670311,,,0.5276814449836464,7373.4,0.007156555252443193,2303.4,0.022908806329063402,5826.0,0.009057354016197158,,,0.5276814449836464,6573.5,0.008027404654805604,4216.0,0.01251616330606372,4426.1,0.011922040735266858,,,0.5564569029600734,4854.2,0.011463411127684757,5098.7,0.010913701589818452,4749.9,0.011715128801871061,,,0.5771047214491816,5059.7,0.011405907888791462,6128.0,0.009417505245580639,5588.8,0.010326093641733137,,,0.6121342473064161,4316.9,0.01417994967005064,7591.6,0.008063310070425418,4933.6,0.01240745596129431,,,0.6392553331953612,4326.1,0.014776711892821736,6103.0,0.010474444260123894,4836.1,0.013218406013013816,,,0.6392553331953612,4554.9,0.014034453735435713,5577.8,0.011460707325385658,4001.4,0.015975791802753065,,,0.6411952422567848,4856.1,0.0132039134749446,4585.0,0.013984629056854629,3421.3,0.01874127501992765,,,0.6693582637995247,4124.2,0.01623001464040359,3725.5,0.017966937694256467,3316.3,0.020183887579517074,,,0.6728961294339986,3015.4,0.022315319010214187,2565.7,0.026226609869976953,,0.7023405397646891,2640.3,0.026600785507885055,,0.7143146245100108,2955.8,0.024166541190540996,,0.7170287144784078,2967.6,0.02416190573117697,
