Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_281_0_0,fill_per_m_1_281_0_0,distance_from_294_1_0,fill_per_m_1_294_1_0,distance_from_14_2_0,fill_per_m_1_14_2_0,fill_per_m_1_294_1_1,fill_per_m_1_14_2_2,fill_ratio_2,distance_from_24_0_0,fill_per_m_2_24_0_0,distance_from_96_1_0,fill_per_m_2_96_1_0,distance_from_182_2_0,fill_per_m_2_182_2_0,fill_per_m_2_96_1_1,fill_per_m_2_182_2_2,fill_ratio_3,distance_from_13_0_0,fill_per_m_3_13_0_0,distance_from_288_1_0,fill_per_m_3_288_1_0,distance_from_20_2_0,fill_per_m_3_20_2_0,fill_per_m_3_288_1_1,fill_per_m_3_20_2_2,fill_ratio_4,distance_from_229_0_0,fill_per_m_4_229_0_0,distance_from_99_1_0,fill_per_m_4_99_1_0,distance_from_265_2_0,fill_per_m_4_265_2_0,fill_per_m_4_99_1_1,fill_per_m_4_265_2_2,fill_ratio_5,distance_from_117_0_0,fill_per_m_5_117_0_0,distance_from_186_1_0,fill_per_m_5_186_1_0,distance_from_297_2_0,fill_per_m_5_297_2_0,fill_per_m_5_186_1_1,fill_per_m_5_297_2_2,fill_ratio_6,distance_from_33_0_0,fill_per_m_6_33_0_0,distance_from_68_1_0,fill_per_m_6_68_1_0,distance_from_7_2_0,fill_per_m_6_7_2_0,fill_per_m_6_68_1_1,fill_per_m_6_7_2_2,fill_ratio_7,distance_from_108_0_0,fill_per_m_7_108_0_0,distance_from_66_1_0,fill_per_m_7_66_1_0,distance_from_102_2_0,fill_per_m_7_102_2_0,fill_per_m_7_66_1_1,fill_per_m_7_102_2_2,fill_ratio_8,distance_from_208_0_0,fill_per_m_8_208_0_0,distance_from_189_1_0,fill_per_m_8_189_1_0,distance_from_28_2_0,fill_per_m_8_28_2_0,fill_per_m_8_189_1_1,fill_per_m_8_28_2_2,fill_ratio_9,distance_from_105_0_0,fill_per_m_9_105_0_0,distance_from_245_1_0,fill_per_m_9_245_1_0,distance_from_172_2_0,fill_per_m_9_172_2_0,fill_per_m_9_245_1_1,fill_per_m_9_172_2_2,fill_ratio_10,distance_from_227_0_0,fill_per_m_10_227_0_0,distance_from_110_1_0,fill_per_m_10_110_1_0,distance_from_41_2_0,fill_per_m_10_41_2_0,fill_per_m_10_110_1_1,fill_per_m_10_41_2_2,fill_ratio_11,distance_from_236_0_0,fill_per_m_11_236_0_0,distance_from_193_1_0,fill_per_m_11_193_1_0,distance_from_296_2_0,fill_per_m_11_296_2_0,fill_per_m_11_193_1_1,fill_per_m_11_296_2_2,fill_ratio_12,distance_from_183_0_0,fill_per_m_12_183_0_0,distance_from_195_1_0,fill_per_m_12_195_1_0,distance_from_79_2_0,fill_per_m_12_79_2_0,fill_per_m_12_195_1_1,fill_per_m_12_79_2_2,fill_ratio_13,distance_from_293_0_0,fill_per_m_13_293_0_0,distance_from_247_1_0,fill_per_m_13_247_1_0,distance_from_57_2_0,fill_per_m_13_57_2_0,fill_per_m_13_247_1_1,fill_per_m_13_57_2_2,fill_ratio_14,distance_from_256_0_0,fill_per_m_14_256_0_0,distance_from_225_1_0,fill_per_m_14_225_1_0,distance_from_114_2_0,fill_per_m_14_114_2_0,fill_per_m_14_225_1_1,fill_per_m_14_114_2_2,fill_ratio_15,distance_from_258_0_0,fill_per_m_15_258_0_0,distance_from_169_1_0,fill_per_m_15_169_1_0,distance_from_135_2_0,fill_per_m_15_135_2_0,fill_per_m_15_169_1_1,fill_per_m_15_135_2_2,fill_ratio_16,distance_from_165_0_0,fill_per_m_16_165_0_0,distance_from_157_1_0,fill_per_m_16_157_1_0,distance_from_58_2_0,fill_per_m_16_58_2_0,fill_per_m_16_157_1_1,fill_per_m_16_58_2_2,fill_ratio_17,distance_from_201_1_0,fill_per_m_17_201_1_0,fill_per_m_17_201_1_1,fill_ratio_18,distance_from_130_1_0,fill_per_m_18_130_1_0
2,76.704889,30.732946,0.6422083168448445,16295.3,0.003941064704821909,16295.3,0.003941064704821909,16295.3,0.003941064704821909,,,0.6430040436092405,10435.4,0.006161757513935647,9375.2,0.006858563482477605,11592.4,0.005546772399237781,,,0.6430040436092405,10932.3,0.005881690436680667,9240.8,0.006958315769297469,5829.8,0.011029607252551381,,,0.64698344848271,10995.7,0.005883967809986722,8177.6,0.007911654378823983,7046.3,0.009181889055003478,,,0.6719287250522882,10698.2,0.006280764287938982,8680.0,0.007741114343920371,5809.0,0.011567029179760513,,,0.6910043846440141,9886.3,0.006989514627757748,8365.7,0.008259970888796086,5562.2,0.012423220751573375,,,0.6910043846440141,10864.0,0.00636049691314446,7032.1,0.00982643000873159,6506.0,0.010621032656686354,,,0.721702242378148,10064.2,0.007170984701994673,7783.6,0.009272088010408396,3284.3,0.021974309362060344,,,0.721702242378148,10085.2,0.007156052853469915,5502.4,0.01311613554772732,5410.7,0.013338426495243645,,,0.7481579660262238,9534.3,0.007847015156080927,5315.8,0.014074230897065798,4433.1,0.01687663183835744,,,0.7667900991192783,8679.0,0.008835005174781408,4963.9,0.015447331717385089,5642.0,0.013590749718526734,,,0.7667900991192783,7252.1,0.010573352534014676,4617.0,0.016607972690476033,5393.7,0.014216402453219095,,,0.7721374852708127,8315.6,0.009285409173971963,4670.3,0.016532931187949653,5993.3,0.012883344489193142,,,0.7721374852708127,7429.5,0.010392859348150114,3739.9,0.02064593933716978,5432.7,0.014212776064770973,,,0.7846388853508514,6469.4,0.012128464546184365,3866.3,0.02029430942634693,3659.9,0.021438806670970555,,,0.7891437104520974,6500.4,0.012139925396161736,3403.1,0.02318896624995144,4510.2,0.017496867332980743,,,0.8015805851707243,6115.1,0.013108217121072824,2912.0,0.027526805809434216,6841.4,0.011716616265248697,,,0.8116254133767051,2916.2,0.027831610087672494,,0.8194369109148434,2118.5,0.03868005243874644
2,76.735379,30.734311,0.4408743162034582,12793.8,0.003445999751469135,12793.8,0.003445999751469135,12793.8,0.003445999751469135,,,0.474015124032766,7750.1,0.006116245261774248,6689.9,0.0070855337752846245,8090.9,0.0058586204752594405,,,0.5102094900578714,7430.7,0.006866237232802716,5739.2,0.008889906085480058,5535.8,0.009216544854544446,,,0.5360443912326477,7494.1,0.007152885486351231,5492.3,0.009759925554551784,2216.9,0.024179908486293818,,,0.5618624007682866,7612.1,0.00738117471878045,4106.8,0.013681270107341157,2033.1,0.027635748402355356,,,0.5746729668058622,6384.7,0.009000782602250101,4864.1,0.011814579609914727,2876.8,0.019976118145365065,,,0.605977559352859,7362.4,0.008230706825937996,3530.5,0.017164071926153775,3004.4,0.020169669796061076,,,0.605977559352859,6562.6,0.009233803055996997,4282.0,0.014151741227297034,1856.6,0.03263910154868357,,,0.605977559352859,6583.6,0.009204349586136142,5208.5,0.01163439683887605,856.9,0.07071741852641604,,,0.6115353705913645,6032.7,0.010137009474884622,5056.8,0.012093327214668654,1302.8,0.04694008064103197,,,0.6429077648712168,4753.1,0.01352607277084885,4738.9,0.013566603322948718,1630.3,0.03943493620016051,,,0.6678712129699004,4391.1,0.015209656190246187,4392.0,0.015206539457420318,2249.1,0.0296950430380997,,,0.6837762412330731,3871.3,0.017662703516469223,3933.3,0.017384289050748052,2717.3,0.025163811181432787,,,0.6837762412330731,4744.2,0.014412888184163256,3303.2,0.020700419024977997,2156.6,0.031706215396136196,,,0.7061976201440981,3467.8,0.02036442759513519,3429.6,0.020591253211572725,1833.5,0.0385163687016143,,,0.7061976201440981,3467.7,0.02036501485549783,2573.2,0.027444334686153357,2929.9,0.02410313048718721,,,0.7307034356214057,1857.5,0.03933800460949695,2685.8,0.027206174533524675,3565.3,0.02049486538640243,,,0.7417313166734294,1468.3,0.05051633294786007,,0.7653192603031144,2029.0,0.037719036978960785
2,76.727572,30.739281,0.48968055138127164,13334.5,0.0036722828106136086,13334.5,0.0036722828106136086,13334.5,0.0036722828106136086,,,0.5276141794834257,8403.6,0.006278430428428598,7343.4,0.007184875935989129,8631.6,0.006112588390141175,,,0.5369822591503307,7971.4,0.006736360728985256,6882.7,0.007801912899738921,6896.0,0.00778686570693635,,,0.5369822591503307,8034.8,0.006683206292008895,6145.8,0.008737385843182835,4085.4,0.013143933498563928,,,0.5675376487260269,8666.4,0.006548712830310474,6039.4,0.00939725218939012,3777.2,0.015025353402679945,,,0.5918141402717184,7241.2,0.008172873836818738,4952.5,0.011949805962074072,3530.3,0.016763848405849883,,,0.5918141402717184,7903.1,0.007488379753156589,5247.6,0.011277805859282689,3545.2,0.01669339219992436,,,0.6234476468055191,7611.1,0.008191294908824205,5484.9,0.011366618293961952,2986.4,0.020876227123142216,,,0.6576986310985034,6977.3,0.009426262753479187,5924.1,0.011102085229798674,2449.8,0.026847033680239336,,,0.6656458150989045,7058.3,0.009430681822803006,6129.7,0.010859353885164113,1789.9,0.03718899464209758,,,0.6747244178453906,6647.2,0.010150505744454667,6004.7,0.011236604956873626,2314.5,0.029152059531017092,,,0.7058041136333464,5220.3,0.01352037456915017,5496.0,0.012842141805555792,2507.9,0.028143231932427383,,,0.7217846402412749,5679.2,0.012709266098064427,4729.6,0.015261008124181217,2561.8,0.028174902031433947,,,0.7486276774979009,5397.7,0.013869382838948088,4335.6,0.01726699136216212,1917.6,0.039039824650495464,,,0.7569461484066895,4437.6,0.01705755697689493,4462.0,0.016964279435380758,1242.8,0.0609065133896596,,,0.7686543624258504,4468.5,0.01720161938963523,3724.0,0.020640557530232286,2678.1,0.028701480991219535,,,0.7686543624258504,3140.0,0.02447943829381689,4015.5,0.019142183101129383,3392.6,0.022656793091606744,,,0.7798108533843694,2642.7,0.02950811115088241,,0.7957784168314888,2354.9,0.03379245050029677
2,76.732014,30.741725,0.452719960490768,13978.4,0.003238710871707549,13978.4,0.003238710871707549,13978.4,0.003238710871707549,,,0.4987379111946521,8479.3,0.00588182882071223,7419.1,0.006722350570751871,9275.5,0.005376938291139584,,,0.4987379111946521,8615.3,0.005788979039553494,6923.8,0.007203239712219476,6971.7,0.00715374888756906,,,0.49974196258872605,8678.7,0.005758258294315116,6221.5,0.008032499599593764,4729.3,0.010566933004646058,,,0.5261571029907797,8742.1,0.0060186580225664275,5098.6,0.010319638783014546,3852.9,0.01365613182254353,,,0.5290635889299228,7569.3,0.006989597306619143,5028.3,0.010521718849907977,3606.1,0.01467135101439014,,,0.5562169521080497,8547.0,0.006507744847409029,4715.1,0.011796503830418222,4189.0,0.013278036574553585,,,0.5960620944446233,7747.2,0.007693903532174506,5466.6,0.010903707870424455,3041.2,0.019599569066310118,,,0.6114858802796782,7053.0,0.008669869279450989,5999.9,0.010191601198014604,1721.9,0.03551227599045695,,,0.6471804959416202,7217.3,0.008967072117573334,6205.4,0.010429311501943796,1170.8,0.05527677621640077,,,0.6611090960690904,6722.9,0.009833689272026812,5923.5,0.011160784942501738,2095.7,0.031545979675959845,,,0.6855611405089072,5296.1,0.01294464116064476,5571.8,0.012304123272710922,1888.8,0.03629612137383032,,,0.7140685761052603,5754.9,0.012408010149703042,4805.3,0.014860020729304316,2447.0,0.02918138847998612,,,0.7238379602267434,5473.4,0.013224649399399706,4411.4,0.016408350188755125,1136.7,0.0636788915480552,,,0.7270199792342635,4513.3,0.016108390296108468,4537.7,0.01602177268735843,957.1,0.07596071248921361,,,0.7331605976671328,4544.3,0.01613363109097403,3799.7,0.019295223245707104,1910.0,0.03838537160560905,,,0.7432416351177609,3215.7,0.023112903415049943,3870.4,0.019203225380264595,3295.1,0.02255596598336199,,,0.7634650840788196,2718.4,0.028085089908726445,,0.7634650840788196,2381.9,0.03205277652625298
2,76.735551,30.722152,0.2455801328657352,11221.3,0.0021885176660969338,11221.3,0.0021885176660969338,11221.3,0.0021885176660969338,,,0.3053251013022801,7054.9,0.004327844495347632,5994.7,0.005093250726513088,6518.4,0.004684049786792466,,,0.3378547832230046,5858.2,0.005767211485149101,5534.0,0.006105073784297157,5547.3,0.00609043648663322,,,0.39750761060966716,5921.6,0.006712841303189461,4797.2,0.008286242195648861,1972.3,0.02015452064136628,,,0.411417205744895,7317.8,0.0056221433456079,4690.7,0.008770912779433666,2428.5,0.016941206742635165,,,0.41821675034166034,5892.5,0.007097441668929323,3603.9,0.011604560346892542,2181.7,0.019169306061404427,,,0.45545025145042195,7065.9,0.0064457500311414255,3899.0,0.011681206756871556,641.1,0.07104199835445671,,,0.47364470787768453,6262.5,0.0075631889481466595,1900.1,0.02492735686951658,1762.5,0.026873458602989193,,,0.4944667937665597,5628.6,0.008784898443068609,4575.5,0.010806836275085996,3367.5,0.014683497958917883,,,0.5024877375124901,5709.6,0.008800752023127542,4781.0,0.010510096998797116,3918.4,0.012823798936108874,,,0.5396689686109863,5298.5,0.010185316006624258,2696.5,0.020013683241646072,3519.9,0.015331940356572241,,,0.5658004828805864,3871.7,0.014613748040410837,2187.8,0.02586161819547428,4636.4,0.012203444113549011,,,0.5709477028397043,4330.5,0.013184336747250995,1421.4,0.04016798247078263,4690.2,0.012173205893985423,,,0.5849105129343131,4049.1,0.0144454449861528,2777.2,0.021061159186746115,4046.1,0.014456155629725242,,,0.6218053095631003,3089.0,0.020129663631048893,2903.6,0.0214149782877497,3606.5,0.017241239693972003,,,0.6352567858286112,3119.9,0.020361447028065364,2165.5,0.029335339913581678,4859.0,0.01307381736630194,,,0.6589487244903991,1791.3,0.03678606177024502,3428.2,0.01922142011814944,5521.1,0.011935098521859757,,,0.6761103543238609,2055.4,0.03289434437695149,,0.6761103543238609,2590.0,0.026104646885091155
2,76.739484,30.740651,0.34340644574795176,11260.5,0.00304965539494651,11260.5,0.00304965539494651,11260.5,0.00304965539494651,,,0.40077605137474215,8536.7,0.0046947421295669535,7476.5,0.005360476845780006,9248.9,0.0043332293718684614,,,0.429240860814924,8588.7,0.004997739597551713,6897.2,0.006223407481513137,6693.9,0.006412418183942456,,,0.45108104844520147,8652.1,0.0052135440927081455,6279.0,0.00718396318594046,2645.0,0.017054103910971702,,,0.49905577547380836,8770.1,0.005690422862610556,3592.8,0.013890441312452916,3127.2,0.01595854999596471,,,0.49905577547380836,7542.8,0.0066163198742351425,6022.2,0.00828693459987726,3663.5,0.01362237683837337,,,0.5122892331618861,8520.4,0.006012502149686472,4688.5,0.01092650598617652,4162.5,0.012307248844729998,,,0.5188726939394568,7720.6,0.006720626556737258,5440.0,0.009538100991534132,3014.6,0.0172119914396423,,,0.5188726939394568,7741.6,0.006702396067214229,6366.5,0.008150046241097256,1537.6,0.03374562265475135,,,0.5398125039421535,7190.7,0.007507092549294971,6262.8,0.00861934763910956,1780.7,0.030314623684065452,,,0.5814194352788778,5911.1,0.00983606156686366,5897.0,0.009859580045427807,589.9,0.09856237248328155,,,0.5814194352788778,4186.6,0.013887628034177561,5550.1,0.010475837107058933,1208.6,0.04810685382085701,,,0.607861039006488,3357.2,0.018106190843753367,5091.3,0.011939210791084556,1676.8,0.03625125471174189,,,0.6094325749827606,3891.0,0.015662620791127232,4468.8,0.013637499440179928,1116.2,0.054598868928754755,,,0.6209514295405939,2827.9,0.021958040579249404,4587.6,0.01353543093427051,1783.6,0.03481450042277383,,,0.6397462914879267,3310.1,0.019327098622033374,3731.2,0.01714585901286253,1889.5,0.03385796726583364,,,0.6727995006689695,2902.5,0.02318000002304805,3843.8,0.01750349915887844,2524.9,0.026646580089071628,,,0.6859611698203327,2626.3,0.02611891900469606,,0.6859611698203327,3187.1,0.02152305135767101
2,76.746865,30.707631,0.9861631106082555,9511.8,0.010367786440087635,9511.8,0.010367786440087635,9511.8,0.010367786440087635,,,0.9864863944440021,4013.6,0.0245785926461033,3899.0,0.025301010373018774,4808.9,0.020513763946931773,,,0.9866607370042153,4148.7,0.023782407428934737,3079.7,0.03203756005468764,1879.1,0.0525070904690658,,,0.9874585534424589,4212.1,0.023443378681476196,2701.4,0.036553585305488225,2821.6,0.03499640464426067,,,0.9874585534424589,3583.3,0.027557239233177766,2595.0,0.038052352733813445,3356.2,0.02942192221686607,,,0.9876838696796062,2314.0,0.0426829675747453,1508.1,0.06549193486370972,1701.2,0.05805806899127711,,,0.987995593715629,3599.5,0.027448134288529765,1192.1,0.08287858348424033,2491.3,0.039657833007491226,,,0.9880316523268493,2574.9,0.03837165141663169,1388.7,0.07114795508942531,3791.6,0.026058435814085065,,,0.9891567087506143,3174.3,0.03116141224051332,1793.2,0.05516153852055623,4216.8,0.023457520127836615,,,0.9902048281538044,2131.1,0.04646449383669487,1998.7,0.0495424439962878,5947.5,0.016649093369546942,,,0.9906294720165684,1496.8,0.0661831555329081,2662.1,0.037212331318003396,5605.7,0.017671824607391914,,,0.9908305109083911,1775.9,0.0557931477509089,2315.2,0.04279675669092913,6665.4,0.014865282067218641,,,0.9914090917922401,2234.8,0.044362318408458924,2003.0,0.0494962102742007,6719.3,0.014754648427548108,,,0.9921635185226871,1953.3,0.05079422098616122,3014.3,0.03291522139543798,6130.6,0.0161837914481892,,,0.9921635185226871,2818.4,0.0352030768706602,3280.6,0.030243355438721184,5635.5,0.017605598767149094,,,0.9928469540626552,1881.2,0.0527773205434114,4194.6,0.023669645593445268,6888.1,0.014413945123657543,,,0.9935122966138022,2633.1,0.03773165837278502,5457.3,0.0182051984793543,7539.3,0.01317777905924691,,,0.9935960018835329,4084.5,0.024326013021998605,,0.9940759436606575,4619.1,0.021520987717534964
2,76.747066,30.750712,0.8797826435449612,10549.0,0.00833996249450148,10549.0,0.00833996249450148,10549.0,0.00833996249450148,,,0.8838319950281975,10670.6,0.008282870644839067,9610.4,0.009196620276244459,11291.9,0.007827132679426824,,,0.8924109729111745,10631.8,0.008393790072341227,8940.2,0.009982002336761756,9163.0,0.009739288147017074,,,0.8924109729111745,10695.2,0.008344032583880381,8412.9,0.010607649834316045,4639.8,0.019233824149988674,,,0.8924109729111745,10933.5,0.008162171060604332,5587.6,0.015971275197064472,5262.5,0.01695792822634061,,,0.8985388430245929,9585.8,0.009373644797769545,7219.6,0.012445825849418151,5797.4,0.01549899684383677,,,0.9045264594205135,10563.5,0.00856275343797523,6731.6,0.013437020313454654,6205.5,0.014576205936999653,,,0.9077244477931837,9763.6,0.009297026176750212,7483.1,0.012130326305851636,5057.7,0.01794737623412191,,,0.9116494887221986,9244.3,0.009861747116841716,8191.2,0.011129620674897435,3532.4,0.025808217889316008,,,0.9139392278609308,9233.8,0.009897758537773516,8396.7,0.01088450495862578,2200.6,0.041531365439467914,,,0.9206615660808342,8914.2,0.010328033542895987,7940.0,0.011595233829733428,1554.9,0.059210339319624036,,,0.9240697337733098,7487.4,0.012341663778792504,7763.1,0.011903359917730156,1721.4,0.05368129044808353,,,0.9256983161755545,6353.9,0.014568978362510499,6996.6,0.013230687993819204,1575.2,0.05876703378463398,,,0.9329634777261226,6026.3,0.015481530586365142,6602.7,0.014130029801840499,2211.7,0.04218309344513825,,,0.9340069146754059,4963.2,0.018818643509739802,6729.1,0.013880116429766325,2879.2,0.03243980670586989,,,0.9404973181905393,5445.5,0.017271092061161314,5774.3,0.016287642107104573,2243.8,0.04191538096936177,,,0.9445887375318675,4897.3,0.019287949227775866,5886.8,0.016045877854383835,807.9,0.1169190168995999,,,0.9451984255701468,4909.7,0.019251653371288407,,0.9451984255701468,4398.4,0.021489596798157214
2,76.751162,30.728939,0.6777524602732825,9310.1,0.00727975489278614,9310.1,0.00727975489278614,9310.1,0.00727975489278614,,,0.6781511185975203,6895.6,0.009834548387341498,5835.4,0.011621330476017417,9101.0,0.00745139126027382,,,0.6889604584174845,8440.8,0.008162264932441056,5406.2,0.012743895128139629,5387.9,0.012787179762383947,,,0.6893744457404021,8504.2,0.00810628213988855,4637.8,0.014864255589727933,2095.1,0.032904130864417076,,,0.6933131946308423,7158.4,0.009685309491378552,3042.8,0.02278536856286454,1637.1,0.04235008213492409,,,0.7060870336896665,7394.8,0.009548426376503306,3444.5,0.02049897034953307,2022.3,0.03491504888936689,,,0.7142755363808058,8372.5,0.008531209750741186,4540.6,0.01573086236137968,4014.5,0.017792390992173515,,,0.7346325683082036,7572.7,0.009701065251603835,5292.1,0.013881683420725299,3180.3,0.023099473895802393,,,0.7549997640783822,5469.3,0.01380432165137005,4416.1,0.01709652779779403,1758.2,0.04294163144570482,,,0.7694134511065766,7042.8,0.010924823239430006,4621.7,0.016647844972771417,3349.8,0.022968936984493895,,,0.7876612636330896,5139.1,0.015326832784594378,5749.0,0.013700839513534348,2385.3,0.033021475857673656,,,0.7876612636330896,2533.3,0.031092301094741627,3988.0,0.01975078394265521,3781.9,0.020827130903331385,,,0.7876612636330896,2545.0,0.030949362028805095,3221.6,0.02444938116566581,3472.2,0.022684789575286267,,,0.7876612636330896,2237.7,0.035199591707248054,3878.9,0.02030630497391244,2911.5,0.027053452297203837,,,0.8058749097110853,1174.6,0.06860845476852422,4145.2,0.019441158682598797,3579.0,0.022516761936604787,,,0.8148509882926899,1656.8,0.049182218028288864,4515.8,0.018044443693092917,3684.9,0.02211324563197617,,,0.8251367480979496,2127.6,0.038782513070969624,5778.4,0.014279675136680563,4320.2,0.01909950345118165,,,0.8282638131564073,4405.7,0.01879982325524678,,0.8392760402293505,4009.7,0.02093114298399757
2,76.755438,30.729956,0.8763969377444393,8705.4,0.010067279363894127,8705.4,0.010067279363894127,8705.4,0.010067279363894127,,,0.8820772203683733,7333.7,0.012027724346078697,6273.5,0.014060368540182886,8101.8,0.010887422799481268,,,0.8915614297920826,7441.7,0.011980615044843016,4783.0,0.018640213878153518,5826.0,0.015303148468796476,,,0.8960472961067137,7505.1,0.011939178639947685,5075.9,0.017652973780151574,2042.0,0.043880866606597145,,,0.8960472961067137,7596.5,0.011795528152527003,2419.7,0.037031338434794135,2075.2,0.04317884040606755,,,0.8960472961067137,6395.7,0.014010152072591174,3882.6,0.023078537477636475,2460.4,0.036418765083186214,,,0.9031224503185964,7373.4,0.012248385416749349,3541.5,0.02550112806208094,3015.4,0.029950336615991127,,,0.9073176667105567,6573.5,0.013802657134107502,4292.9,0.021135308689011083,3725.5,0.024354252226830134,,,0.9112107535974241,5907.3,0.015425164687715607,4854.2,0.018771594775605128,2303.4,0.03955937976892524,,,0.9157005342331884,6043.7,0.015151323431559945,5059.7,0.018097921501930715,3421.3,0.026764695707280517,,,0.9178348814971269,5577.2,0.016456911738813865,4749.9,0.01932324641565353,2930.4,0.031321146652236107,,,0.9235501749687088,2955.8,0.031245354048606427,4426.1,0.020866003365687825,3297.1,0.02801098465223102,,,0.9310514885167527,2967.6,0.03137388760334117,3659.7,0.025440650559246734,4017.4,0.02317547390144752,,,0.932661271981339,2675.8,0.034855417893016626,4316.9,0.02160488480116146,3456.7,0.026981261665210723,,,0.9331547850924298,1612.7,0.05786288739954299,4583.3,0.02035988883757183,4124.2,0.022626322319296586,,,0.9388038847590011,2094.9,0.04481378035987403,4326.1,0.02170092889112598,4230.0,0.02219394526617024,,,0.9422137684713076,2565.7,0.03672345825588758,5588.8,0.016858963793145353,3832.6,0.024584192675241548,,,0.9455504850165486,4216.0,0.022427668050677148,,0.9456343671819437,4554.9,0.0207608151042162
2,76.750122,30.751839,0.784587482031228,10348.4,0.007581727436427157,10348.4,0.007581727436427157,10348.4,0.007581727436427157,,,0.7979809825631365,10269.2,0.007770624611100538,9209.0,0.008665229477284575,11091.4,0.0071945920493638,,,0.7979809825631365,10431.2,0.007649944230415834,8739.7,0.009130530596738292,8536.3,0.009348089717595874,,,0.8088324493663672,10494.6,0.007707129851222221,8011.4,0.01009601879030341,4439.3,0.018219819551874558,,,0.8088324493663672,10612.6,0.007621435363307458,5387.0,0.015014524770120054,4861.1,0.016638876990112676,,,0.8088324493663672,9385.2,0.008618169558095376,7864.6,0.010284470276509514,5395.9,0.014989759805896464,,,0.8088324493663672,10362.9,0.007805078205583064,6531.0,0.012384511550549185,6005.0,0.01346931639244575,,,0.8098964670539386,9563.1,0.008468974151205556,7282.5,0.011121132400328713,4857.1,0.016674486155400105,,,0.8098964670539386,9584.1,0.00845041753585562,8209.0,0.009865957693433286,3331.8,0.024308075726452324,,,0.8177293721947008,9033.2,0.009052488289805392,7995.3,0.01022762588263981,2675.7,0.0305613249689689,,,0.8274524290107682,7753.6,0.01067184828996554,7739.4,0.01069142865093894,1354.3,0.06109816355392219,,,0.8325768083468302,5511.2,0.015106996812796312,7392.6,0.011262300250883725,1319.9,0.06307877932773924,,,0.8353972170815921,5151.4,0.016216896709274994,6933.8,0.012048187387602643,1374.6,0.06077384090510637,,,0.8353972170815921,5624.9,0.0148517701129192,6201.2,0.013471541267522287,2011.2,0.04153725224152705,,,0.8453125460816036,4561.8,0.018530241266202015,6430.1,0.01314618040281805,2678.6,0.031557998435063225,,,0.8491280086618912,5044.0,0.01683441730098912,5573.7,0.01523454812174841,2043.3,0.041556697923060305,,,0.8574432610208392,4696.7,0.01825629188623585,5686.3,0.015079106994369611,777.4,0.11029627746601997,,,0.8574432610208392,4468.8,0.019187326821984405,,0.8610908409215935,4197.9,0.020512419088629875
2,76.749047,30.743196,0.41146606625085225,10458.2,0.003934387047970513,10458.2,0.003934387047970513,10458.2,0.003934387047970513,,,0.46575105058171545,9079.6,0.00512964283208198,8019.4,0.005807804207069301,9840.2,0.004733146181802356,,,0.5024695864087045,9180.1,0.005473465282608081,7488.6,0.006709793371373882,7285.2,0.00689712823819119,,,0.518359836472029,9243.5,0.00560783076185459,6821.8,0.007598578622534068,3236.4,0.016016556558893492,,,0.5258066312853593,9361.4,0.00561675210209327,4184.1,0.01256677974439806,3670.1,0.01432676579072394,,,0.5332821789216814,8134.1,0.0065561301056254705,6613.5,0.008063539410624956,4206.4,0.012677876067936512,,,0.5406483406677197,9111.8,0.005933496572221951,5279.9,0.010239745841165927,4753.8,0.011372971952284903,,,0.5800225484631242,8312.0,0.006978134606149232,6031.4,0.009616714999222804,3606.0,0.01608492924190583,,,0.5800225484631242,8333.0,0.0069605490035176305,6957.8,0.008336292340439854,2128.9,0.02724517584025197,,,0.5988402464812739,7782.1,0.007695098321549117,6806.2,0.008798452094873408,3065.1,0.019537380394808453,,,0.5993281150704337,6502.5,0.009216887582782525,6488.3,0.009237059246188272,1088.7,0.05504988656842415,,,0.6220999025141374,4308.3,0.014439567869325194,6141.4,0.010129610553198576,875.8,0.0710321880011575,,,0.6579369744416806,3948.5,0.016662959970664318,5682.6,0.011578097603943275,1846.1,0.03563929226161533,,,0.6579369744416806,4433.9,0.0148387869469695,5052.6,0.013021750671766627,2400.6,0.02740718880453556,,,0.6908433849019558,3854.1,0.017924895174021325,5178.9,0.01333957761111348,3068.0,0.022517711372293216,,,0.7042004084696983,3853.0,0.018276678133135178,4322.6,0.01629113053416227,3173.9,0.02218722733765079,,,0.7294904096043167,3493.8,0.020879569798051306,4435.1,0.01644811638078773,2664.6,0.027377107618566262,,,0.7466571677694265,3217.7,0.023204685575703966,,0.7476272451514364,3778.4,0.019786873945358788
