Ward,x,y,fill_ratio_0,distance_from_0_0,fill_per_m_0_0_0,distance_from_0_1,fill_per_m_0_0_1,fill_ratio_1,distance_from_26_0,fill_per_m_1_26_0,distance_from_87_1,fill_per_m_1_87_1,fill_ratio_2,distance_from_17_0,fill_per_m_2_17_0,distance_from_88_1,fill_per_m_2_88_1,fill_ratio_3,distance_from_22_0,fill_per_m_3_22_0,distance_from_74_1,fill_per_m_3_74_1,fill_ratio_4,distance_from_98_1,fill_per_m_4_98_1,fill_ratio_5,distance_from_81_1,fill_per_m_5_81_1,fill_ratio_6,distance_from_83_1,fill_per_m_6_83_1,fill_ratio_7,distance_from_93_1,fill_per_m_7_93_1,fill_ratio_8,distance_from_46_1,fill_per_m_8_46_1
0,76.806562,30.739112,0.9699098521619943,0.951190204395525,101.96802360663139,0.951190204395525,101.96802360663139,0.0,0.5132598743105706,0.0,0.4047776402590692,239.61547172942272,0.0,0.28287331322622894,0.0,0.4979272058735175,0.0,0.0,0.48394035159394866,0.0,0.8755722714218767,0.0,0.0,0.6986577907018661,0.0,0.0,0.8161762055250478,0.0,0.0,0.5937563836050996,0.0,0.0,0.671224811045289,0.0,0.0,0.8954350464426045,0.0
0,76.801829,30.716223,0.0,0.7981855617037704,0.0,0.7981855617037704,104.29186905154332,0.0,0.0,,0.19431218633380518,0.0,0.0,0.751730793977609,0.0,0.8387980954832068,0.0,0.0,0.6082357482949428,0.0,0.48607643803886247,0.0,0.0,0.9647921760391197,0.0,0.0,0.638013125723845,0.0,0.0,0.7002831038476386,0.0,0.0,0.9412173465448462,0.0,0.0,0.5073478316818942,0.0
0,76.807766,30.733979,0.21233911067827616,1.0,21.233911067827616,1.0,21.233911067827616,0.0,0.4382488111999575,0.0,0.30888877082060406,91.50300005392593,0.0,0.38456021039768346,0.0,0.6284568180006906,0.0,0.0,0.6108572642988072,0.0,0.8503041734186967,0.0,0.0,0.8442339877268017,0.0,0.0,0.7636479557952341,0.0,0.0,0.7285949578938979,0.0,0.0,0.8139096246314056,0.0,0.0,0.8722604468294237,0.0
0,76.79506,30.736182,0.18182496720710062,1.0,18.182496720710063,1.0,18.182496720710063,0.0,0.48211552355411874,0.0,0.29379278253309327,84.37501514256711,0.0,0.32430843833804784,0.0,0.4596083905808016,0.0,0.0,0.3149774071488924,0.0,0.7929294784663802,0.0,0.0,0.585026266485434,0.0,0.0,0.712525868508382,0.0,0.0,0.4781235075860549,0.0,0.0,0.5570699092612321,0.0,0.0,0.8131712036050599,0.0
0,76.805758,30.701109,0.18340450985343382,0.3365490967186924,54.49561791774296,0.3365490967186924,54.49561791774296,0.18340450985343382,0.284748678874278,64.40925751736688,0.3775347179550203,48.579508355383815,0.21276039513679876,0.7867764532382941,27.04203897575963,0.8717176682643071,24.407030267085197,0.0,0.6162488222522634,0.0,0.3554340256441768,59.859321220358375,0.0,0.9067428618245872,0.0,0.0,0.6372332145344312,0.0,0.0,0.5891094178853796,0.0,0.0,0.9532280529269592,0.0,0.0,0.37236286919831224,0.0
0,76.778559,30.751855,0.3042422429595377,1.0,30.42422429595377,1.0,30.42422429595377,0.311899190976274,0.5965872823223741,52.280563166235076,0.45349767600758784,68.77635927974532,0.0,0.3773947910204889,0.0,0.0946678533861963,388.2959044866095,0.0,0.33137344804955454,0.0,0.8199602628763564,0.0,0.0,0.1867465005259325,0.0,0.0,0.7594105959669516,0.0,0.0,0.4796144959588604,0.0,0.0,0.16622164684305635,0.0,0.0,0.8348122375956344,0.0
0,76.764835,30.753958,0.5247564316322378,1.0,52.475643163223786,1.0,52.475643163223786,0.5450544545866784,0.6421202724641167,84.88354564714938,0.5497298550923818,99.14950944315774,0.0,0.4456403164431923,0.0,0.22998823216141695,236.9923232437965,0.0,0.3611695685412175,0.0,0.7894845343114097,0.0,0.0,0.05705254296979016,0.0,0.0,0.721634784700092,0.0,0.0,0.45716764445666086,0.0,0.0,0.11745505458730965,0.0,0.0,0.8036832475798624,0.0
0,76.786779,30.705302,0.43194501864211576,0.4186600414758844,103.17321355040198,0.4186600414758844,103.17321355040198,0.43194501864211576,0.33439418516313163,129.17240723889822,0.35722645422253246,120.91630212051365,0.43194501864211576,0.8558815678705622,50.467849157775085,0.8620824179208674,50.10484028706464,0.4500837888869899,0.6045623472886681,74.44786975330481,0.28560868940311684,157.58756844114356,0.4531839688387791,0.8057922509906986,56.24079510340318,0.480439587336945,0.2688848736217481,178.6785477612251,0.480439587336945,0.3205860008623698,149.86293414078352,0.5153484744498917,0.9416668377718004,54.72726167880398,0.0,0.30257889657721293,0.0
0,76.801385,30.731702,0.2912291401980419,1.0,29.122914019804192,1.0,29.122914019804192,0.0,0.4144085515293336,0.0,0.2876725606125642,101.23632910205423,0.0,0.5012807909056922,0.0,0.5829052491657551,0.0,0.0,0.4881128757563589,0.0,0.8520651887955026,0.0,0.0,0.7247199567992689,0.0,0.0,0.7617313523767325,0.0,0.0,0.6038548344664294,0.0,0.0,0.6931086526079672,0.0,0.0,0.8749532684399274,0.0
0,76.787096,30.696067,0.6118528947223795,0.42927435925164914,142.53189866476492,0.42927435925164914,142.53189866476492,0.631677403424763,0.3553044230561263,177.7848409517207,0.44026891604484336,143.47535799243747,0.631677403424763,0.8130745106521035,77.6899773820414,0.8871165423020079,71.20568418052521,0.631677403424763,0.5924624202444035,106.61898237599314,0.06386756065030101,989.0426329000337,0.631677403424763,0.8458959662593274,74.6755426932854,0.6514602510367783,0.31184888792761617,208.9025410242893,0.6800843325172379,0.4147651490573519,163.96853353346685,0.0,0.9588425074799035,0.0,0.0,0.0,
0,76.794879,30.751573,0.13949386065204183,0.9956059830860444,14.010950418322887,0.9956059830860444,14.010950418322887,0.15860637410276143,0.6217834893309657,25.50829618737877,0.4872041813384697,32.554395093045116,0.0,0.12091572115046999,0.0,0.15838524894413178,126.78177848300334,0.0,0.324204211434476,0.0,0.8961186183926726,0.0,0.0,0.3926224656654728,0.0,0.0,0.8197550185090438,0.0,0.0,0.5100771460960464,0.0,0.0,0.36971940490163624,0.0,0.0,0.9553876867206388,0.0
0,76.766896,30.748096,0.29214464853521815,0.9822726145747908,29.74170756676166,0.9822726145747908,29.74170756676166,0.31604291911659393,0.5849655751149085,54.027609924654385,0.5856521656208876,53.96427054641495,0.36049766239402037,0.46589933820304,77.37672772501656,0.31034844468178435,116.15900403936502,0.36049766239402037,0.27306276581542155,132.02007286401727,0.765376766540156,47.10068010342546,0.36049766239402037,0.12998493315278545,277.33803730182194,0.4081686910224855,0.6845688783781206,59.624196178698334,0.0,0.39097514923807525,0.0,0.0,0.2561936185226861,0.0,0.0,0.7651002231419144,0.0
0,76.773296,30.7083,0.3663618432936917,0.603833663031175,60.67264310084961,0.603833663031175,60.67264310084961,0.3663618432936917,0.45380880346129837,80.73043988996474,0.4352646221874306,84.16991058279291,0.41678630331188005,0.7850863737821455,53.087955316816455,0.8430144608646899,49.43999452682904,0.0,0.5074631602331511,89.39287626808732,0.22783002401328661,0.0,0.0,0.7850123239995346,0.0,0.0,0.10486507071754239,0.0,0.0,0.28503877035046704,0.0,0.0,0.9250193058361806,0.0,0.0,0.24328527149823867,0.0
0,76.788215,30.721767,0.45606998421703593,0.9100764003322939,50.11337334431618,0.9100764003322939,50.11337334431618,0.48428856332432824,0.4593689141892168,105.42475739332393,0.374511432812649,129.31209060488035,0.48428856332432824,0.8209018235302129,58.99469941992451,0.7979000122567378,60.69539489723685,0.4994097781564474,0.46348173065137754,107.75177210428046,0.5769382668972749,86.5620824290666,0.4994097781564474,0.7281319369731306,68.5878139382968,0.5057963233643773,0.4685206117474023,107.95604519467157,0.0,0.38013591360361715,0.0,0.0,0.9083740756376909,0.0,0.0,0.5999264595731931,0.0
0,76.77055,30.741327,0.7851759613930136,1.0,78.51759613930136,1.0,78.51759613930136,0.7929875993670309,0.5767660145060035,137.48861399994587,0.4720241360394953,167.99725667008687,0.8007626322333122,0.44994006623189287,177.97095487393432,0.2900489628410638,276.0784332375292,0.8141617129296428,0.24450945734544197,332.97759594607356,0.755561650515024,107.75582804853508,0.8141617129296428,0.23799800897990694,342.08761511041826,0.0,0.615276000081266,0.0,0.0,0.3025131549541862,0.0,0.0,0.372442656589667,0.0,0.0,0.7686556551065602,0.0
0,76.812959,30.734825,0.19967378215835974,0.9281492009936105,21.513112541022842,0.9281492009936105,21.513112541022842,0.0,0.43316374649645994,0.0,0.345465655344642,57.798446551557205,0.0,0.3319429869422563,0.0,0.5784062379617699,0.0,0.0,0.6647494055605,0.0,0.8445690147580398,0.0,0.0,0.8941698436524488,0.0,0.0,0.8151326363889958,0.0,0.0,0.7782043277852313,0.0,0.0,0.8638434664789256,0.0,0.0,0.8748953919315631,0.0
0,76.770598,30.733668,0.5142344384136116,1.0,51.42344384136116,1.0,51.42344384136116,0.5142344384136116,0.6482205332368199,79.33016805960109,0.5297020147183014,97.07994761679065,0.5423252961581378,0.5721679334057184,94.78428700644791,0.4979611533357462,108.90915737607337,0.5785538665986031,0.2536252865243093,228.1136374559207,0.7062733743515502,81.91642041295836,0.0,0.43615635179153095,0.0,0.0,0.6050186994812402,0.0,0.0,0.23260948244661597,0.0,0.0,0.5958137290384847,0.0,0.0,0.7252503317649898,0.0
0,76.786832,30.700819,0.5924145688620425,0.42064000292740045,140.8364788748561,0.42064000292740045,140.8364788748561,0.6126816935277278,0.34555218091334894,177.3051155134699,0.43180986533957844,141.8869142894432,0.0,0.8102404127634659,77.84296453006523,0.8854014197892272,0.0,0.0,0.5862942769320842,0.0,0.0,,0.0,0.8435578893442622,0.0,0.0,0.3283262587822014,0.0,0.0,0.40592066744730676,0.0,0.0,0.9582113583138172,0.0,0.0,0.06483277224824356,0.0
0,76.780351,30.73344,0.046450412719997725,1.0,4.645041271999773,1.0,4.645041271999773,0.07361136630542434,0.4220669207962728,17.440685985660497,0.311573485811097,23.62568371753364,0.10015622221104976,0.3597628123676408,27.839515027111904,0.5820944515036002,17.206180535192804,0.0,0.19038542990258364,0.0,0.7413490046590427,14.617048915222032,0.0,0.5508259212198221,0.0,0.0,0.5361075815332487,0.0,0.0,0.33340745446844555,0.0,0.0,0.6663701821262177,0.0,0.0,0.758852181279119,0.0
0,76.771895,30.70311,0.6075448519014384,0.6911546201734095,87.9028851386404,0.6911546201734095,87.9028851386404,0.6314675179982066,0.4662491301322199,135.43564527812282,0.3994526885967387,158.083181319051,0.6325915512793778,0.7864168970640788,80.43972015873827,0.8604449961443699,73.51911558716745,0.6347063087521776,0.5340423931238127,118.84942411398168,0.337508698677801,188.0562815828617,0.0,0.808882995730595,0.0,0.0,0.0,,0.0,0.36443228196881644,0.0,0.0,0.9333446181045346,0.0,0.0,0.3254151855404465,0.0
0,76.767487,30.724379,0.17052412368729153,0.9633280591455816,17.701563041622286,0.9633280591455816,17.701563041622286,0.1747941619177484,0.7619894422896509,22.93918422183399,0.6723329179327052,25.998156159779732,0.24267564042435674,0.745886833667054,32.53518221139178,0.7922063374266631,30.632882995185824,0.2761138208429273,0.36293879608496576,76.0772405213709,0.6213086520016242,44.440684988594924,0.2761138208429273,0.7154318999677948,38.59400466422542,0.0,0.5426299060447793,0.0,0.0,0.0,,0.0,0.900737919542966,0.0,0.0,0.6444403993446938,0.0
0,76.804076,30.697282,0.06505159298527952,0.28439924350611756,22.873335450303415,0.28439924350611756,22.873335450303415,0.0,0.3498012273727276,42.87285337295693,0.4411594426647111,0.0,0.0,0.799104558261608,0.0,0.8791346636303987,0.0,0.0,0.6037380832915202,0.0,0.3086765216720059,0.0,0.0,0.8754679840981898,0.0,0.0,0.4236269250067544,0.0,0.0,0.5583291520321124,0.0,0.0,0.9559323015168474,0.0,0.0,0.32461692848045076,0.0
0,76.800424,30.724398,0.0,1.0,94.88855372533332,1.0,0.0,0.0,0.2108114145306305,0.0,0.0,,0.0,0.6895208577651197,0.0,0.6986513653878371,0.0,0.0,0.505067850561233,0.0,0.658988105210253,0.0,0.0,0.8416261797062601,0.0,0.0,0.5930222817892444,0.0,0.0,0.6703523761657453,0.0,0.0,0.8097671301725582,0.0,0.0,0.6820517116211536,0.0
0,76.785954,30.75735,0.9656320330745594,1.0,96.56320330745594,1.0,96.56320330745594,0.0,0.6064945336124681,159.29739737919178,0.46562456385205864,0.0,0.0,0.24401023493835775,0.0,0.0,,0.0,0.2975296580600139,0.0,0.9005350081414283,0.0,0.0,0.2299418469411491,0.0,0.0,0.8513421725982786,0.0,0.0,0.5264200976971388,0.0,0.0,0.208699697604094,0.0,0.0,0.915915329146313,0.0
0,76.80172,30.703948,0.8083973481164611,0.34862034476672354,231.8847308401905,0.34862034476672354,231.8847308401905,0.8272826722002417,0.2961993292934047,279.2993063737711,0.3806259928222627,217.3479183768067,0.8294772274216518,0.7942872271577337,104.43038727814388,0.8704183091133729,95.29639010771444,0.8294772274216518,0.5542448667411896,149.65898237339647,0.2790198270282991,297.2825394725528,0.8371600309338509,0.83232335117962,100.58110585836336,0.8532244421935242,0.39584436469180834,215.54543105794048,0.0,0.5305544115628248,0.0,0.0,0.9552175874173873,0.0,0.0,0.2952187640956247,0.0
0,76.771048,30.761639,0.3046137691733707,0.986910614286325,30.86538585803429,0.986910614286325,30.86538585803429,0.3513531496648874,0.6253323643825076,56.18662485378245,0.49589193348437566,70.85276568144815,0.401298538964463,0.4014448766725089,99.96354724731852,0.1917667678365323,209.26385916174058,0.40830735834189086,0.34143547214978837,119.58551224073334,0.8955157525755567,45.59465952079285,0.46475785560142546,0.10679263027401359,435.1965621681269,0.47745523327318223,0.8485444363698542,56.26755804513628,0.0,0.5499764886931988,0.0,0.0,0.0,,0.0,0.9096481853545934,0.0
0,76.770566,30.75625,0.09767211400638387,1.0,9.767211400638388,1.0,9.767211400638388,0.11911481227672156,0.6427922289476843,18.530841990999882,0.5168469966906154,23.04643599351777,0.1739843116490078,0.4221437267442858,41.214472850475175,0.21187777568202476,82.11541351562727,0.0,0.36236903924964425,65.37155740567619,0.7905742553884669,0.0,0.0,0.0,,0.0,0.7374526312179565,0.0,0.0,0.43805620809684664,0.0,0.0,0.10709202832696034,0.0,0.0,0.8047463090930914,0.0
0,76.779344,30.723923,0.6842330265121569,0.9272729752212632,73.78981646142412,0.9272729752212632,73.78981646142412,0.6958464031840206,0.5277175469459559,131.8596296846811,0.3978371449222,174.90734891537048,0.6974183213223278,0.7280339292776392,95.79475533706398,0.7985244582634429,87.33837944538465,0.7004781082316891,0.35455276902726074,197.56667255864275,0.5941578365994354,117.8942807925854,0.7073264607960502,0.716196866178456,98.76145710749374,0.711800243322525,0.5175305813525345,137.53781302397215,0.7302781025017132,0.30117688772518375,242.47481538758495,0.7350938430054618,0.83529026715215,88.00459815145466,0.7534967802426332,0.616700077731866,122.1820472301359
0,76.808811,30.708145,0.4401524937396013,0.44747940910194983,98.36262513686317,0.44747940910194983,98.36262513686317,0.47562049661073713,0.20530174222182968,231.66900166722723,0.3049771457592687,155.9528322775256,0.5039702942692073,0.7465166604102723,67.50958431285835,0.8322366241967893,60.556130265908514,0.538740445469611,0.6503521982025747,82.83826009331048,0.4752578002517279,113.35751779018848,0.5672522011532372,0.9431293748757922,60.145746306326515,0.5742056522126119,0.6067856117649656,94.6307297139779,0.5973145522509582,0.7609026873054078,78.50078100870351,0.6069058262341495,1.0,60.69058262341495,0.0,0.49349703005277457,0.0
0,76.814484,30.719424,0.12203823484477883,0.6401701253941483,19.063406742018888,0.6401701253941483,19.063406742018888,0.12996533143402156,0.19949402361223142,65.14748115294071,0.3127765148737503,41.552138748806314,0.19313779472242407,0.5864926303439173,32.93098407889093,0.7571679988267215,25.507918324823947,0.2594505767092817,0.6915499498912273,37.51725768327945,0.5151059617217864,50.36838941681933,0.26786007765065345,0.8926205665957812,30.008279853129643,0.28873303311762216,0.6607147222018529,43.70010587253302,0.31332124719391446,0.8362420864804088,37.46776827660358,0.3300193648771773,0.9428882207719195,35.00090017107208,0.33615518644250164,0.5353083522768938,62.79655174679993
0,76.786322,30.7382,0.4951769101112702,1.0,49.51769101112702,1.0,49.51769101112702,0.4951769101112702,0.38153277525383084,129.78620507290174,0.27452231401322225,180.37765414122956,0.4951769101112702,0.31680728656759105,156.3022478037682,0.36722144609326013,134.84422420838524,0.4992835843915026,0.15893165542807483,314.1498671530892,0.7313078200798618,68.272698675228,0.5253362450925072,0.4506363646363866,116.57653183768139,0.5679024494649463,0.6733144862331832,84.34430880019258,0.6071563756983919,0.28916365076396755,209.96981262834754,0.6407718658816878,0.5343812907696877,119.90911301530824,0.6407718658816878,0.749480238045475,85.49549852744865
0,76.768841,30.702185,0.034388521115218396,0.6175198746152539,5.568812038097427,0.6175198746152539,5.568812038097427,0.05239896258187737,0.5400135959363257,9.703267283673329,0.4756311724606757,11.016721698620294,0.08300235146187962,0.8755971826198614,9.47951330925135,0.9457673206563816,8.776191527137385,0.17347696880590163,0.6359971297467757,27.276376054554216,0.2624487791982174,66.09936206823853,0.21646968017146356,0.880714541986895,24.5788697530879,0.2575667378538327,0.09981683252450102,258.0393820757741,0.2873272803522069,0.4340408255754669,66.19821533406635,0.2873272803522069,0.963177672451234,29.831181574316897,0.35504810427804623,0.25031629435202146,141.83978921433683
0,76.781181,30.69936,0.9093204020787821,0.44935471255377396,202.36138103702746,0.44935471255377396,202.36138103702746,0.9146785955290615,0.37291655027282716,245.277018373113,0.4000595936458275,228.6355858119543,0.9169893743344322,0.7945136599810045,115.41518044590396,0.8644617017710486,106.07634467273316,0.9200660979870374,0.5613162746522152,163.9122433350252,0.09917686276700746,927.7023615361929,0.9200660979870374,0.8019256196808017,114.7320992629292,0.9279186335973977,0.12326573179134774,752.7790733989948,0.9347467813463617,0.4198651693763153,222.6302273977316,0.9391062518959508,0.8832523232210366,106.32366620573683,0.9402335956893971,0.114568784103395,820.671706562639
0,76.794488,30.691011,0.2587799816000169,0.2393984095494854,108.09594854326933,0.2393984095494854,108.09594854326933,0.26000950468632905,0.3908133679230887,66.53035080864952,0.4638079251233532,56.05973736157647,0.26581520233532724,0.8214642996422334,32.35870413980204,0.8872780914593824,29.958499470906375,0.26581520233532724,0.6139172897909354,43.29821081042505,0.2784136188683724,95.47492806413274,0.3069984154487412,0.8387422215439917,36.60223696424936,0.3345698715048701,0.3794190955796327,88.17950266676822,0.3735793707495317,0.4977618393611069,75.05183025461186,0.3919427493148767,0.9127795581328315,42.93947490636502,0.4450228538108803,0.29241907862387034,152.18666849822733
0,76.798588,30.701914,0.662522284353982,0.36708039920968644,180.48424426375624,0.36708039920968644,180.48424426375624,0.6701660120357094,0.28093621764020466,238.54738903546843,0.3681746795683672,182.0239275610654,0.7019174285977816,0.7956127463397336,88.22350217828922,0.8742692132326866,80.286188507357,0.7019174285977816,0.5475758650387558,128.18633424395028,0.26317442626272863,266.71186808138157,0.7019174285977816,0.8162622219970617,85.99165925877044,0.7019174285977816,0.3838897613860885,182.84348768860337,0.7201438136770953,0.5230964081260449,137.66942431452713,0.7201438136770953,0.9047570798925985,79.59526702599352,0.7427159263647684,0.2799229950858706,265.32865802501476
0,76.790718,30.708712,0.31171107608941095,0.5105915113208171,61.04901260169115,0.5105915113208171,61.04901260169115,0.32371252426800873,0.295125805275313,109.68628241980673,0.30614274506337225,105.73908070269621,0.32371252426800873,0.7742466601102799,41.80999944150882,0.8615423715703282,37.573604613082445,0.32371252426800873,0.501795639634463,64.5108284527581,0.24068201155839417,134.4980134460401,0.3327758063238617,0.7948329778887697,41.86738793951136,0.3327758063238617,0.3723217344221355,89.37856041102428,0.39096602351695603,0.48560725769915025,80.51074552909017,0.396173783573908,0.891333414367327,44.44731647978373,0.4379752574412348,0.2589367603345967,169.14371558340554
0,76.789598,30.725341,0.5200680211778108,1.0,52.00680211778108,1.0,52.00680211778108,0.538628687180861,0.29951031744098233,179.83643828463315,0.18101201062196995,297.5651645048829,0.5574966028654273,0.6032962214047312,92.40843603617097,0.6662606280605161,83.67545362665348,0.574146217345615,0.2697030233634614,212.8808977316784,0.7024508490267255,81.73471754516606,0.6063040230208012,0.5927229761005677,102.29129753153508,0.6063040230208012,0.6400102321728751,94.73348901975532,0.6063040230208012,0.4139157551099959,146.480054343348,0.6073485852133527,0.699113211684167,86.87413927570431,0.6073485852133527,0.7225863035057374,84.05204779923292
0,76.805002,30.713908,0.5467102793432796,0.681907299416851,80.17369513580684,0.681907299416851,80.17369513580684,0.5467102793432796,0.23411421677056102,233.52288762500578,0.3344309270058315,163.47479709427313,0.5538014096805537,0.8668308867886587,63.888056842577136,0.9661170319726523,57.322393804587236,0.5884775955163465,0.556970138749246,105.65693824050511,0.3749120249346471,156.96418262895864,0.6174520554279951,0.8902448220390107,69.35755649932196,0.6239893249588889,0.5246455861652926,118.93539970853725,0.6501841396142786,0.7057611099939675,92.12524328803497,0.6705798581434033,1.0,67.05798581434033,0.6867025022385516,0.3956867082244118,173.5470229263025
0,76.76597,30.7442,0.18485445552552704,1.0,18.485445552552704,1.0,18.485445552552704,0.21265632716840552,0.5940724286090083,35.79636369698725,0.5012811894114324,42.42256275726025,0.25589934110908186,0.4724325061623749,54.16632805134059,0.250606494607313,102.11201489812244,0.28746572876875226,0.2754021375890256,104.38035495488013,0.7620202846871073,37.72415702644824,0.29718266376614716,0.19178869630452364,154.95316955191046,0.36250081946998236,0.7051510634359259,51.40754063443617,0.36250081946998236,0.36491976733990006,99.33712884682824,0.41940856789937236,0.27687331326298975,151.48031529531872,0.4767517262196471,0.7781155311333898,61.2700437331226
