Ward,x,y,fill_ratio_0,distance_from_0_0,fill_per_m_0,fill_ratio_1,distance_from_0_1,fill_per_m_1,fill_ratio_2,distance_from_0_2,fill_per_m_2
1,76.720277,30.692391,0.12706051265188478,1.0,12.706051265188478,0.5843143119231002,1.0,58.43143119231002,0.755137255673619,1.0,75.5137255673619
1,76.704665,30.674897,0.5543540525114007,1.0,55.43540525114007,0.0,1.0,0.0,0.72571950838836,1.0,72.571950838836
1,76.698487,30.722642,0.3746126146264712,1.0,37.46126146264712,0.5833687650971596,1.0,58.336876509715964,0.7040797680992236,1.0,70.40797680992236
1,76.717988,30.674171,0.24773098950115746,1.0,24.773098950115745,0.07379656473539886,1.0,7.379656473539886,0.6903948286293653,1.0,69.03948286293652
1,76.706071,30.686267,0.5222432600548044,1.0,52.224326005480435,0.7533781852589416,1.0,75.33781852589416,0.6717006844058567,1.0,67.17006844058567
1,76.704947,30.690631,0.035942273796742086,1.0,3.5942273796742086,0.6981617140197451,1.0,69.81617140197451,0.6715731955927996,1.0,67.15731955927996
1,76.679274,30.692858,0.4089529444142699,1.0,40.89529444142699,0.11881791626807192,1.0,11.881791626807193,0.6675577385210272,1.0,66.75577385210272
1,76.702706,30.711971,0.07118864846022899,1.0,7.118864846022898,0.2773811829811327,1.0,27.738118298113267,0.6408747448032146,1.0,64.08747448032146
1,76.725084,30.684377,0.4126176769114265,1.0,41.26176769114265,0.05630327568183735,1.0,5.630327568183735,0.6279003894909078,1.0,62.79003894909078
1,76.707906,30.702046,0.085347464993768,1.0,8.5347464993768,0.45565675278571294,1.0,45.56567527857129,0.6220867002278735,1.0,62.20867002278735
1,76.681708,30.687691,0.04600264202175275,1.0,4.600264202175275,0.5836561118508721,1.0,58.365611185087204,0.6203095513534647,1.0,62.03095513534647
1,76.717915,30.684941,0.38610263780077425,1.0,38.610263780077425,0.7460448792654233,1.0,74.60448792654233,0.6181282404578958,1.0,61.81282404578958
1,76.68811,30.698177,0.03734818874921442,1.0,3.7348188749214417,0.0,1.0,0.0,0.6134151959357899,1.0,61.34151959357899
1,76.681942,30.714258,0.49161587511683236,1.0,49.16158751168324,0.7771469159274368,1.0,77.71469159274368,0.60617463445088,1.0,60.617463445088006
1,76.70779,30.689305,0.5406351216101065,1.0,54.06351216101065,0.9472485773838587,1.0,94.72485773838586,0.5941307153521351,1.0,59.41307153521351
1,76.6847,30.693087,0.2708322512620742,1.0,27.083225126207424,0.5277011090862999,1.0,52.77011090862999,0.5899176868546331,1.0,58.991768685463306
1,76.711345,30.704868,0.19579113478929644,1.0,19.579113478929642,0.6293986381352625,1.0,62.93986381352625,0.5609379715353863,1.0,56.093797153538624
1,76.67732,30.699459,0.6158500980522165,1.0,61.585009805221645,0.8218600592903562,1.0,82.18600592903562,0.5554317056026274,1.0,55.543170560262745
1,76.673781,30.709807,0.7951861947687037,1.0,79.51861947687037,0.6318372121697993,1.0,63.183721216979926,0.5519068387744855,1.0,55.190683877448556
1,76.717864,30.65906,0.17743954377972282,1.0,17.743954377972283,0.6957486889846172,1.0,69.57486889846172,0.0,1.0,0.0
1,76.704678,30.658433,0.7699935530986108,1.0,76.99935530986109,0.6725184560770384,1.0,67.25184560770384,0.5201635011119934,1.0,52.01635011119934
1,76.734448,30.696438,0.4196000624277899,1.0,41.96000624277899,0.46866064199412627,1.0,46.86606419941263,0.5139894891598108,1.0,51.39894891598108
1,76.707991,30.713578,0.04530400977204452,1.0,4.530400977204452,0.07773463696498484,1.0,7.773463696498483,0.5034172708548569,1.0,50.34172708548569
1,76.708931,30.698582,0.5456167893159349,1.0,54.56167893159349,0.3706421470668909,1.0,37.06421470668909,0.4926180939928696,1.0,49.26180939928696
1,76.703089,30.729861,0.9053506419560637,1.0,90.53506419560637,0.3892016787341631,1.0,38.92016787341631,0.4921162930795382,1.0,49.21162930795382
1,76.739442,30.680772,0.17329432007084578,0.8345760536382291,20.7643532683919,0.5230978441701488,0.8345760536382291,62.67827142772306,0.40348286621239704,0.8345760536382291,48.34584750586413
1,76.738465,30.69128,0.6601973767177313,0.9853677212116684,67.00010184075364,0.14299168205283586,0.9853677212116684,14.511504586024449,0.47396164026287235,0.9853677212116684,48.09997628906092
1,76.724219,30.700283,0.11816482762165625,1.0,11.816482762165625,0.901158010490989,1.0,90.11580104909889,0.4686931597949703,1.0,46.86931597949703
1,76.715344,30.712724,0.628942846779884,1.0,62.8942846779884,0.08410680611499743,1.0,8.410680611499743,0.46077876803272577,1.0,46.077876803272574
1,76.691224,30.694111,0.3601906414112629,1.0,36.019064141126286,0.37487057952370406,1.0,37.48705795237041,0.4591357562382613,1.0,45.913575623826134
1,76.726352,30.694305,0.7506147516408583,1.0,75.06147516408583,0.7896181427945539,1.0,78.96181427945538,0.4505441353100935,1.0,45.05441353100935
1,76.697373,30.717857,0.7260913337226615,1.0,72.60913337226616,0.49442030470258147,1.0,49.442030470258146,0.43747492202372906,1.0,43.747492202372904
1,76.736482,30.670963,0.0,0.9370045313177736,0.0,0.42899402737501835,0.9370045313177736,45.783559527902675,0.39654278232127016,0.9370045313177736,42.32026303689106
1,76.689434,30.707174,0.531354631568148,1.0,53.1354631568148,0.0,1.0,0.0,0.4182430362906189,1.0,41.82430362906189
1,76.696883,30.70069,0.0,1.0,0.0,0.8955232284962005,1.0,89.55232284962005,0.4148195023376652,1.0,41.48195023376652
1,76.70228,30.670065,0.0,1.0,0.0,0.5052523724478571,1.0,50.525237244785714,0.3922440450997323,1.0,39.22440450997323
1,76.737485,30.676334,0.6374299014982066,0.9127826143754258,69.83370316867503,0.441530501373377,0.9127826143754258,48.37192277982809,0.34825546702330035,0.9127826143754258,38.1531661031466
1,76.70499,30.708699,0.014393488629755868,1.0,1.4393488629755868,0.9109271844938425,1.0,91.09271844938425,0.3808908566310215,1.0,38.08908566310215
1,76.711141,30.68668,0.37201808579278317,1.0,37.201808579278314,0.0,1.0,0.0,0.3764633668780496,1.0,37.64633668780496
1,76.729384,30.700394,0.5857755812734633,1.0,58.57755812734633,0.08134878064189976,1.0,8.134878064189976,0.36426986104807546,1.0,36.42698610480755
1,76.69422,30.726219,0.5908332605690108,1.0,59.08332605690107,0.7062422271564962,1.0,70.62422271564962,0.3581627180328405,1.0,35.81627180328405
1,76.700611,30.666119,0.03050024993904943,1.0,3.050024993904943,0.5360963663441204,1.0,53.60963663441204,0.350587558806597,1.0,35.058755880659696
1,76.705889,30.715948,0.07056874740042984,1.0,7.056874740042984,0.1881211597237613,1.0,18.81211597237613,0.3456672833238632,1.0,34.56672833238632
1,76.702343,30.687719,0.0516817211686077,1.0,5.16817211686077,0.3533522280260528,1.0,35.33522280260528,0.3287516102875082,1.0,32.875161028750824
1,76.728325,30.672599,0.6350936508676438,1.0,63.50936508676438,0.10112267612279024,1.0,10.112267612279025,0.2785903390319586,1.0,27.85903390319586
1,76.69194,30.709532,0.8564898411883223,1.0,85.64898411883223,0.0,1.0,0.0,0.2768776481472037,1.0,27.687764814720374
1,76.719086,30.677919,0.27993389694594284,1.0,27.993389694594285,0.8911431136980711,1.0,89.11431136980711,0.27340707193070624,1.0,27.340707193070624
1,76.696064,30.715001,0.5163003483011953,1.0,51.630034830119534,0.37625958553091576,1.0,37.62595855309158,0.25824438829895835,1.0,25.824438829895836
1,76.711957,30.701618,0.7578461104643691,1.0,75.78461104643691,0.7915790437258485,1.0,79.15790437258485,0.24734810174319766,1.0,24.734810174319765
1,76.709301,30.675397,0.695974206093698,1.0,69.59742060936979,0.3509150125520787,1.0,35.09150125520787,0.24014561877819307,1.0,24.014561877819308
1,76.68866,30.70407,0.658693631618945,1.0,65.8693631618945,0.7615106317174722,1.0,76.15106317174723,0.22864280550346272,1.0,22.864280550346272
1,76.698059,30.669402,0.8034809303848486,1.0,80.34809303848486,0.5734378881232861,1.0,57.34378881232861,0.21296416150891073,1.0,21.296416150891073
1,76.686186,30.684043,0.5031362585800877,1.0,50.31362585800877,0.08350071669866876,1.0,8.350071669866876,0.2063337184057925,1.0,20.63337184057925
1,76.708514,30.719551,0.6830067734163568,1.0,68.30067734163569,0.11706701642760586,1.0,11.706701642760587,0.19228901880867078,1.0,19.228901880867078
1,76.746763,30.674927,0.15643704267108605,0.704310696681423,22.21136827939536,0.5538542844013208,0.704310696681423,78.63777832865183,0.12915941515149498,0.704310696681423,18.33841453211905
1,76.704309,30.698164,0.32295647294124596,1.0,32.2956472941246,0.0,1.0,0.0,0.18188008439914483,1.0,18.188008439914483
1,76.726498,30.678517,0.8359801205122058,1.0,83.59801205122058,0.09128667678613356,1.0,9.128667678613356,0.17701048427674682,1.0,17.70104842767468
1,76.714549,30.716228,0.39850473439737344,1.0,39.85047343973734,0.11752624677710488,1.0,11.752624677710488,0.17231987120162984,1.0,17.231987120162984
1,76.716966,30.691124,0.0,1.0,0.0,0.10312386883593261,1.0,10.31238688359326,0.16893506307216455,1.0,16.893506307216455
1,76.699239,30.704057,0.3559726786512616,1.0,35.597267865126156,0.28571208628186073,1.0,28.571208628186074,0.15190269351229435,1.0,15.190269351229436
1,76.721516,30.695976,0.8144684825889358,1.0,81.44684825889358,0.9500619670508049,1.0,95.0061967050805,0.15041689110352818,1.0,15.041689110352818
1,76.710537,30.716773,0.4734717707805657,1.0,47.34717707805657,0.4242220092469763,1.0,42.42220092469763,0.14707348092903794,1.0,14.707348092903793
1,76.685268,30.686947,0.10077800137742665,1.0,10.077800137742665,0.2809631895922303,1.0,28.096318959223034,0.13882717264941014,1.0,13.882717264941014
1,76.688734,30.687228,0.4741738290873252,1.0,47.41738290873252,0.558404249735805,1.0,55.840424973580504,0.13637147558676976,1.0,13.637147558676975
1,76.699339,30.676933,0.07845638134226596,1.0,7.845638134226595,0.6201325978015367,1.0,62.013259780153675,0.13401522845064073,1.0,13.401522845064074
1,76.680322,30.696429,0.8226005606596583,1.0,82.26005606596583,0.31931363759041487,1.0,31.93136375904149,0.12887972191064923,1.0,12.887972191064922
1,76.707739,30.67142,0.026511310541621813,1.0,2.6511310541621813,0.30952761628632774,1.0,30.952761628632775,0.12804583895777244,1.0,12.804583895777244
1,76.698191,30.688447,0.575474177875879,1.0,57.5474177875879,0.08483771408519192,1.0,8.483771408519193,0.12063587110060081,1.0,12.06358711006008
1,76.695912,30.71134,0.6258599157142364,1.0,62.58599157142364,0.70096913145912,1.0,70.096913145912,0.11355759219962902,1.0,11.355759219962902
1,76.733171,30.68394,0.7378969166957685,1.0,73.78969166957685,0.09120610304869037,1.0,9.120610304869036,0.08870253375705561,1.0,8.87025337570556
1,76.710479,30.655046,0.11607264050691624,1.0,11.607264050691624,0.04544638034145787,1.0,4.5446380341457875,0.08175903194887191,1.0,8.17590319488719
1,76.69354,30.691212,0.0,1.0,0.0,0.32004960103061175,1.0,32.00496010306117,0.07586332810866392,1.0,7.586332810866391
1,76.737219,30.685932,0.43385164923797304,1.0,43.385164923797305,0.0,1.0,0.0,0.06107795985486375,1.0,6.107795985486375
1,76.705985,30.680949,0.0944429607559284,1.0,9.44429607559284,0.8902637838909163,1.0,89.02637838909163,0.056375496650927115,1.0,5.6375496650927115
1,76.718126,30.698031,0.21582102749684318,1.0,21.582102749684317,0.0,1.0,0.0,0.04521867010618941,1.0,4.521867010618941
1,76.700597,30.661634,0.45825289049151663,1.0,45.825289049151664,0.11119748230615134,1.0,11.119748230615134,0.04086861626647886,1.0,4.086861626647886
1,76.71159,30.660789,0.6228904758190003,1.0,62.28904758190003,0.07276300636419353,1.0,7.276300636419353,0.039312139841098936,1.0,3.9312139841098936
1,76.683915,30.710755,0.6432882184423532,1.0,64.32882184423532,0.6182180633162611,1.0,61.82180633162611,0.028782676313338973,1.0,2.8782676313338973
1,76.728938,30.692466,0.3189756302937613,1.0,31.89756302937613,0.0,1.0,0.0,0.026366974497252005,1.0,2.6366974497252005
1,76.727591,30.703045,0.7036578593800237,1.0,70.36578593800236,0.5495288823237355,1.0,54.95288823237355,0.0,1.0,0.0
