Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_228_0_0,fill_per_m_1_228_0_0,distance_from_85_1_0,fill_per_m_1_85_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_85_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_119_0_0,fill_per_m_2_119_0_0,distance_from_32_1_0,fill_per_m_2_32_1_0,distance_from_199_2_0,fill_per_m_2_199_2_0,fill_per_m_2_32_1_1,fill_per_m_2_199_2_2,fill_ratio_3,distance_from_268_0_0,fill_per_m_3_268_0_0,distance_from_240_1_0,fill_per_m_3_240_1_0,distance_from_152_2_0,fill_per_m_3_152_2_0,fill_per_m_3_240_1_1,fill_per_m_3_152_2_2,fill_ratio_4,distance_from_145_0_0,fill_per_m_4_145_0_0,distance_from_132_1_0,fill_per_m_4_132_1_0,distance_from_285_2_0,fill_per_m_4_285_2_0,fill_per_m_4_132_1_1,fill_per_m_4_285_2_2,fill_ratio_5,distance_from_250_0_0,fill_per_m_5_250_0_0,distance_from_271_1_0,fill_per_m_5_271_1_0,distance_from_27_2_0,fill_per_m_5_27_2_0,fill_per_m_5_271_1_1,fill_per_m_5_27_2_2,fill_ratio_6,distance_from_104_0_0,fill_per_m_6_104_0_0,distance_from_3_1_0,fill_per_m_6_3_1_0,distance_from_251_2_0,fill_per_m_6_251_2_0,fill_per_m_6_3_1_1,fill_per_m_6_251_2_2,fill_ratio_7,distance_from_107_0_0,fill_per_m_7_107_0_0,distance_from_162_1_0,fill_per_m_7_162_1_0,distance_from_21_2_0,fill_per_m_7_21_2_0,fill_per_m_7_162_1_1,fill_per_m_7_21_2_2,fill_ratio_8,distance_from_218_0_0,fill_per_m_8_218_0_0,distance_from_276_1_0,fill_per_m_8_276_1_0,distance_from_217_2_0,fill_per_m_8_217_2_0,fill_per_m_8_276_1_1,fill_per_m_8_217_2_2,fill_ratio_9,distance_from_60_0_0,fill_per_m_9_60_0_0,distance_from_19_1_0,fill_per_m_9_19_1_0,distance_from_98_2_0,fill_per_m_9_98_2_0,fill_per_m_9_19_1_1,fill_per_m_9_98_2_2,fill_ratio_10,distance_from_23_0_0,fill_per_m_10_23_0_0,distance_from_273_1_0,fill_per_m_10_273_1_0,distance_from_40_2_0,fill_per_m_10_40_2_0,fill_per_m_10_273_1_1,fill_per_m_10_40_2_2,fill_ratio_11,distance_from_139_0_0,fill_per_m_11_139_0_0,distance_from_211_1_0,fill_per_m_11_211_1_0,distance_from_93_2_0,fill_per_m_11_93_2_0,fill_per_m_11_211_1_1,fill_per_m_11_93_2_2,fill_ratio_12,distance_from_261_0_0,fill_per_m_12_261_0_0,distance_from_231_1_0,fill_per_m_12_231_1_0,distance_from_49_2_0,fill_per_m_12_49_2_0,fill_per_m_12_231_1_1,fill_per_m_12_49_2_2,fill_ratio_13,distance_from_16_0_0,fill_per_m_13_16_0_0,distance_from_138_1_0,fill_per_m_13_138_1_0,distance_from_133_2_0,fill_per_m_13_133_2_0,fill_per_m_13_138_1_1,fill_per_m_13_133_2_2,fill_ratio_14,distance_from_10_0_0,fill_per_m_14_10_0_0,distance_from_1_1_0,fill_per_m_14_1_1_0,distance_from_137_2_0,fill_per_m_14_137_2_0,fill_per_m_14_1_1_1,fill_per_m_14_137_2_2,fill_ratio_15,distance_from_35_1_0,fill_per_m_15_35_1_0,distance_from_59_2_0,fill_per_m_15_59_2_0,fill_per_m_15_35_1_1,fill_per_m_15_59_2_2,fill_ratio_16,distance_from_282_2_0,fill_per_m_16_282_2_0
0,76.779344,30.723923,0.768922782107641,6799.6,0.011308353169416452,6799.6,0.011308353169416452,6799.6,0.011308353169416452,,,0.7727806876342649,5411.2,0.014281133346286681,5333.3,0.014489728453945304,2401.6,0.032177743489101636,,,0.7727806876342649,5208.2,0.014837769049465552,4030.9,0.01917141798690776,3407.7,0.02267748591819306,,,0.7727806876342649,5205.9,0.014844324470970725,4431.4,0.017438748197731304,3707.1,0.020845962818220844,,,0.7727806876342649,4290.1,0.01801311595613773,3679.5,0.021002328784733383,3659.0,0.021119996929058894,,,0.7730074247113233,4714.0,0.016398121016362396,4616.3,0.016745173076085248,3911.0,0.019764955886252197,,,0.7858593060293135,5138.3,0.015294149933427661,4967.8,0.01581906087260585,4080.9,0.019257009630946936,,,0.7876210912908407,4906.2,0.016053587120191608,4466.3,0.01763475564316863,3756.2,0.020968561080103313,,,0.8073541653982705,4598.2,0.017558048049199047,4501.5,0.01793522526709476,6202.2,0.013017222363004588,,,0.8235539214322137,4298.2,0.019160437425718064,4300.0,0.019152416777493343,5251.8,0.0156813648926504,,,0.834542161023855,3717.3,0.02245022357689331,7332.9,0.011380792878995419,5382.1,0.015505883596065754,,,0.84000697975704,4262.5,0.01970690861600094,6407.4,0.013109950678232046,6125.1,0.013714175764592251,,,0.8487885614818416,3977.9,0.021337604300808003,4895.0,0.017339909325471737,5123.8,0.016565606805141526,,,0.8497176996740696,4090.2,0.02077447801266612,5022.0,0.01691990640529808,3936.7,0.021584517480988382,,,0.8497176996740696,4815.1,0.017646937751533084,4543.9,0.0187001848560503,3681.9,0.0230782394870602,,,0.8557189615488124,5342.6,0.01601690116326905,3628.9,0.023580670769346425,,,0.8645983164685114,3928.5,0.02200835729842208
0,76.772117,30.729533,0.32149570124788196,7716.3,0.004166448961910267,7716.3,0.004166448961910267,7716.3,0.004166448961910267,,,0.38246342454400006,6281.5,0.0060887276055719185,6250.0,0.0061194147927040015,3905.7,0.00979244244422255,,,0.39990858986006683,6137.9,0.006515397609281137,6588.8,0.0060695208514458905,4146.0,0.009645648573566494,,,0.4165822962815639,6076.3,0.006855854653021805,5533.1,0.007528913200223453,4998.8,0.008333646000671439,,,0.43949490312346834,6876.2,0.006391537522519245,5495.7,0.00799706867411737,4760.7,0.009231728592926846,,,0.45468137946024867,7043.6,0.0064552413461901395,5717.9,0.007951894567240573,5333.5,0.00852500945833409,,,0.4575164556305726,6503.6,0.007034818494842434,6390.4,0.007159433769882521,3720.1,0.012298498847627015,,,0.4575164556305726,6182.1,0.007400664104925067,5403.9,0.008466412324998106,4828.4,0.00947552927741224,,,0.48886609753796073,5983.0,0.008170919230118014,5150.9,0.00949088698165293,5225.2,0.009355930826340824,,,0.48886609753796073,5706.6,0.008566678890021391,5213.4,0.009377107023016857,4198.4,0.011644104838461337,,,0.48886609753796073,4789.5,0.010207038261571369,6363.7,0.007682104711692266,4328.8,0.011293339898770115,,,0.5234434754224226,4457.2,0.011743773566867599,4496.4,0.0116413903438845,5071.8,0.010320664762459533,,,0.5380139031995902,3694.8,0.014561380946183559,3925.8,0.013704567303469107,4070.4,0.013217715782222635,,,0.5655126892914489,3511.7,0.016103673129579662,3598.2,0.015716544085694208,3135.3,0.018036956249527922,,,0.5944722234095994,3851.8,0.015433621252650692,3490.6,0.01703066015612214,2693.5,0.02207062273657321,,,0.6179263182901995,4289.3,0.014406227549721389,2575.6,0.023991548310692636,,,0.6403919309585786,2959.3,0.02163998009524477
0,76.780351,30.73344,0.6768212988573956,9444.0,0.0071666804199215966,9444.0,0.0071666804199215966,9444.0,0.0071666804199215966,,,0.6768212988573956,6769.3,0.009998394204088983,5581.7,0.012125719742325736,3866.0,0.017507017559684313,,,0.6772124458133436,6566.3,0.010313455763723004,6634.0,0.010208206901015128,3484.7,0.01943388084521892,,,0.7042942353516674,6564.0,0.010729650142469033,4508.4,0.015621822272905407,3784.1,0.018611935079719547,,,0.7151894823114457,5595.0,0.012782653839346663,3756.5,0.0190387190818966,3736.0,0.019143187428036557,,,0.7246915699248357,6053.4,0.011971645189890572,4693.3,0.0154409811843444,3955.3,0.018322038023028234,,,0.725763566349288,5215.3,0.01391604637028144,5026.3,0.014439320501149712,3737.7,0.01941738412256971,,,0.7332677835789708,4983.2,0.014714797390812547,4123.0,0.01778481163179653,3025.6,0.024235450276935844,,,0.7396021017584705,4675.2,0.015819689034874882,4158.3,0.01778616506164708,5850.6,0.012641474408752443,,,0.7396021017584705,4364.9,0.0169443080427609,3854.7,0.019187021084869655,5202.0,0.014217649014964832,,,0.7593215913501732,3413.6,0.022244011933154825,6931.8,0.01095417627961241,4580.2,0.016578350101527733,,,0.7692180582885966,3919.2,0.01962691514310565,6040.6,0.01273413333590366,6293.2,0.012223003532202958,,,0.7733005204679951,3634.6,0.02127608321322828,4760.5,0.016244102940195255,4321.9,0.017892605577824457,,,0.7733005204679951,2153.1,0.03591568066824556,4887.4,0.01582232926439406,3802.1,0.02033877384782081,,,0.7870178683603363,2878.0,0.027345999595564153,3742.0,0.021032011447363344,3547.4,0.02218576614873813,,,0.8025841007798987,3343.2,0.024006463890281732,2827.0,0.028389957579762957,,,0.8061530870862901,3794.0,0.021248104562105692
0,76.800424,30.724398,0.73786951856153,7162.8,0.010301411718343804,7162.8,0.010301411718343804,7162.8,0.010301411718343804,,,0.7583635051313993,5673.8,0.013366059874006827,4572.0,0.016587128283713896,2770.5,0.02737280292840279,,,0.7820715183626467,5470.8,0.01429537761136665,3686.4,0.021215047698639505,1056.2,0.0740457790534602,,,0.7820715183626467,5468.6,0.014301128595301296,2055.4,0.03804960194427589,358.3,0.21827282120085031,,,0.7968930934165442,3142.0,0.025362606410456533,2661.0,0.029947128651504857,1597.6,0.04988063929748024,,,0.8003803152638722,3637.2,0.022005397428347964,2269.3,0.03526992091234619,2325.5,0.03441755817088248,,,0.8003803152638722,2762.3,0.02897514083422771,2061.1,0.038832677466589305,3244.6,0.024668073576523213,,,0.8045824481569485,2559.2,0.031438826514416554,2217.0,0.03629149518073741,3474.9,0.02315411805107912,,,0.8164700788999393,2251.3,0.03626660502376135,3212.3,0.025416993397252414,5357.6,0.015239474370985875,,,0.8315847264171239,2600.7,0.03197541917241989,3900.4,0.021320498574944207,6028.4,0.013794451702228186,,,0.8318641691336397,3368.6,0.024694655617575247,6438.8,0.012919552853538543,6399.9,0.012998080737724647,,,0.8318641691336397,3426.2,0.02427949825268927,5547.6,0.014995027924393245,5800.2,0.01434199112329988,,,0.8405141074124555,3141.6,0.026754332423365657,5221.0,0.01609871877825044,6141.5,0.013685811404582846,,,0.8459060767922266,3811.2,0.022195268597612998,5348.0,0.015817241525658686,5145.1,0.016441003611051806,,,0.8520358319861351,4579.2,0.018606652515420492,5561.7,0.015319701386017497,4890.3,0.017422976749609128,,,0.8660816725244921,5044.3,0.017169511577909562,4646.7,0.018638639734101452,,,0.8751756189163449,4434.7,0.019734719798776577
0,76.783378,30.716465,0.8539619669554221,6026.6,0.014169879649477683,6026.6,0.014169879649477683,6026.6,0.014169879649477683,,,0.8654833815937386,4392.9,0.01970186850585578,4104.9,0.02108415263693972,1597.6,0.05417397230807077,,,0.8654833815937386,4189.9,0.020656420955004622,3198.7,0.02705734772231652,2574.1,0.033622756753573624,,,0.8690524590736142,4187.7,0.0207525003957689,3597.8,0.02415510753998594,2873.5,0.030243690936962386,,,0.8702653669968837,3486.1,0.024963866985940844,2845.9,0.03057961864425608,3228.2,0.026958223375159032,,,0.8702653669968837,3910.0,0.022257426265904955,3787.3,0.0229785168060857,3415.9,0.025476898240489584,,,0.8702653669968837,4304.7,0.02021663221587762,4135.4,0.021044285123491897,4863.0,0.017895648097817886,,,0.8756961531152802,4077.5,0.021476300505586268,3847.6,0.022759542393057493,4558.8,0.01920891798533123,,,0.8765186118654776,3769.2,0.023254765251657584,4842.9,0.018099044206270575,7001.5,0.012519011809833287,,,0.8765186118654776,3821.3,0.0229377073735503,5109.9,0.017153341784877936,6135.8,0.014285319141195567,,,0.8786293582908424,4542.5,0.01934241845439389,8057.2,0.010904896965333397,6113.9,0.01437101290977678,,,0.8886214781033359,5044.6,0.017615301076464654,7206.7,0.012330490766971512,7459.3,0.0119129338959867,,,0.8945453872225255,4760.0,0.018792970319800956,5694.3,0.015709488211413616,4772.7,0.01874296283492626,,,0.8982861634816353,4848.1,0.018528622831245956,5821.3,0.015431023370752842,4736.0,0.018967190951892636,,,0.9044333339860171,5599.5,0.01615203739594637,5328.3,0.016974144360978494,4481.2,0.020182837944881217,,,0.9044333339860171,5595.1,0.016164739396722437,4316.3,0.020953903435489123,,,0.9121920678581538,4727.8,0.01929421861876885
0,76.767487,30.724379,0.29461939634619316,6879.8,0.004282383155705009,6879.8,0.004282383155705009,6879.8,0.004282383155705009,,,0.36333718283172983,6074.3,0.005981548208546332,5786.3,0.006279266246681469,4394.6,0.008267810104030625,,,0.4009722512503399,5871.3,0.006829360639898147,5752.3,0.006970642199647791,5343.8,0.007503504084178673,,,0.42990766950888176,5869.0,0.007325058263910066,6367.5,0.006751592768101795,5643.2,0.007618154052822544,,,0.4788681549628928,6412.5,0.007467729512091895,5615.6,0.008527461980249533,5595.1,0.008558705920589315,,,0.4900679368689495,6836.4,0.0071685088185148545,6552.4,0.00747921275973612,5485.3,0.008934204817766567,,,0.520298758504298,6891.8,0.00754953362698131,6542.2,0.007952963200518144,4554.5,0.011423839246993039,,,0.529186200453271,6842.3,0.007734039730109335,5917.2,0.008943185973995658,4980.2,0.010625802185720876,,,0.5513596590416994,6534.3,0.008437929985487341,5985.3,0.009211896797849721,6011.0,0.009172511379831964,,,0.5760646396722587,5858.4,0.009833139418139061,5524.0,0.010428396807969927,5109.4,0.011274604448120304,,,0.6003964040004612,4941.3,0.01215057584037523,7141.7,0.008406911575681719,5322.3,0.011280769667257787,,,0.6244984996933296,5006.3,0.012474252435797487,6180.2,0.010104826699675247,6432.8,0.009708035376404203,,,0.6462209801689578,4529.3,0.014267568502173795,4703.8,0.013738275015284615,4100.0,0.015761487321194093,,,0.6462209801689578,4082.3,0.015829825837615014,4830.8,0.01337710069075428,3745.5,0.01725326338723689,,,0.6618521296702732,4807.2,0.013767934133596962,4536.0,0.014591096333118897,3490.7,0.018960441449287338,,,0.6955494545750529,5334.8,0.01303796683240333,2978.0,0.023356261066993043,,,0.698222172240478,3737.3,0.018682529426069034
0,76.788734,30.715511,0.7945155444907487,5915.6,0.013430853074764158,5915.6,0.013430853074764158,5915.6,0.013430853074764158,,,0.8086327224809271,3822.2,0.021156211670789786,4449.3,0.018174380744857103,1485.6,0.05443138950463969,,,0.8138896546019089,4337.2,0.018765324508943762,3106.2,0.026202100785587178,2003.4,0.040625419516916686,,,0.826191813719012,3616.9,0.022842539570322982,3027.1,0.027293178742658384,3212.4,0.025718833698138835,,,0.8386026345949472,3393.6,0.024711298756333898,3120.4,0.02687484407752042,3517.7,0.023839515438921658,,,0.8397170173320653,3339.2,0.025147251357572634,3216.5,0.026106544919386455,3547.1,0.023673339272421566,,,0.8397170173320653,4128.2,0.020340996495617106,4024.4,0.0208656449988089,5152.5,0.016297273504746537,,,0.853536663760375,3806.7,0.02242195769985486,3978.7,0.02145265196572687,4692.3,0.018190155441049696,,,0.8585908754253684,3198.4,0.026844387050568047,5356.9,0.01602775626622428,7291.0,0.01177603724352446,,,0.8650833080457836,3934.2,0.021988798435407037,5121.9,0.016889890627419194,6187.8,0.013980466531655574,,,0.8650833080457836,4590.2,0.018846309704278325,8346.7,0.010364375238666582,6318.2,0.013691926625396216,,,0.8756002895137033,5157.1,0.016978540061540464,7496.2,0.011680588691786549,7061.2,0.012400162713330642,,,0.8785896036524369,5049.5,0.017399536660113613,5983.8,0.014682803630676776,6059.8,0.014498656781617164,,,0.8843859325311921,5026.2,0.017595518135593333,5587.6,0.015827652883728113,5561.6,0.015901645794936567,,,0.8899734943381308,5751.2,0.015474570425965551,5480.0,0.01624039223244764,4682.9,0.019004751208399298,,,0.8944046961580063,6278.7,0.014245061814675114,4565.0,0.019592654899408684,,,0.9003665081644587,5017.3,0.017945239634154998
0,76.769624,30.713988,0.9789811151748089,6382.8,0.015337800262812697,6382.8,0.015337800262812697,6382.8,0.015337800262812697,,,0.9796458797598895,5007.4,0.0195639629300613,4916.5,0.019925676390926256,3495.9,0.028022708880685646,,,0.9815824314359025,4804.4,0.020430905658061414,5255.4,0.01867759697522363,3798.6,0.02584063685136373,,,0.9815824314359025,4973.3,0.01973704444606001,5404.5,0.01816231716969012,4645.2,0.021131112361919887,,,0.9815824314359025,5542.8,0.017709143960379276,5143.6,0.01908356854024229,4708.2,0.020848358851278677,,,0.9815824314359025,5940.6,0.01652328773921662,5721.8,0.017155133549510686,4979.9,0.01971088639201395,,,0.9827875703109556,6022.1,0.016319682009779905,6036.7,0.016280212207182,5755.4,0.017075921227211934,,,0.9839360048551175,5829.9,0.016877407929040248,5411.5,0.018182315529060657,6125.1,0.01606399903438503,,,0.9844461165394371,5629.4,0.01748758511634343,6176.1,0.01593960778710573,7655.3,0.012859667374752616,,,0.9850387059264502,5367.1,0.018353276553938813,6554.7,0.015027975436350255,6576.7,0.014977704714012349,,,0.9856628812685195,6023.0,0.016364982255827987,8936.4,0.011029753382441694,6707.1,0.014695813112500478,,,0.9868823600683321,6589.9,0.014975680360374697,6926.6,0.014247716918377444,7450.0,0.01324674308816553,,,0.9876787782687764,5652.4,0.017473617901577674,6255.0,0.015790228269684674,5484.7,0.01800789064613883,,,0.9878206524283274,5467.0,0.018068788228065253,6028.3,0.016386388408478798,4693.5,0.02104656764521844,,,0.9878206524283274,6191.9,0.01595343355720098,5920.7,0.016684186877030206,5123.7,0.019279439710137743,,,0.9886635248505913,6719.5,0.014713349577358304,4362.7,0.022661735275187184,,,0.9889846695106321,5532.1,0.017877201596331087
0,76.775578,30.718136,0.6034930960433786,6518.3,0.009258443091655471,6518.3,0.009258443091655471,6518.3,0.009258443091655471,,,0.6339276824394753,5142.9,0.01232626888408243,5052.0,0.012548053888350659,3631.3,0.017457320586001576,,,0.6469975383778969,4939.9,0.013097381290671813,5390.8,0.012001883549341412,3650.9,0.017721590248374285,,,0.6758423629371165,4195.5,0.01610874420062249,4626.8,0.014607122912966121,4503.7,0.015006380596778572,,,0.6902323510790197,5678.2,0.012155830211669537,5000.6,0.01380299066270087,3973.1,0.01737263977949258,,,0.7151233482381395,5162.9,0.013851195030663765,4930.3,0.01450466195237895,4838.4,0.01478016179394303,,,0.7344246420007389,6157.6,0.011927124886331344,5895.3,0.012457799297758195,5607.9,0.013096250682086679,,,0.7546733544012915,5687.0,0.013270148661883092,4908.8,0.015373886782946778,4333.3,0.017415672914436835,,,0.7782613230769586,5487.9,0.01418140496504963,5587.8,0.01392786647834494,6855.5,0.011352364132112297,,,0.7989396715668412,5211.5,0.01533032085900108,4877.1,0.016381449459040028,5776.6,0.013830621326850418,,,0.8068434316430664,4294.4,0.01878826917946783,8802.1,0.009166487902239992,5907.0,0.013659106680938995,,,0.8226509870891568,4912.2,0.016747098796652354,6126.8,0.013427090603400745,6649.9,0.012370877563409328,,,0.8282360346186827,5504.9,0.015045432880137382,5455.2,0.015182505400694435,4684.6,0.017679973415418236,,,0.8348880134783874,4667.2,0.01788841304161783,5228.6,0.015967716281191664,3893.3,0.021444225039898988,,,0.8478394880704464,5392.1,0.01572373450177939,5121.0,0.016556131381965367,4323.9,0.019608212217452913,,,0.8478394880704464,5919.7,0.014322338768357288,4206.0,0.02015785753852702,,,0.8478394880704464,5472.7,0.01549216087252081
0,76.784379,30.732329,0.20047451552840279,9012.4,0.002224429846970871,9012.4,0.002224429846970871,9012.4,0.002224429846970871,,,0.2297116232699637,6676.2,0.003440754070728314,5488.6,0.004185249850052176,3772.9,0.006088463072701733,,,0.29717987913072896,6473.2,0.004590926885168525,5249.1,0.005661539675958335,3391.7,0.008761974205582126,,,0.33363522868728707,6471.0,0.005155852707267611,4415.4,0.007556172230993503,3691.0,0.009039155477845761,,,0.35725285868228746,5501.9,0.0064932633941417964,3663.4,0.009751947881265694,3642.9,0.00980682584430776,,,0.3978996302729068,5960.4,0.006675720258252917,4600.2,0.008649615892198315,3830.7,0.01038712585879622,,,0.3978996302729068,5122.2,0.007768139281420226,4407.9,0.009026965908321579,2847.8,0.013972176075318027,,,0.44255388950844876,4890.1,0.009049996718031302,4030.0,0.010981486092021061,3340.4,0.013248529802073068,,,0.44255388950844876,4582.2,0.009658109412693657,4065.2,0.010886398935069585,4346.0,0.010183016325551053,,,0.4721861724045327,4236.1,0.011146719208813122,3891.5,0.012133783178839334,5108.9,0.009242423465022465,,,0.5012089954838654,3324.1,0.015078036024303285,5416.4,0.009253544706518454,5087.1,0.009852548514553782,,,0.504198913408928,3299.5,0.015281070265462281,4535.9,0.01111574138338429,4788.5,0.010529370646526636,,,0.504198913408928,2822.5,0.017863557605276456,4209.4,0.011977928289279422,3745.8,0.013460379983152542,,,0.540608843444931,2260.9,0.023911223116676143,4336.3,0.012467053558216243,3709.1,0.014575202702675339,,,0.5666112293290004,3414.6,0.01659378051101155,3310.4,0.017116095617719925,3454.3,0.01640306948814522,,,0.5666112293290004,4568.2,0.012403380529070541,3289.4,0.017225367219827335,,,0.5666112293290004,3700.9,0.015310092932232712
0,76.773296,30.7083,0.804437207679505,5708.1,0.014092906705900472,5708.1,0.014092906705900472,5708.1,0.014092906705900472,,,0.804437207679505,4476.2,0.017971431296177672,4188.2,0.019207230019566996,2810.5,0.028622565653069025,,,0.8232234970504803,4273.2,0.01926480148484696,4580.7,0.01797156541686817,3806.3,0.021627919424387996,,,0.8232234970504803,4271.0,0.019274724819725596,4702.2,0.01750719869530178,4105.7,0.020050746451286756,,,0.82978390179598,4814.4,0.01723545824601155,3950.2,0.021006123786035648,4937.8,0.01680472886297501,,,0.82978390179598,5238.3,0.01584070980653991,5019.4,0.01653153567749094,4808.1,0.01725804167542231,,,0.8444979472399565,5293.8,0.015952585047413134,5397.4,0.015646384319115806,6272.1,0.013464357188819637,,,0.857867930928493,5181.9,0.016555084639388894,5557.2,0.015437053388909756,5953.4,0.01440971429651112,,,0.86181159383085,5001.4,0.017231407082633866,6552.5,0.013152408910047311,8322.5,0.010355200887123462,,,0.8747149282834437,5531.0,0.015814769992468697,6383.0,0.01370382153036885,7420.8,0.011787340021068397,,,0.8776149671591628,5851.2,0.014998888555495674,9453.1,0.009283885362041687,7486.3,0.011722946811631416,,,0.8791564702436989,6453.7,0.013622518404073615,8491.7,0.010353126820821495,8744.3,0.01005405201381127,,,0.882965934843841,6169.1,0.01431271878951291,7015.3,0.012586289037444458,6264.0,0.014095880185885075,,,0.8897742353136426,6287.3,0.01415192905243336,7142.2,0.01245798542905047,6056.9,0.014690257975427078,,,0.8905585542252521,7012.2,0.012700130547121475,6741.1,0.013210878851007284,5802.1,0.015348900470954517,,,0.8905585542252521,7539.8,0.011811434709478395,5637.2,0.01579788821090705,,,0.8905585542252521,6048.7,0.01472313975276096
0,76.788779,30.711419,0.6826172212234024,5023.6,0.0135882080823195,5023.6,0.0135882080823195,5023.6,0.0135882080823195,,,0.7132154099018196,3648.1,0.019550325098046096,3557.3,0.020049346692767537,820.2,0.08695628016359663,,,0.7327058737564023,3445.2,0.021267440896215094,2440.7,0.030020316866325333,1298.0,0.056448834649953955,,,0.7327058737564023,3519.8,0.020816690543678684,2948.8,0.024847594742146036,2539.0,0.028858049379929196,,,0.7396210839903008,2728.1,0.02711121601078776,2647.8,0.027933419593258586,4136.3,0.017881224379041674,,,0.761882804833288,3152.0,0.02417140878278198,3447.9,0.022097009914246003,4135.9,0.01842120952714737,,,0.776735200220533,3655.7,0.021247235829541074,3551.9,0.02186816070893136,5585.4,0.01390652773696661,,,0.7875229280910326,3334.2,0.02361954676057323,4862.2,0.016196843570627138,5281.1,0.014912100283861935,,,0.7875229280910326,3144.5,0.02504445629165313,5588.3,0.014092352380706703,7803.4,0.010092048697888519,,,0.7909484582015442,4091.5,0.019331503316669784,5551.8,0.01424670301886855,6776.7,0.011671587324236638,,,0.7909484582015442,5020.1,0.015755631525299178,8804.0,0.008983967039999366,6907.0,0.01145140376721506,,,0.7909484582015442,5587.0,0.014156943944899664,7074.7,0.011179957569954121,7650.0,0.01033919553204633,,,0.807933348697561,5482.4,0.014736855185640614,6403.1,0.012617846803853772,6648.7,0.012151749194542706,,,0.8108421121228484,5615.1,0.01444038596147617,6176.4,0.013128069945645497,6184.5,0.013110875772056729,,,0.8143467698910107,6340.0,0.012844586275883451,6068.8,0.013418579783334609,5271.8,0.015447224285652164,,,0.8143467698910107,6867.6,0.011857807238205642,5153.9,0.01580059314094202,,,0.8196791244154853,5636.0,0.014543632441722593
0,76.789598,30.725341,0.40710648912562764,8209.4,0.004959028541983916,8209.4,0.004959028541983916,8209.4,0.004959028541983916,,,0.4228527229517066,5824.7,0.007259648101219061,5618.6,0.007525944593879376,3835.3,0.011025284148611755,,,0.4758486418071107,6631.0,0.007176121879160166,5399.4,0.008812991106550925,2540.2,0.018732723478746188,,,0.4758486418071107,5619.5,0.008467811047372731,3563.9,0.013351907792225108,2839.5,0.01675818425099879,,,0.4990447250723427,4650.4,0.010731221509382908,2811.9,0.017747598601384924,2791.4,0.017877936701022525,,,0.4990447250723427,5108.9,0.009768144318196535,3748.7,0.013312474326362279,2479.7,0.02012520567295813,,,0.5055611848440361,3714.4,0.013610843873681782,3536.6,0.014295119177855458,3282.1,0.015403588703696906,,,0.5055611848440361,3338.5,0.015143363332156242,3410.8,0.014822363810368128,3370.4,0.01500003515440411,,,0.5055611848440361,3730.7,0.013551376011044473,3702.7,0.013653852184731039,5395.1,0.009370747249245354,,,0.5358601895295543,2866.9,0.018691275926246267,3914.2,0.013690158641090243,4865.9,0.011012560667698767,,,0.5371900627600954,3331.5,0.01612457039652095,6476.3,0.008294706279204103,4996.3,0.010751757555793193,,,0.5499600392470281,3463.7,0.01587781965086549,5585.0,0.009847091123491997,5739.3,0.009582353932483544,,,0.581490356281072,3179.1,0.0182910369689872,5466.3,0.01063773221888795,4737.9,0.012273166514301105,,,0.5938918768588531,3704.3,0.016032499442778746,5593.2,0.010618105500587376,4507.9,0.013174468751721492,,,0.6328697698492871,4429.2,0.014288579649807802,4158.1,0.015220167140022776,4253.2,0.014879849756637054,,,0.6459190224223956,4956.8,0.013030968012072217,3243.1,0.019916716179655135,,,0.6459190224223956,4499.8,0.014354394026898877
