Ward,x,y,fill_ratio_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_per_m_0_0_1_1,fill_per_m_0_0_2_2,fill_ratio_1,distance_from_268_0_0,fill_per_m_1_268_0_0,distance_from_46_1_0,fill_per_m_1_46_1_0,distance_from_129_2_0,fill_per_m_1_129_2_0,fill_per_m_1_46_1_1,fill_per_m_1_129_2_2,fill_ratio_2,distance_from_228_0_0,fill_per_m_2_228_0_0,distance_from_156_1_0,fill_per_m_2_156_1_0,distance_from_190_2_0,fill_per_m_2_190_2_0,fill_per_m_2_156_1_1,fill_per_m_2_190_2_2,fill_ratio_3,distance_from_119_0_0,fill_per_m_3_119_0_0,distance_from_203_1_0,fill_per_m_3_203_1_0,distance_from_177_2_0,fill_per_m_3_177_2_0,fill_per_m_3_203_1_1,fill_per_m_3_177_2_2,fill_ratio_4,distance_from_85_0_0,fill_per_m_4_85_0_0,distance_from_113_1_0,fill_per_m_4_113_1_0,distance_from_199_2_0,fill_per_m_4_199_2_0,fill_per_m_4_113_1_1,fill_per_m_4_199_2_2,fill_ratio_5,distance_from_123_0_0,fill_per_m_5_123_0_0,distance_from_81_1_0,fill_per_m_5_81_1_0,distance_from_269_2_0,fill_per_m_5_269_2_0,fill_per_m_5_81_1_1,fill_per_m_5_269_2_2,fill_ratio_6,distance_from_90_0_0,fill_per_m_6_90_0_0,distance_from_149_1_0,fill_per_m_6_149_1_0,distance_from_103_2_0,fill_per_m_6_103_2_0,fill_per_m_6_149_1_1,fill_per_m_6_103_2_2,fill_ratio_7,distance_from_32_0_0,fill_per_m_7_32_0_0,distance_from_206_1_0,fill_per_m_7_206_1_0,distance_from_9_2_0,fill_per_m_7_9_2_0,fill_per_m_7_206_1_1,fill_per_m_7_9_2_2,fill_ratio_8,distance_from_250_0_0,fill_per_m_8_250_0_0,distance_from_262_1_0,fill_per_m_8_262_1_0,distance_from_109_2_0,fill_per_m_8_109_2_0,fill_per_m_8_262_1_1,fill_per_m_8_109_2_2,fill_ratio_9,distance_from_104_0_0,fill_per_m_9_104_0_0,distance_from_230_1_0,fill_per_m_9_230_1_0,distance_from_261_2_0,fill_per_m_9_261_2_0,fill_per_m_9_230_1_1,fill_per_m_9_261_2_2,fill_ratio_10,distance_from_145_0_0,fill_per_m_10_145_0_0,distance_from_255_1_0,fill_per_m_10_255_1_0,distance_from_139_2_0,fill_per_m_10_139_2_0,fill_per_m_10_255_1_1,fill_per_m_10_139_2_2,fill_ratio_11,distance_from_132_0_0,fill_per_m_11_132_0_0,distance_from_232_1_0,fill_per_m_11_232_1_0,distance_from_251_2_0,fill_per_m_11_251_2_0,fill_per_m_11_232_1_1,fill_per_m_11_251_2_2,fill_ratio_12,distance_from_159_0_0,fill_per_m_12_159_0_0,distance_from_83_1_0,fill_per_m_12_83_1_0,distance_from_21_2_0,fill_per_m_12_21_2_0,fill_per_m_12_83_1_1,fill_per_m_12_21_2_2,fill_ratio_13,distance_from_131_0_0,fill_per_m_13_131_0_0,distance_from_295_1_0,fill_per_m_13_295_1_0,distance_from_23_2_0,fill_per_m_13_23_2_0,fill_per_m_13_295_1_1,fill_per_m_13_23_2_2,fill_ratio_14,distance_from_75_0_0,fill_per_m_14_75_0_0,distance_from_224_1_0,fill_per_m_14_224_1_0,distance_from_162_2_0,fill_per_m_14_162_2_0,fill_per_m_14_224_1_1,fill_per_m_14_162_2_2,fill_ratio_15,distance_from_72_1_0,fill_per_m_15_72_1_0,distance_from_60_2_0,fill_per_m_15_60_2_0,fill_per_m_15_60_2_2,fill_ratio_16,distance_from_276_2_0,fill_per_m_16_276_2_0,fill_per_m_16_276_2_2,fill_ratio_17,distance_from_19_2_0,fill_per_m_17_19_2_0,fill_per_m_17_19_2_2,fill_ratio_18,distance_from_17_2_0,fill_per_m_18_17_2_0,fill_per_m_18_17_2_2
0,76.775422,30.74005,0.3197571219487634,10255.7,0.0031178478499640527,10255.7,0.0031178478499640527,10255.7,0.0031178478499640527,,,0.3675814883567416,8751.9,0.004200019291316646,7978.3,0.00460726581297697,5881.6,0.0062496852617781136,,,0.4065163275937213,8880.3,0.004577731918895998,9044.9,0.004494425892975282,4468.1,0.009098192242647237,,,0.40704019850746537,8677.3,0.004690862347820928,8270.9,0.004921353159964035,4447.1,0.009152935587404496,,,0.4330760895156025,7665.0,0.005650046829949152,7187.0,0.006025825650697127,4943.0,0.0087614017704957,,,0.47394129666301316,6751.4,0.007019896564609018,7229.5,0.006555658021481612,5636.0,0.008409178436178374,,,0.5195795016215012,7080.1,0.007338589873328078,7712.7,0.006736674596723603,3928.5,0.013225900512192981,,,0.5359609887857014,7445.7,0.007198261933541526,5714.6,0.009378801469668942,3700.9,0.014481909502707486,,,0.5369082525328414,7896.2,0.00679957767701985,5852.6,0.009173841583789108,2562.1,0.020955788319458313,,,0.5566037963577192,7021.3,0.007927360978133952,6314.6,0.008814553516576175,3469.3,0.016043691706042116,,,0.5781993586486678,7401.0,0.00781244911023737,5820.4,0.009934014133885434,3863.3,0.01496646283355338,,,0.6089178227420943,6125.8,0.00994021715926237,5532.1,0.01100699233097909,3494.6,0.017424535647630465,,,0.6246047626461849,4691.6,0.013313256941047508,3737.3,0.016712727440831212,3790.3,0.01647903233638986,,,0.6469391508251543,4499.8,0.014377064554539186,2740.9,0.02360316504889468,4220.5,0.01532849545848014,,,0.673632012472758,3794.0,0.0177551927378165,2959.3,0.02276322145347744,4834.9,0.013932697935278042,,,0.6805615076485746,2207.2,0.030833703681069892,5137.6,0.013246681478678265,,0.710878048867472,4695.9,0.015138270594933282,,0.710878048867472,4619.4,0.015388969322151622,,0.7225237347840421,3510.6,0.020581203634251755,
0,76.813526,30.722955,0.7928105616351604,5585.6,0.014193829877455606,5585.6,0.014193829877455606,5585.6,0.014193829877455606,,,0.8084286022358547,5295.4,0.015266620127579686,4727.6,0.017100190418729472,3389.8,0.023848858405683362,,,0.8134190841104588,5500.7,0.014787555840355933,5794.1,0.014038747762559478,2876.9,0.02827415218153077,,,0.8150653491414361,5426.5,0.015020093046004535,5951.6,0.013694894635752337,2917.9,0.027933285895384904,,,0.8154251554611122,3994.7,0.0204126756818062,6382.6,0.012775752130183815,2736.9,0.02979375042789697,,,0.8231565232921298,3500.6,0.023514726712338736,5134.5,0.016031873079990842,3144.5,0.026177660146036882,,,0.8376331945306907,3829.3,0.021874316311876602,5412.6,0.015475616053850103,4598.2,0.01821654548585731,,,0.8494650049790756,3395.6,0.025016639326748608,5233.3,0.01623191876978342,4582.2,0.01853836595912609,,,0.8494650049790756,3244.6,0.026180885316497433,4527.3,0.01876317021136385,3908.5,0.021733785467035326,,,0.8561267020413063,2474.7,0.034595171214341386,6014.8,0.014233668651348444,3786.2,0.022611766468789454,,,0.8561267020413063,2854.3,0.02999427887893025,5733.9,0.014930966742379643,3464.7,0.024709980721023646,,,0.859834386450854,1579.2,0.05444746621395985,5629.4,0.015273996988148898,3624.3,0.02372415049667119,,,0.8624830340230462,2243.8,0.038438498708576796,6534.3,0.013199317968612493,3805.1,0.02266650111752769,,,0.8713754741387186,3730.7,0.023356889434656195,4755.8,0.018322374240689655,2897.8,0.030070242050476863,,,0.8735393517798663,4675.2,0.018684534389541974,5983.0,0.014600356874141171,2739.9,0.031882161822689374,,,0.8824171850534744,6123.4,0.014410575579800022,1969.1,0.04481322355662356,,0.8905066817023037,3084.6,0.02886943790774505,,0.8955881563544881,3429.5,0.026114248618005192,,0.8965626123899783,4468.1,0.02006585824824821,
0,76.775071,30.752306,0.7249394406104555,11222.3,0.006459811630507609,11222.3,0.006459811630507609,11222.3,0.006459811630507609,,,0.7249394406104555,9517.4,0.007616990360922683,8944.9,0.00810450022482594,6848.2,0.010585839207535636,,,0.7434885230164211,9846.8,0.007550559806398233,10011.4,0.007426419112376102,5434.7,0.013680396765532985,,,0.7501405007111784,9643.9,0.0077783936033262325,9237.4,0.008120688729633648,5413.6,0.013856592668671097,,,0.76460660774663,8631.5,0.008858328306164977,8153.6,0.0093775339450872,5909.5,0.012938600689510618,,,0.76460660774663,7717.9,0.009906925559370165,8196.0,0.009329021568406905,6403.1,0.011941194230085895,,,0.7768971863078079,8046.7,0.009654854615032347,8679.2,0.008951253413999076,4895.0,0.0158712397611401,,,0.7806277981293887,8412.3,0.00927960008712705,6681.1,0.01168412085029993,4209.4,0.018544870958554397,,,0.786457210248588,8780.8,0.008956555328086143,7747.0,0.010151764686311966,3348.4,0.023487552569841953,,,0.8045937993879676,7807.7,0.0103051321053315,7281.2,0.011050291152392018,4265.3,0.018863709455090322,,,0.8125826031346841,8187.3,0.009924915456068351,7351.5,0.011053289847441803,4649.6,0.017476398037136184,,,0.8125826031346841,6912.2,0.011755773894486331,6255.0,0.012990928907029322,4290.5,0.018939112064670416,,,0.8125826031346841,5478.0,0.014833563401509386,4703.8,0.017275024514959908,4576.7,0.017754770973292637,,,0.8218540547014501,5466.3,0.015034924074812031,4723.0,0.017401102153323102,5006.9,0.01641442918175818,,,0.8218540547014501,4760.5,0.017264028037001368,3925.8,0.020934689864523157,5621.3,0.014620355695327596,,,0.8218540547014501,3173.8,0.02589495414649474,5924.0,0.013873295994285113,,0.8365026968739623,5693.4,0.014692498276494931,,0.850840570256694,5405.8,0.015739401573433977,,0.8604896328633939,4297.0,0.02002535799077016,
0,76.782452,30.758257,0.024613005603426275,11100.9,0.000221720811856933,11100.9,0.000221720811856933,11100.9,0.000221720811856933,,,0.024613005603426275,10886.6,0.00022608533062137192,10197.1,0.00024137260204789866,8155.3,0.00030180380370343547,,,0.11008734322304119,11091.8,0.0009925110732526838,11263.7,0.0009773639498836188,6741.9,0.0016328830629798897,,,0.17061901533157575,10896.1,0.0015658723335099324,10544.6,0.0016180700579592941,6101.7,0.002796253754389363,,,0.1962777707924627,9464.3,0.0020738752025238286,9460.7,0.002074664356680401,7216.7,0.0027197717903260864,,,0.22391803549288747,8970.2,0.002496243511771058,9503.2,0.0023562382722965678,7803.4,0.0028694932400349523,,,0.2705011734225138,9298.9,0.0029089588383842584,9986.4,0.0027086955601869924,6202.2,0.004361374567452094,,,0.33450973113904503,8865.1,0.003773332857373803,7988.3,0.004187495851921498,4346.0,0.007696956537943972,,,0.34624330778682594,8835.8,0.003918641297752619,9147.4,0.0037851554298142195,3485.0,0.009935245560597586,,,0.38672674773011384,7944.2,0.004868038918080032,8643.2,0.004474346859150706,4012.0,0.009639250940431552,,,0.3995802767168771,8323.9,0.004800397370425848,8751.9,0.004565640337719548,3441.4,0.011610980319546611,,,0.4302287155822887,7048.8,0.00610357387899059,7655.3,0.005620011176339121,3830.4,0.011231952683330427,,,0.4738838896329164,5614.5,0.008440357816954607,6011.0,0.007883611539393053,3788.5,0.012508483295048604,,,0.49577226627548887,5395.1,0.009189306338631143,6123.4,0.00809635604852678,4497.1,0.011024265999766268,,,0.49577226627548887,5850.6,0.008473870479531824,5225.2,0.009488101245416231,4405.0,0.011254762003983856,,,0.49637837776979943,4480.9,0.011077649083215414,4707.7,0.010543967919999139,,0.5029019487434817,4510.6,0.01114933598065627,,0.5502723304283235,4150.7,0.013257338049686162,,0.5906186515086692,2975.9,0.019846723730927423,
0,76.766896,30.748096,0.8741743690436998,10300.7,0.008486553040508894,10300.7,0.008486553040508894,10300.7,0.008486553040508894,,,0.8816994341623762,8880.1,0.009928935869667865,8023.3,0.01098923677492274,7065.0,0.01247982213959485,,,0.8828980840813452,9085.4,0.009717767892237493,8762.4,0.010075984708314448,5587.9,0.01580017688364762,,,0.8899178026173901,8882.4,0.010018889068465618,10486.6,0.008486237699706196,5548.2,0.016039757085494218,,,0.8963249268767755,8797.4,0.010188520777465791,8236.0,0.010883012710985617,6683.8,0.013410409151631936,,,0.9031452162566928,7928.1,0.011391698089790653,7178.8,0.012580726810284347,6648.7,0.013583786548598865,,,0.9100076927234264,8176.2,0.011129958816117835,7853.9,0.011586698235569926,5123.8,0.017760406197030062,,,0.9134675458715047,7490.7,0.012194688692265138,6729.2,0.013574682664677892,3745.8,0.02438644737763641,,,0.9197537084923558,9252.5,0.009940596687299172,6960.8,0.013213333359561485,3968.7,0.02317518856281291,,,0.9197537084923558,8414.3,0.010930840456037412,6439.2,0.014283664251651694,5869.2,0.015670853071838683,,,0.9239576514116826,8794.0,0.010506682413141719,6540.2,0.014127360805658584,6320.3,0.014618889157345105,,,0.9313235496101285,6955.5,0.01338974264409645,5484.7,0.016980391810128694,5894.5,0.015799873604379143,,,0.932566408728061,5891.1,0.015830089605134202,4100.0,0.02274552216409905,5670.4,0.016446219115548482,,,0.9352604386469964,4737.9,0.019739978442917673,4968.7,0.0188230410096604,5631.5,0.016607661167486396,,,0.9407136306279522,4321.9,0.02176620538716658,4070.4,0.023111085658115964,7302.2,0.012882605661690345,,,0.9407136306279522,3493.4,0.026928311405162657,7528.1,0.012496029949495254,,0.9415567337559588,7136.8,0.013192981921252645,,0.9432688477734695,5994.5,0.01573557173698339,,0.9432688477734695,4885.7,0.01930672877527211,
0,76.770601,30.750721,0.6783338297091906,11349.2,0.005976930794321983,11349.2,0.005976930794321983,11349.2,0.005976930794321983,,,0.6804258969352036,9290.8,0.007323652397373785,9071.8,0.007500450813898054,6975.1,0.009755070134266226,,,0.6804258969352036,9496.0,0.007165394870842497,9196.7,0.0073985875035089054,5115.6,0.013300998845398457,,,0.7011484205691854,9770.8,0.007175957143419018,9010.3,0.007781632360400712,5075.9,0.0138132827788015,,,0.7030554997973678,8758.4,0.008027213872366733,8280.5,0.008490495740563587,6211.5,0.01131861063828975,,,0.7059855134823596,7844.9,0.008999292705864442,8322.9,0.008482446184411198,6176.4,0.011430372279683304,,,0.7258782981188682,8173.6,0.008880766102070912,8430.9,0.008609736779215366,5022.0,0.014453968500973082,,,0.7444294328975778,8539.2,0.008717788936874388,7313.9,0.010178282898283786,4336.3,0.017167387701440807,,,0.7537990921040775,8780.2,0.008585215508804782,7520.4,0.01002339093803624,3475.4,0.021689563564023635,,,0.7537990921040775,7934.6,0.00950015239714765,7016.2,0.010743694479976019,4409.8,0.017093725159963657,,,0.7679704002823817,8321.7,0.009228527828236799,7124.9,0.010778683213552215,4859.0,0.01580511216880802,,,0.7705176036276661,7039.1,0.010946251703025473,6028.3,0.012781673168682152,4435.1,0.017373173178229714,,,0.7748629856397425,5418.9,0.014299267113985175,4830.8,0.016040055180089066,4703.6,0.01647382825154653,,,0.7838357627975859,5593.2,0.01401408429517246,4496.4,0.017432518521430167,5133.8,0.015268139833994039,,,0.7973416179002294,4887.4,0.016314228790363577,3598.2,0.022159458004008377,5840.9,0.01365100614460493,,,0.8172982939153159,3300.7,0.024761362556891448,6050.9,0.013507053395615793,,0.8349058702333192,5838.0,0.014301231076281591,,0.8497634978560029,5532.7,0.015358929597773293,,0.8498324268053284,4423.9,0.019210027957352754,
0,76.814484,30.719424,0.6641088904830289,5238.0,0.012678672976002843,5238.0,0.012678672976002843,5238.0,0.012678672976002843,,,0.6928612757950581,4875.5,0.014211081443853102,4380.0,0.015818750588928267,2938.7,0.023577135324975605,,,0.7187277348188916,5080.7,0.014146234471999758,4781.4,0.015031742477493866,3078.8,0.023344411290726636,,,0.7462257299175493,4877.7,0.015298721321884277,5503.9,0.013558126599639337,3137.3,0.023785603223075553,,,0.7462257299175493,3647.2,0.020460236069246254,5987.5,0.01246306020739122,2055.8,0.036298556762211755,,,0.7462257299175493,3040.6,0.024542055183764698,5406.1,0.013803402266283444,3334.2,0.022380952849785536,,,0.7662276857842487,3481.8,0.02200665419565307,4964.8,0.0154332034681004,4906.2,0.015617538742494165,,,0.78391937214145,3048.0,0.025719139505953083,4727.9,0.01658070966267159,4890.1,0.016030743177878774,,,0.8035994391925096,2824.7,0.028449018982281648,4712.2,0.017053593633388008,4310.6,0.01864240335898737,,,0.8179333081870904,2127.1,0.03845297861816983,6724.8,0.012162938796500867,4342.1,0.018837274779187268,,,0.8197367812893757,2329.5,0.03518938747754349,5934.4,0.013813305157882443,3859.7,0.021238354827820185,,,0.8211761284272634,2130.7,0.03854020408444472,5829.9,0.014085595437782183,4196.3,0.019569051984540273,,,0.8316225573560855,2391.9,0.03476828284443687,6842.3,0.012154137605134027,4113.1,0.020218875236587622,,,0.8321920173291405,3338.5,0.024927123478482565,4954.8,0.016795673232605564,3228.5,0.02577642921880565,,,0.8344875153259964,4983.2,0.016746016923382494,6182.1,0.013498447377525378,3133.0,0.026635413831024465,,,0.8344875153259964,6431.4,0.012975207813633058,2299.9,0.03628364343345347,,0.8372635015247671,3656.5,0.02289794889989791,,0.8428870036708415,3760.3,0.022415419080148963,,0.848791458849809,4798.8,0.01768757728702611,
0,76.813366,30.729052,0.515096932602959,6487.3,0.007940081892358284,6487.3,0.007940081892358284,6487.3,0.007940081892358284,,,0.549704127377047,6648.7,0.008267843749560772,5983.6,0.009186846169146449,3968.2,0.013852732407062321,,,0.5504244723056658,6853.9,0.00803082146377487,6554.6,0.00839752955642855,3296.5,0.016697238656322336,,,0.5549851236770377,6650.9,0.008344511625149043,6432.6,0.00862769523485119,3355.0,0.01654203051198324,,,0.5622432275806462,5243.0,0.010723693068484573,6235.3,0.009017099860161438,2253.8,0.0249464560999488,,,0.5622432275806462,4813.8,0.011679821088966017,6065.5,0.009269528111130923,3551.9,0.015829365341947864,,,0.5625543740230816,5061.8,0.011113721878048946,5853.2,0.009611056755673506,4967.8,0.011324014131468288,,,0.5625543740230816,4643.8,0.01211409565491799,4950.4,0.011363816540543827,4407.9,0.01276241235107606,,,0.5866446217927422,4597.9,0.01275896869859593,4934.7,0.0118881516970179,4508.6,0.01301168038399375,,,0.5966050335138005,3723.0,0.01602484645484288,6422.1,0.009289874550595606,3549.4,0.01680861648486506,,,0.6074762517231336,4102.6,0.014807104073590736,6141.2,0.009891816773971432,3051.0,0.01991072604795587,,,0.619204411437213,3858.7,0.016046969482914272,6036.7,0.010257332838093876,3387.5,0.018279097016596694,,,0.6418552261645738,2589.9,0.02478301193731703,6542.2,0.009810999757949525,3348.2,0.019170157880788897,,,0.6483508177128965,3536.6,0.01833260243490631,5163.1,0.012557394156861119,2482.2,0.02612000715949144,,,0.6610155449983941,5026.3,0.01315113592500237,6390.4,0.01034388371617417,1483.5,0.044557839231438766,,,0.6769666836486958,6471.2,0.01046122332254753,1553.5,0.04357687052775641,,0.7052651169003309,2847.8,0.02476526149660548,,0.7052651169003309,3116.3,0.022631489808437277,,0.7162451282314847,4054.3,0.017666308073686816,
0,76.778731,30.756758,0.14869230622660334,11290.8,0.0013169333105413554,11290.8,0.0013169333105413554,11290.8,0.0013169333105413554,,,0.20101585714696096,10157.8,0.0019789310396637165,10387.1,0.001935245228667876,8360.5,0.0024043520979242982,,,0.20101585714696096,10363.1,0.0019397270811529462,12740.2,0.001577807704329296,6947.0,0.0028935635115439895,,,0.2050477151564801,11086.1,0.0018495928699585975,12015.4,0.0017065408988171855,6926.0,0.002960550319902976,,,0.2734494429878048,9654.3,0.0028324108737847885,9655.6,0.002832029526780364,7421.9,0.0036843590318894736,,,0.305869496106826,9160.1,0.003339150185116167,9672.4,0.0031622916350319053,7074.7,0.004323427086757404,,,0.305869496106826,9488.9,0.0032234452476770335,10181.2,0.00300425780955905,6407.4,0.004773691296108032,,,0.350185544685271,9055.1,0.003867274184550927,8157.5,0.00429280471572505,4535.9,0.007720310074853304,,,0.40946822502467206,8107.1,0.005050736083490669,8418.6,0.0048638517689957,3675.0,0.011141992517678152,,,0.42012088096934863,8134.2,0.005164870312622613,7914.4,0.005308309928350205,3591.6,0.011697318213869825,,,0.42012088096934863,8513.9,0.0049345291930766,8023.1,0.005236390933296963,3812.7,0.01101898604582969,,,0.42012088096934863,7238.7,0.005803816720811038,6926.6,0.006065326148028594,3616.9,0.01161549616990651,,,0.4621911189056883,5804.5,0.00796263448885672,6180.2,0.0074785786690671555,4159.9,0.011110630517697262,,,0.4838891510055973,5585.0,0.008664085067244356,5394.6,0.008969880083891248,4868.5,0.009939183547408798,,,0.49179187400581237,6040.6,0.008141440817233591,4496.4,0.010937458277862565,4776.3,0.010296503025476045,,,0.5342917135582179,4686.1,0.011401628508956657,5079.0,0.010519624208667413,,0.5342917135582179,4842.1,0.01103429738250383,,0.5631471536207352,4522.1,0.012453222034469276,,0.5859579359470747,3347.3,0.017505390492249712,
0,76.800424,30.724398,0.6546209352003144,7162.8,0.009139176511982946,7162.8,0.009139176511982946,7162.8,0.009139176511982946,,,0.6645471044246327,5468.6,0.012152051794328213,4885.4,0.013602716347169785,2770.5,0.023986540495384685,,,0.687167556106768,5673.8,0.012111240369889104,5374.5,0.012785702039385394,2081.4,0.03301468031645854,,,0.687167556106768,5470.8,0.01256064115132646,5234.9,0.013126660606826645,1114.6,0.06165149435732712,,,0.687167556106768,4572.0,0.015029911550891688,5037.6,0.01364077251283881,1056.2,0.06506036319889869,,,0.6910594796978126,3633.7,0.01901806642534641,4247.7,0.016269027466577504,2354.2,0.0293543233241786,,,0.7166294104323319,3881.7,0.018461741258529302,4655.6,0.015392847547734595,2917.3,0.02456481714024378,,,0.7247071158927699,3686.4,0.019658938690667586,3752.8,0.01931110413272143,2849.5,0.025432781747421297,,,0.7456536678658672,3637.2,0.02050076069135234,3737.0,0.01995326914278478,2495.6,0.02987873328521667,,,0.7456536678658672,2762.3,0.02699394228960892,4371.6,0.017056767953743873,3141.6,0.02373483791271541,,,0.7503908729935179,3142.0,0.02388258666433857,4090.7,0.01834382557981563,3426.2,0.021901549033725935,,,0.7668057331498801,2661.0,0.028816449949262687,3986.2,0.019236509285782955,3244.6,0.02363329017906306,,,0.7888605309013949,627.5,0.12571482564165654,4801.6,0.016429118021105357,3474.9,0.022701675757615898,,,0.8006863030297781,1486.0,0.05388198539904294,3112.6,0.02572403466650961,3368.6,0.023769111887127534,,,0.8144905106190885,2942.5,0.02768022126148134,4339.9,0.0187674948874188,2217.0,0.03673840823721644,,,0.8180261853495885,4390.7,0.018630883124549354,2600.7,0.03145407718497284,,0.8181963788781702,3212.3,0.025470733707255555,,0.8315689167234536,3900.4,0.02132009323975627,,0.8376041942438613,4938.9,0.01695932685909537,
0,76.803858,30.724407,0.6799760701610699,7153.9,0.009504970298174,7153.9,0.009504970298174,7153.9,0.009504970298174,,,0.6931919893519431,5653.3,0.012261723052941525,4876.5,0.014214949028031236,2779.8,0.02493675765709559,,,0.7152462476989468,5858.6,0.01220848406955496,5559.3,0.012865760935710374,2283.6,0.03132099525744206,,,0.7221144610968163,5575.5,0.01295156418432098,5419.7,0.013323882522959136,1534.5,0.04705861590725424,,,0.7264103186508553,4563.1,0.01591922856502937,5486.9,0.01323899321385218,1240.9,0.05853898933442302,,,0.7521088809411197,3649.6,0.020607981174405952,4238.8,0.017743438731271106,2539.0,0.029622248166251267,,,0.7521088809411197,3978.3,0.01890528318480556,4728.8,0.01590485706608695,3707.1,0.02028833538186506,,,0.7764376114557217,3677.5,0.021113191338020986,3937.5,0.019719050449669123,3691.0,0.02103596888257171,,,0.7785405521598536,3822.0,0.020369977816845988,3921.8,0.019851612834919007,3904.1,0.019941613999637654,,,0.7967122538605825,2756.6,0.028901989910055232,5030.5,0.01583763550065764,3148.5,0.0253045022664946,,,0.7967122538605825,3136.3,0.025402935110180228,4749.6,0.01677430212777039,4103.2,0.019416851575857444,,,0.803517204758928,1678.0,0.04788541148742121,4645.2,0.017297795676374062,3251.5,0.024712200669196615,,,0.8138827213502934,1047.3,0.07771247219997073,5643.2,0.014422361804477838,3800.7,0.02141402166312241,,,0.8138827213502934,2839.5,0.028662888584268124,3771.5,0.021579814963550135,3536.3,0.02301509264910481,,,0.8241589409899226,3784.1,0.021779523294572622,4998.8,0.01648713573237422,2223.9,0.03705917266918128,,,0.8256276306642027,5232.3,0.015779439838392344,2607.6,0.03166235736555464,,0.834276753812324,3219.2,0.025915654628861955,,0.845968629162921,4068.0,0.020795689015804353,,0.8527309852704364,5106.6,0.01669860543748162,
0,76.790582,30.732536,0.19799506165681624,8599.1,0.002302509119056834,8599.1,0.002302509119056834,8599.1,0.002302509119056834,,,0.22876937945479647,7095.3,0.003224238290908016,6321.7,0.003618795252144146,4225.0,0.005414659868752579,,,0.26789234821512914,7223.7,0.0037085198473791707,7388.3,0.0036258997092041352,2811.5,0.009528449162906958,,,0.33757249939446643,7020.7,0.00480824560790899,6692.1,0.0050443433211468216,2790.4,0.012097638309721418,,,0.35887687000403734,6008.3,0.005973018491154526,5579.2,0.0064324073344572226,3286.4,0.010920060552703182,,,0.4064624637886831,5094.8,0.007977986648910322,5643.8,0.007201928909399396,3979.3,0.010214421224554146,,,0.4074642002874328,5423.5,0.0075129381448775295,6133.9,0.006642824308962207,2271.9,0.017934953135588398,,,0.42085043629910185,5789.1,0.007269704035154027,4128.9,0.01019279799217956,1007.3,0.04178004927023745,,,0.475457799784555,5181.0,0.009176950391518142,4266.9,0.011142932803312827,1417.4,0.03354436290281889,,,0.49191272667790364,4306.1,0.011423625245068708,4515.6,0.010893629344448215,2813.6,0.017483392332879714,,,0.49191272667790364,4685.8,0.010497945424002382,4234.7,0.011616235546270188,3191.4,0.015413697019424192,,,0.5018281498375706,3227.5,0.015548509677384062,3946.4,0.012716099478957294,2916.7,0.017205339933403185,,,0.5503053463642578,1827.4,0.03011411548452762,3787.7,0.014528746900870127,2612.4,0.021065125798662446,,,0.5877196630903802,1496.6,0.0392703236061994,2134.1,0.027539462213128727,2573.6,0.022836480536617194,,,0.5877196630903802,1928.6,0.03047390143577622,2953.3,0.01990043893577964,3188.0,0.01843537211701318,,,0.5877196630903802,3376.8,0.017404633472233477,3490.7,0.016836727965461946,,0.6246277610217514,3049.0,0.020486315546794077,,0.6246277610217514,3156.2,0.019790500000689167,,0.6257091010026282,3761.4,0.016635005609683316,
0,76.801385,30.731702,0.23461595692523307,7222.1,0.0032485836103797105,7222.1,0.0032485836103797105,7222.1,0.0032485836103797105,,,0.2919629774882378,6984.0,0.004180455004127117,6319.0,0.004620398441022912,4304.3,0.006783053632140831,,,0.29972780986271597,7189.3,0.004169081967127759,6890.0,0.004350185919633033,2827.2,0.010601577881392049,,,0.3120234489776538,6986.3,0.004466218870899529,6729.9,0.00463637571104554,2787.5,0.011193666331036908,,,0.32994683406165787,5578.4,0.005914721677571667,6532.6,0.005050773567364569,2589.2,0.012743196124735743,,,0.35710049256151444,5149.1,0.006935202123895718,5501.3,0.006491201944295247,3888.0,0.009184683450656235,,,0.3698092711501155,5397.2,0.006851872658973459,6150.5,0.006012670045526632,3137.1,0.011788252562880226,,,0.3710820006137035,4986.4,0.007441881931126735,5025.5,0.007383981705575634,2821.8,0.0131505422288505,,,0.426020138826654,4933.3,0.008635601703254496,5232.0,0.008142586751273969,2315.7,0.018397034971138492,,,0.47172483564719986,4058.3,0.011623705385190839,5117.3,0.009218236875836863,2347.2,0.020097343032004084,,,0.47172483564719986,4438.0,0.010629221172762502,4836.5,0.009753434004904369,2631.8,0.01792403813539022,,,0.5155310865245923,4194.8,0.01228976557939812,4732.0,0.010894570721145231,2450.2,0.021040367583241876,,,0.542182748382971,1827.2,0.02967287370747433,4361.1,0.012432247561004585,2038.0,0.026603667732236064,,,0.5546252678838081,2751.3,0.020158662010097337,2982.0,0.01859910355076486,1337.9,0.04145491201762524,,,0.5839902040417696,2833.4,0.02061093400302709,4209.2,0.01387413769936733,1652.5,0.03533980054715701,,,0.5896634536409643,4290.1,0.013744748459032756,1626.2,0.03626020499575478,,0.5917362735456472,2870.9,0.020611525080833436,,0.5917362735456472,2581.8,0.022919524112853324,,0.5917362735456472,3620.3,0.01634495134507215,
