Ward,x,y,fill_ratio,distance_from_0,fill_p_m,fill_ratio_0,distance_from_0_0.7139554232420516,fill_per_m_0,fill_ratio_1,distance_from_248,fill_per_m_1,fill_ratio_2,distance_from_25,fill_per_m_2,fill_ratio_3,distance_from_243,fill_per_m_3,fill_ratio_4,distance_from_179,fill_per_m_4
1,76.717915,30.684941,0.6496328990472147,0.645193732277593,100.68803625136762,0.6496328990472147,1.0,0.6496328990472147,0.6677419213667388,0.21665969661255371,3.0819849367778005,0.6937372316976993,0.34212827434132986,2.0277109018051545,0.7187321194446556,0.4429380679009999,1.622646982795116,0.7232172198184188,0.35629395886400794,2.0298329562597495
1,76.664354,30.708365,0.6232981268275579,1.0,62.329812682755794,0.6232981268275579,1.0,0.6232981268275579,0.6575430591805483,0.4990531696739568,1.317581169978615,0.6907408388784931,0.4066464545374268,1.6986274715323233,0.7163705145188379,0.3163639753137295,2.2643871313364072,0.7187874372812075,0.49357332783877395,1.456293111357103
1,76.721516,30.695976,0.570061170089365,0.6184077551781316,92.18208622321684,0.570061170089365,1.0,0.570061170089365,0.604226781768506,0.1038832255761374,5.816403740040399,0.6397951911872498,0.47165919638253145,1.3564777197058073,0.6698377947532776,0.2729840149141248,2.453761971974788,0.6870007938717956,0.4864305263575423,1.4123307577263924
1,76.729384,30.700394,0.6064290596595899,0.5739361649937695,105.66141265312548,0.6064290596595899,1.0,0.6064290596595899,0.6064290596595899,0.19952132660911187,3.03941974507649,0.636010660357107,0.5407470723993504,1.176170325869842,0.6489126854671319,0.3459782887426276,1.8755878810356694,0.6810421159328104,0.556671510385503,1.2234183054584182
1,76.724151,30.674408,0.6228904758190003,0.5758249197892444,108.17358791053748,0.6228904758190003,1.0,0.6228904758190003,0.6426651748454785,0.2948413205537806,2.1796984684453444,0.6426651748454785,0.24172949946751865,2.6586129382683548,0.6426651748454785,0.6243833865814696,1.0292797480793052,0.671809971895856,0.19712886048988287,3.407973699164841
1,76.722183,30.687605,0.6334037565104235,0.603454704225905,104.96293293842763,0.6334037565104235,1.0,0.6334037565104235,0.6334037565104235,0.16195013291926474,3.9111036532843566,0.661279272300848,0.32268895266123065,2.049277692487603,0.6675492886882466,0.4038875836334518,1.652809632529038,0.6707199977158675,0.25140845642930887,2.6678497901062483
1,76.719086,30.677919,0.5393422419156507,0.6371873742874243,84.64421356728934,0.5393422419156507,1.0,0.5393422419156507,0.5590237154720428,0.2693501074043563,2.0754538428040052,0.5590237154720428,0.19503707182618202,2.8662433774141536,0.5991355267225222,0.5093276256322998,1.1763263890874391,0.6390195369349428,0.14817181617301725,4.312692882084759
1,76.69422,30.726219,0.5247564316322378,0.8722318704068919,60.16249227254693,0.5247564316322378,1.0,0.5247564316322378,0.5487974496395712,0.3710248939784245,1.4791391589791396,0.5672370140297797,0.6049866699663655,0.9376024996737786,0.6061094558168597,0.12364309256780319,4.902089095551233,0.6300740685626672,0.5251527048156855,1.1997921038677812
1,76.70228,30.670065,0.5683086033354716,0.7352014835310394,77.29970845624365,0.5683086033354716,1.0,0.5683086033354716,0.6031943947365129,0.33686992032670054,1.790585500039682,0.6147949043978044,0.056852304119790205,10.813896005030958,0.6177988428615281,0.5347653174253647,1.155270962290392,0.6177988428615281,0.3572887056091604,1.729130625073105
1,76.686186,30.684043,0.5552008115994623,0.8631069771092732,64.3258398233492,0.5552008115994623,1.0,0.5552008115994623,0.5855318980602509,0.3712244364363909,1.5772989075857387,0.5987621772764927,0.2974808735093842,2.0127753768263843,0.6159781995768523,0.3828708492957586,1.6088406853377961,0.6159781995768523,0.46987506678640856,1.310940382067257
1,76.716966,30.691124,0.46559801813246016,0.6556824537132429,71.00968090509336,0.46559801813246016,1.0,0.46559801813246016,0.5113415377550539,0.15483378599806966,3.3025191140222385,0.5358672170589641,0.39388565913223045,1.3604638925914014,0.5809566526777588,0.31431393234719757,1.8483324882844272,0.6112819551571242,0.4078247401854055,1.4988839443120172
1,76.704678,30.658433,0.4951769101112702,0.7986391153759358,62.002586722562455,0.4951769101112702,1.0,0.4951769101112702,0.5217999314880567,0.4673849612698335,1.1164243070003446,0.5597461237997254,0.22450596770131395,2.4932349439566788,0.5770097174667708,0.6588489677074567,0.875784505627359,0.6086821013618459,0.37070390004484227,1.6419630365049207
1,76.679274,30.692858,0.5612771975694962,0.8667716519981553,64.7549093553755,0.5612771975694962,1.0,0.5612771975694962,0.569754901140964,0.42232611316440366,1.3490875495997785,0.5909411460090371,0.29435536362144205,2.007577299556265,0.600593935923671,0.3021434110062769,1.9877777043802354,0.6078488769416314,0.41599832466422537,1.461181069496515
1,76.714549,30.716228,0.512093058299281,0.7201944681560847,71.10483083970276,0.512093058299281,1.0,0.512093058299281,0.557083952225885,0.3405924947037867,1.6356319087723319,0.5731378805884015,0.5872563912181632,0.9759585236688949,0.5779127579658674,0.06696048445876447,8.630653774940308,0.5992123220339662,0.5272644292010381,1.1364550476920101
1,76.710537,30.716773,0.5357746840747585,0.7235893209313279,74.04402864668674,0.5357746840747585,1.0,0.5357746840747585,0.5357746840747585,0.31315637818231123,1.710885427863918,0.5704112246049273,0.558663005525611,1.021029169576502,0.5808243652866688,0.08834197769415912,6.5747267657680135,0.5989299619758975,0.4989525068646395,1.2003746924522034
1,76.688734,30.687228,0.489452760277563,0.8223393086666864,59.519562681631434,0.489452760277563,1.0,0.489452760277563,0.5282387786933318,0.37879420608027486,1.394527081497615,0.5452409778689475,0.2626533193337469,2.075896010954743,0.5656250438230158,0.34839283157543066,1.6235266416512135,0.5656250438230158,0.3721304825084713,1.5199642878224568
1,76.726063,30.663494,0.5026790232288615,0.5814077846132714,86.45894267879866,0.5026790232288615,1.0,0.5026790232288615,0.528954713130033,0.5397720081341287,0.9799595109767015,0.5393935094947461,0.46442162463189696,1.161430650268002,0.5540667325579753,0.7900145975546987,0.701337335123878,0.5540667325579753,0.2579632614143596,2.147851323944895
1,76.710479,30.655046,0.49724850589238545,0.7895240337915403,62.98079407468361,0.49724850589238545,1.0,0.49724850589238545,0.49724850589238545,0.4308696057414484,1.1540579777882245,0.5089213171928402,0.21555286295709447,2.361004675192555,0.5089213171928402,0.6245440705875043,0.8148685435666716,0.5529175051691559,0.3330723584055675,1.660052211525439
1,76.681942,30.714258,0.3677831327192532,0.9031632963431746,40.72166508629983,0.3677831327192532,1.0,0.3677831327192532,0.4252066715320433,0.44557547841107226,0.9542865174006784,0.47175251713895333,0.48358763491382345,0.9755264259869275,0.4837087797249238,0.2009299344374494,2.407350507922975,0.49967806293030775,0.4395080907555174,1.1369029909582729
1,76.738767,30.665791,0.38509772860192526,0.5169840755894387,74.48928251085037,0.38509772860192526,0.8461958485566307,0.4550929069893127,0.4087363387173071,0.31541333761593127,1.2958752531099755,0.46095532451153914,0.5196129602119886,0.8871128316804904,0.47218350236605644,0.6187979282932509,0.7630657453369604,0.48826587787267905,0.25982253984823545,1.8792283308364213
1,76.68866,30.70407,0.3492095746126609,0.8419921702528479,41.47420688102055,0.3492095746126609,1.0,0.3492095746126609,0.3775448355104655,0.3994639631766008,0.9451286481718378,0.41546324048518124,0.36096253568723413,1.1509871507694935,0.4668585791299006,0.18160577987531318,2.5707253340198544,0.48677769012908445,0.44834236438851016,1.0857276242297464
1,76.737485,30.676334,0.388677289689482,0.4799007054621808,80.99118948265689,0.388677289689482,0.9127826143754258,0.4258158334396362,0.433022103953223,0.3002267446742995,1.4423168876010242,0.4640421064500816,0.48082001325010026,0.9651056396621087,0.4640421064500816,0.5803823866976457,0.7995454670677792,0.4815657010707229,0.21080722970261923,2.2843889260821664
1,76.707991,30.713578,0.3410663510502585,0.7472797025088551,45.64105647526495,0.3410663510502585,1.0,0.3410663510502585,0.3739103611209641,0.2805401643864395,1.3328229201645034,0.42106666287200745,0.4985754050576403,0.8445395793708034,0.43753270359847213,0.07788004516688112,5.61803351116359,0.47466226351014834,0.5108059137102492,0.9292419112034731
1,76.720277,30.692391,0.3046137691733707,0.6434815883201366,47.33838150188428,0.3046137691733707,1.0,0.3046137691733707,0.3075754854682433,0.1604379183629904,1.917099701906843,0.3613874579880169,0.3427946266562981,1.0542389812613977,0.41558886682197016,0.3482762301206105,1.1932737031121787,0.468018170064501,0.2909138038821036,1.6087863958981168
1,76.736482,30.670963,0.32518332202674705,0.4980965276346903,65.28520155941345,0.32518332202674705,0.9370045313177736,0.3470456237489262,0.3665568451410389,0.3935694048377124,0.9313651941318658,0.40123011424868793,0.4478898456029605,0.895823198912987,0.4050857699685658,0.6706534880072353,0.6040164961673853,0.4514797148318491,0.25119743071513606,1.7973102413767839
1,76.695912,30.71134,0.2579416277151556,0.7976137913441066,32.339163454092585,0.2579416277151556,1.0,0.2579416277151556,0.30988270196154416,0.3590390198297495,0.863089204366939,0.3501882200104756,0.48495546917285837,0.7221038678206018,0.39416530709050407,0.13607120011809282,2.896757776431881,0.43849665330918786,0.49641416129508437,0.883328251887906
1,76.725084,30.684377,0.2865412521282844,0.5830708700046116,49.14346897934004,0.2865412521282844,1.0,0.2865412521282844,0.29677357847904356,0.12472655066805775,2.3793937769422078,0.3599074230143746,0.2825278497627301,1.2738829935407383,0.4122251544567562,0.44105273785884963,0.9346391464611674,0.43762685862262996,0.29820280685221956,1.467547751284262
1,76.727591,30.703045,0.27864646423661144,0.5768306203946272,48.306461963822414,0.27864646423661144,1.0,0.27864646423661144,0.28193385419658973,0.2282020751828542,1.2354570131348772,0.3095883817293128,0.5377700289164824,0.5756891702445415,0.364006978355732,0.352457901003572,1.0327672533918963,0.42656314568247894,0.46476441571695865,0.9178050884649821
1,76.700787,30.725808,0.3567533266935893,0.8689155113374346,41.05730902932952,0.3567533266935893,1.0,0.3567533266935893,0.37697764704550174,0.3195101570704277,1.179861230397151,0.37697764704550174,0.5420510620038619,0.6954651940942345,0.41479170296764145,0.07118982825009317,5.826558557080078,0.424531446183161,0.47423186802018996,0.8951980556588977
1,76.718126,30.698031,0.2587799816000169,0.6616577870661997,39.11084954466434,0.2587799816000169,1.0,0.2587799816000169,0.2587799816000169,0.235358231198701,1.099515323012188,0.29614847688329154,0.3967494865464036,0.7464369505835623,0.36417004769352407,0.28688153865545596,1.2694091414885063,0.40754529669344425,0.3335705970890703,1.2217662475347646
1,76.717988,30.674171,0.33761517140362796,0.639468597611829,52.79620808034855,0.33761517140362796,1.0,0.33761517140362796,0.37659279779465404,0.30666370024856543,1.2280318716868275,0.37659279779465404,0.18488200816276432,2.0369358897438716,0.40599234931655637,0.5457774572682359,0.7438789270422749,0.40677181361424025,0.18591002547027957,2.188003646308298
1,76.699239,30.704057,0.32320293202075523,0.7599122832837842,42.5316104411563,0.32320293202075523,1.0,0.32320293202075523,0.32320293202075523,0.42224288084493766,0.7654431766238509,0.3292844895644703,0.3858578815873569,0.8533828263656225,0.3533177641594285,0.18085333023453995,1.9536149193450172,0.39816921613163464,0.415031730353327,0.9593705420852114
1,76.707906,30.702046,0.18485445552552704,0.7052757582001394,26.210238105627617,0.18485445552552704,1.0,0.18485445552552704,0.22739469837862242,0.282807696053199,0.8040612103280498,0.29732582141679426,0.3999387877185904,0.7434283209009527,0.3578116556329059,0.2089842934850656,1.7121461602016317,0.37083325791822586,0.3408550242762343,1.0879501005028365
1,76.67732,30.699459,0.17436642900499144,0.9123961184862488,19.110825382979687,0.17436642900499144,1.0,0.17436642900499144,0.2179137323983124,0.43839424457337045,0.4970725211285067,0.2953079785264675,0.32964119990751745,0.8958466921286469,0.36510052102556534,0.2381587366451412,1.5330133429854753,0.36510052102556534,0.4323882547141913,0.8443812176787662
1,76.70499,30.708699,0.25178229582536416,0.7300208989491656,34.48973805925203,0.25178229582536416,1.0,0.25178229582536416,0.25178229582536416,0.30714487319059713,0.8197509312457968,0.25178229582536416,0.45491445237423217,0.553471745096894,0.3260168227315038,0.1411300619598672,2.310045203722878,0.35144524585648124,0.39554184643092344,0.8885159662060101
1,76.681708,30.687691,0.30087830981676966,0.8569599387749094,35.10996211175268,0.30087830981676966,1.0,0.30087830981676966,0.30087830981676966,0.41702303055283635,0.7214908716621796,0.3357382275693127,0.3044349414074799,1.1028242225321108,0.3502033658659645,0.34196048797522344,1.0241047670143058,0.3502033658659645,0.4106285171255031,0.8528471629721945
1,76.743765,30.680904,0.22793516254194168,0.4549397070222432,50.102279274294546,0.22793516254194168,0.7941458568834994,0.2870192680176377,0.3013072223023376,0.22062652005617786,1.3656890487399977,0.33689876302103516,0.4848850751892577,0.6948012637624259,0.34450329038899324,0.5594406193265509,0.615799565651316,0.3499010760899292,0.25685095742129965,1.362272812228627
1,76.720965,30.675272,0.21582102749684318,0.5884820298472316,36.67419165762287,0.21582102749684318,1.0,0.21582102749684318,0.2696719039498162,0.25084406652494684,1.0750579341409174,0.3144721473142146,0.2066941769830353,1.521436897276624,0.3438569949838059,0.5733066566629152,0.5997784797848285,0.3438569949838059,0.21440540202575967,1.6037702023127818
1,76.715344,30.712724,0.29359184426449336,0.6821201149932791,43.041077049514385,0.29359184426449336,1.0,0.29359184426449336,0.3173245904013891,0.25554149106025514,1.2417732599304818,0.3173245904013891,0.5863408178823665,0.5411947807888274,0.3180040999524753,0.08499590051926754,3.7414051502447183,0.3405051921041915,0.5997396470131326,0.5677550146967946
1,76.71159,30.660789,0.31171107608941095,0.7403133861203505,42.10528702215538,0.31171107608941095,1.0,0.31171107608941095,0.31171107608941095,0.39304458463659014,0.7930679833119179,0.32337063027871715,0.1634085246249271,1.9789091849458427,0.33920351927482734,0.5995864920744315,0.5657290878939936,0.33920351927482734,0.28873986110374805,1.1747720525256713
1,76.700597,30.661634,0.22426930946055978,0.7470196921084391,30.02187383140689,0.22426930946055978,1.0,0.22426930946055978,0.22975125786724562,0.42521556960944634,0.5403171339146129,0.27675633861586096,0.07478114677121711,3.7008838532867094,0.310859908958655,0.6299098318130176,0.4934990585302225,0.33057536471045385,0.36746327271772034,0.8996147077925711
1,76.737219,30.685932,0.18651851039985423,0.5233077247618206,35.64222379571153,0.18651851039985423,1.0,0.18651851039985423,0.21353221666675445,0.17355395143901753,1.230350648292697,0.2342543354234281,0.451945251710884,0.5183245858577668,0.2761954283193018,0.5322583669260336,0.518912328075594,0.3247341834064964,0.27932877097590697,1.162551864141864
1,76.722244,30.707777,0.18182496720710062,0.6332921241377957,28.711073496239788,0.18182496720710062,1.0,0.18182496720710062,0.18182496720710062,0.28184430896513263,0.645125558414573,0.23575198992379592,0.60467584379769,0.38988160738015665,0.31191399810201414,0.2552812400746772,1.2218445742850914,0.3145275015583848,0.49472069657368173,0.6357678256372288
1,76.711345,30.704868,0.24398964337908358,0.6914608659818091,35.286110231653,0.24398964337908358,1.0,0.24398964337908358,0.31071554261417034,0.26847870815773417,1.1573191213048506,0.3107945312098692,0.4494416301278504,0.6915125577518466,0.3144922676946596,0.19672782484071916,1.5986160978971253,0.3144922676946596,0.46265945823223076,0.6797489213692914
1,76.696064,30.715001,0.07455064367977082,0.8037559238218586,9.275283885347008,0.07455064367977082,1.0,0.07455064367977082,0.13922294938935575,0.36393710783954686,0.38254672686671065,0.20765050132305635,0.4893430015381235,0.42434550135663646,0.24839217606089364,0.13094802119192364,1.8968761329874413,0.30535001702539044,0.4375900290534437,0.697799302433597
1,76.746763,30.674927,0.10789142699330445,0.44021232547415107,24.50895187387018,0.10789142699330445,0.704310696681423,0.15318726167537733,0.16786364884744345,0.31112052996766193,0.5395453937574974,0.2278337484291592,0.5304307557062572,0.42952590131355306,0.2278337484291592,0.5467881699161722,0.4166764406481001,0.3042935340983015,0.18614015258547612,1.6347549406814255
1,76.738465,30.69128,0.18657005888603584,0.5176905189415124,36.038917472837504,0.18657005888603584,0.9853677212116684,0.18934054248967877,0.23414851160833436,0.14145781197475069,1.6552533107901342,0.25480482851044967,0.45953946139767676,0.5544786681332387,0.25480482851044967,0.5986908452545474,0.4256033485898944,0.29658366858530627,0.39456728793934187,0.7516681632028782
1,76.69354,30.691212,0.23724908749680007,0.7847849763047126,30.23109446028464,0.23724908749680007,1.0,0.23724908749680007,0.23724908749680007,0.3244566134688596,0.7312197614352852,0.2578156106030884,0.25561202482981077,1.0086208220241,0.2842196155060339,0.333170801842857,0.8530748010748211,0.2959782098565205,0.41696828760572363,0.70983386184129
1,76.696883,30.70069,0.1014715428660321,0.792820769434551,12.798799776449195,0.1014715428660321,1.0,0.1014715428660321,0.1783269649715753,0.34507168625121437,0.5167823732769317,0.2356243431816409,0.34225002629836576,0.688456756979849,0.28916713577972736,0.21367886292054178,1.3532790835154178,0.2938366273837345,0.4228715340300853,0.694860267806131
1,76.704665,30.674897,0.11005192452767676,0.7208910997949353,15.26609560847431,0.11005192452767676,1.0,0.11005192452767676,0.1217267176041719,0.2899384123311443,0.4198364632870564,0.20892685114786252,0.13721460410357617,1.522628385752252,0.271596924107221,0.49176222396134606,0.5522931833181423,0.28910210848487544,0.28233012351560105,1.0239860518068318
1,76.699339,30.676933,0.11586905952512971,0.7413681452918495,15.629085260942297,0.11586905952512971,1.0,0.11586905952512971,0.1900036621556238,0.31825250299432895,0.5970217370419536,0.24617089818237103,0.08105532725865047,3.0370724110067537,0.2810925291825503,0.5145084337508851,0.5463322090433406,0.2810925291825503,0.3108609771107538,0.9042387108060927
1,76.69194,30.709532,0.09310276780589921,0.8224030848026375,11.32081937998108,0.09310276780589921,1.0,0.09310276780589921,0.16623453376388383,0.3851596008041184,0.43159909143333586,0.18522856908578084,0.42408895410917635,0.4367681999048154,0.2448311863160595,0.16211218287132315,1.5102577855631907,0.27874812597955795,0.43520225248602634,0.6405024891007615
1,76.704947,30.690631,0.15601864044243652,0.6987607806199041,22.32790459476345,0.15601864044243652,1.0,0.15601864044243652,0.15866346370913903,0.28227108695957426,0.5620960524797292,0.15866346370913903,0.37408203097575016,0.42414083161194227,0.2137582237698641,0.3693500147436708,0.5787416142875004,0.2704831728650654,0.2744288582782201,0.9856221920758985
