id,Ward,x,y,fill_ratio_0,fill_ratio_0_0,distance_from_0_0_0,fill_per_m_0_0_0_0,distance_from_0_1_0,fill_per_m_0_0_1_0,distance_from_0_2_0,fill_per_m_0_0_2_0,fill_ratio_1,fill_ratio_1_1,distance_from_272_0_0,fill_per_m_1_272_0_0,distance_from_42_1_0,fill_per_m_1_42_1_0,distance_from_279_2_0,fill_per_m_1_279_2_0,fill_ratio_2,fill_ratio_2_2,distance_from_168_0_0,fill_per_m_2_168_0_0,distance_from_222_1_0,fill_per_m_2_222_1_0,distance_from_53_2_0,fill_per_m_2_53_2_0,fill_ratio_3,fill_ratio_3_3,distance_from_191_2_0,fill_per_m_3_191_2_0
207,1,76.696883,30.70069,0.4148195023376652,0.4148195023376652,1.0,41.48195023376652,1.0,41.48195023376652,1.0,41.48195023376652,0.42385250739213187,0.42385250739213187,0.4698125700000619,90.21736208379355,0.46330913883680774,91.4837355585654,0.2066680279938369,205.0885719995217,0.4438421291246102,0.4438421291246102,0.39432697841058867,112.55687625371257,0.3501519117364965,126.75702009550054,0.10923412970972791,406.32184309432324,0.4759055466792693,0.4759055466792693,0.10471699864486067,454.46828388699805
226,1,76.711345,30.704868,0.8496473906774115,0.8496473906774115,1.0,84.96473906774115,1.0,84.96473906774115,1.0,84.96473906774115,0.8502384589577279,0.8502384589577279,0.415080952989088,204.8367801111991,0.588246562513303,144.53776921790342,0.29175003192712107,291.42703201832614,0.8593247169897109,0.8593247169897109,0.30257687341251255,284.0021140076249,0.3958679210477772,217.07359230201408,0.20937805968243156,410.4177478256643,0.8595834283525174,0.8595834283525174,0.19062619726703844,450.92617944236235
164,1,76.710537,30.716773,0.72571950838836,0.72571950838836,1.0,72.571950838836,1.0,72.571950838836,1.0,72.571950838836,0.72571950838836,0.72571950838836,0.4532492626868707,160.11487897107216,0.6913047899928811,104.97822652087125,0.2670395606630733,271.7647926720521,0.72571950838836,0.72571950838836,0.3484321502423811,208.28144242244153,0.5120987152106851,141.71476842893233,0.1952066171734635,371.76993223722275,0.7421905143584421,0.7421905143584421,0.1681277331434964,441.44443066093396
141,1,76.711957,30.701618,0.9862107444796029,0.9862107444796029,1.0,98.62107444796028,1.0,98.62107444796028,1.0,98.62107444796028,0.9874884398321419,0.9874884398321419,0.40317513175421327,244.92791396522497,0.5735868998667979,172.16021496681023,0.3173901082990676,311.1276671866723,0.9874884398321419,0.9874884398321419,0.2912636821682979,339.0358978094466,0.3845123646261655,256.8157829702584,0.24423756298140964,404.314728569129,0.9881818029743599,0.9881818029743599,0.2246554120576823,439.8655674142563
50,1,76.707906,30.702046,0.8685991281894603,0.8685991281894603,1.0,86.85991281894603,1.0,86.85991281894603,1.0,86.85991281894603,0.8701842940528846,0.8701842940528846,0.4265313504263991,204.01414648254345,0.5360178628566659,162.34240579508014,0.30433633366258117,285.92849351259554,0.8701842940528846,0.8701842940528846,0.3189994574365966,272.78550911825295,0.35434259400954354,245.57710779456784,0.21912605556405723,397.1158481418031,0.870327037178862,0.870327037178862,0.20074150331798388,433.55610214805625
36,1,76.691224,30.694111,0.6492103021160636,0.6492103021160636,1.0,64.92103021160635,1.0,64.92103021160635,1.0,64.92103021160635,0.6606985718388916,0.6606985718388916,0.5069260043318118,130.334322207394,0.3505157792978549,188.49324648447717,0.13277492933272964,497.6079258029221,0.6657852915594594,0.6657852915594594,0.41027398098407997,162.27821466097168,0.21293792293290587,312.6663782520506,0.1671602158563894,398.2917156145865,0.6935164830601525,0.6935164830601525,0.16269379963534464,426.27099779744066
154,1,76.688734,30.687228,0.9109271844938425,0.9109271844938425,1.0,91.09271844938425,1.0,91.09271844938425,1.0,91.09271844938425,0.9168733092221416,0.9168733092221416,0.49905741421276184,183.72100746533613,0.3793669164320145,241.68509944025456,0.17815467952083233,514.6501409270745,0.9201758269973801,0.9201758269973801,0.4048167326874433,227.30676691366972,0.21042332840166084,437.2974393984148,0.24662339521786855,373.1097068810084,0.9273601513746267,0.9273601513746267,0.22531976327972128,411.5751489687851
223,1,76.703089,30.729861,0.944765729882428,0.944765729882428,1.0,94.47657298824281,1.0,94.47657298824281,1.0,94.47657298824281,0.9466749978922198,0.9466749978922198,0.7125893666763308,132.8500034048662,0.7357768963624138,128.66332207119564,0.3290359193895616,287.71174881104855,0.9506020869339149,0.9506020869339149,0.47073337733556225,201.94065955435283,0.5685170220771931,167.20732186007305,0.25564266900248594,371.8479746136084,0.9506020869339149,0.9506020869339149,0.2393392263421194,397.177721956489
78,1,76.716714,30.6946,0.969302535619099,0.969302535619099,1.0,96.9302535619099,1.0,96.9302535619099,1.0,96.9302535619099,0.9703117197037954,0.9703117197037954,0.38845637397118266,249.7865358172182,0.4742613039455101,204.5943262989212,0.355353328741486,273.05547499448977,0.9703117197037954,0.9703117197037954,0.28090278502501165,345.4261657168684,0.3491265053954207,277.9255383674809,0.2865660634648967,338.59966109443207,0.97144919210569,0.97144919210569,0.2517306394495349,385.90820498846705
246,1,76.702706,30.711971,0.22864280550346272,0.22864280550346272,1.0,22.864280550346272,1.0,22.864280550346272,1.0,22.864280550346272,0.2850187940256478,0.2850187940256478,0.4682463912014053,60.86940537744658,0.5915501922146694,48.18167549884194,0.17413248809796583,163.6792749812993,0.28595502306195836,0.28595502306195836,0.34886962499045293,81.96615657490494,0.4189706968100002,68.2517954690365,0.09809949336795742,291.4949030260342,0.31135165472452886,0.31135165472452886,0.0812775274319611,383.0722520258346
188,1,76.686186,30.684043,0.9872761293149445,0.9872761293149445,1.0,98.72761293149445,1.0,98.72761293149445,1.0,98.72761293149445,0.9872761293149445,0.9872761293149445,0.48580717769163434,203.223866309694,0.40868166471517725,241.57583139997422,0.22067366171405184,447.3919187484429,0.9879666848784218,0.9879666848784218,0.4436493230415951,222.69090328033553,0.22343606125024154,442.1697551193088,0.2822081007650596,350.0844526433037,0.9881777146643168,0.9881777146643168,0.26561665169893256,372.0315380619972
112,1,76.716695,30.700924,0.9504114840765587,0.9504114840765587,1.0,95.04114840765587,1.0,95.04114840765587,1.0,95.04114840765587,0.9511647469901635,0.9511647469901635,0.37354787173342463,254.62994677933656,0.5859180645897524,162.33750151672643,0.3722621628818137,255.5093807081706,0.9511647469901635,0.9511647469901635,0.255939746662102,371.6361992988587,0.387005972079577,245.77521165347366,0.28392863935486323,335.00134017877883,0.9547689528289581,0.9547689528289581,0.25895241355700105,368.70440391504314
5,1,76.704947,30.690631,0.906354385094736,0.906354385094736,1.0,90.6354385094736,1.0,90.6354385094736,1.0,90.6354385094736,0.9081550874353228,0.9081550874353228,0.4238033053905668,214.2869288379875,0.4455818133310867,203.81332008282033,0.27419015122793716,331.2136060935186,0.9081550874353228,0.9081550874353228,0.3128957973517559,290.2420215041685,0.2880351601443476,315.29313538673705,0.2713677913981212,334.6583921239852,0.913694732711037,0.913694732711037,0.2528118286364211,361.412967755183
94,1,76.679274,30.692858,0.5843143119231002,0.5843143119231002,1.0,58.43143119231002,1.0,58.43143119231002,1.0,58.43143119231002,0.6080407491546665,0.6080407491546665,0.5364244033031283,113.35068751729933,0.4050860024564045,150.1016439638899,0.13419099959814582,453.1158952355462,0.636350106717513,0.636350106717513,0.4470146761677826,142.3555289443484,0.25838092381184175,246.28370288702743,0.1837605628222616,346.2930766777248,0.636350106717513,0.636350106717513,0.17894397247015809,355.61416119988905
243,1,76.708514,30.719551,0.60617463445088,0.60617463445088,1.0,60.617463445088006,1.0,60.617463445088006,1.0,60.617463445088006,0.6111990703894131,0.6111990703894131,0.4682075465333576,130.54020058300534,0.7235928676961687,84.46726020605983,0.2632583807268581,232.16699453285725,0.6241655491872009,0.6241655491872009,0.3830341300842627,162.95298516868257,0.5406639815957957,115.44426306056977,0.2011711766412327,310.26589375690406,0.6387966195179307,0.6387966195179307,0.1833404170630182,348.4210572611286
77,1,76.6847,30.693087,0.5538542844013208,0.5538542844013208,1.0,55.38542844013208,1.0,55.38542844013208,1.0,55.38542844013208,0.5938630896107318,0.5938630896107318,0.5498949182341607,107.99574062582047,0.39435061797393045,150.59266108465707,0.13616384605084678,436.13859833906963,0.6307586200328754,0.6307586200328754,0.4579236308806493,137.7431906756681,0.26390368572110545,239.0109173008913,0.18715033387475186,337.03312570898385,0.6324927978712266,0.6324927978712266,0.18219606336343155,347.1495411015416
184,1,76.698487,30.722642,0.3764633668780496,0.3764633668780496,1.0,37.64633668780496,1.0,37.64633668780496,1.0,37.64633668780496,0.38041502844932884,0.38041502844932884,0.5271779640608695,72.16064676129085,0.6195199706432118,61.404804764302575,0.24358680320631174,156.17226526312558,0.41730418935112235,0.41730418935112235,0.43795511622306577,95.28469331514209,0.4698404871392039,88.81826934328966,0.17322798527573594,240.89882976291486,0.4450434468530352,0.4450434468530352,0.15993715812529388,278.2614447259283
30,1,76.68811,30.698177,0.11881791626807192,0.11881791626807192,1.0,11.881791626807193,1.0,11.881791626807193,1.0,11.881791626807193,0.1961152563085188,0.1961152563085188,0.5184305936690191,37.828642580789584,0.38305548863255745,51.197610301477916,0.0733345477409081,267.4254663728159,0.27014033038734353,0.27014033038734353,0.42560480435306347,63.47210548949695,0.2509240270538668,107.65821573928092,0.12408699075679136,217.70237858117983,0.3264061030199726,0.3264061030199726,0.119797389807203,272.4651209390097
291,1,76.711141,30.68668,0.7040797680992236,0.7040797680992236,1.0,70.40797680992236,1.0,70.40797680992236,1.0,70.40797680992236,0.7198260826949479,0.7198260826949479,0.39206148030388505,183.60030731328516,0.38992227049282413,184.60758391285452,0.38705778064308166,185.9738051251636,0.73249604989242,0.73249604989242,0.27683719294646847,264.5945229021526,0.19124682232104265,383.010834377573,0.30064689118601606,243.63998809460847,0.740444173151614,0.740444173151614,0.28128411197151626,263.2371121005917
235,1,76.702839,30.705454,0.24734810174319766,0.24734810174319766,1.0,24.734810174319765,1.0,24.734810174319765,1.0,24.734810174319765,0.24734810174319766,0.24734810174319766,0.47584024955459325,51.98133238512842,0.5208818102852505,47.48641570104789,0.20837428116737783,118.70375766024306,0.2522936749629598,0.2522936749629598,0.3794041376861673,66.4973440989856,0.3489643103962059,72.29784463531857,0.13234762650503104,190.62954253536927,0.30423656948683625,0.30423656948683625,0.1155901877365728,263.20276439050684
270,1,76.715344,30.712724,0.5201635011119934,0.5201635011119934,1.0,52.01635011119934,1.0,52.01635011119934,1.0,52.01635011119934,0.5201635011119934,0.5201635011119934,0.4745112987442643,109.62088837263559,0.727046503934063,71.54473590030051,0.3208311157779663,162.13000408351184,0.5400586799003617,0.5400586799003617,0.36399073661195896,148.37154509129834,0.5320334862847197,101.50840009558108,0.23492182218322522,229.8886816394382,0.5521212869753549,0.5521212869753549,0.21591317731332976,255.7144931335642
266,1,76.690413,30.677268,0.7723183917356393,0.7723183917356393,1.0,77.23183917356393,1.0,77.23183917356393,1.0,77.23183917356393,0.7765195959802033,0.7765195959802033,0.5148453047551945,150.82580899702157,0.3492416657396077,222.3444886897233,0.30422986118836604,255.24108414177522,0.7897334433069291,0.7897334433069291,0.3899333753600079,202.53035344250895,0.1816355792882659,434.79005952549505,0.3309229799384432,238.64569437088707,0.8094318396564775,0.8094318396564775,0.3264112928146747,247.97911637084368
287,1,76.716966,30.691124,0.755137255673619,0.755137255673619,1.0,75.5137255673619,1.0,75.5137255673619,1.0,75.5137255673619,0.7702760116785978,0.7702760116785978,0.38733137303315307,198.86744666372977,0.5402647153449605,142.57381424340744,0.42666457168937477,180.53432667931543,0.7798997341855499,0.7798997341855499,0.2676483131691769,291.38974385860814,0.2622761928276956,297.358187861874,0.3384136532662941,230.45752636104643,0.7846305776317584,0.7846305776317584,0.31863856404270763,246.24470047718177
197,1,76.703663,30.693716,0.3808908566310215,0.3808908566310215,1.0,38.08908566310215,1.0,38.08908566310215,1.0,38.08908566310215,0.40173033526371865,0.40173033526371865,0.4486007481346643,89.55186475594648,0.4093003407279977,98.15050105973165,0.2579864375587606,155.717617974479,0.44659819518283667,0.44659819518283667,0.34734252165389773,128.57573356015428,0.23499563254719186,190.04531715845857,0.21871936948650758,204.18776637447584,0.491927465275919,0.491927465275919,0.2010961973155168,244.62295749138033
18,1,76.69422,30.726219,0.46866064199412627,0.46866064199412627,1.0,46.86606419941263,1.0,46.86606419941263,1.0,46.86606419941263,0.5180420461350388,0.5180420461350388,0.4872380395288929,106.32216783318685,0.6622720676738246,78.2219379951533,0.3163717560772579,163.74471999596986,0.5460239634688228,0.5460239634688228,0.4002834741329853,136.40931958320576,0.5360585846541502,101.85900927621593,0.2491816371756077,219.12688657873252,0.5731191985671493,0.5731191985671493,0.2343161186541728,244.59230626511703
37,1,76.720277,30.692391,0.7460448792654233,0.7460448792654233,1.0,74.60448792654233,1.0,74.60448792654233,1.0,74.60448792654233,0.757791185233376,0.757791185233376,0.3156458228504338,240.07641805304334,0.47712821920314713,158.82338430935079,0.43165911897900366,175.55315106646356,0.757791185233376,0.757791185233376,0.1977799124773188,383.1487109795737,0.3056965982038028,247.88996334469164,0.338258390131589,224.02731383501848,0.759036763766619,0.759036763766619,0.3181083512495616,238.6095054672555
38,1,76.706071,30.686267,0.5833687650971596,0.5833687650971596,1.0,58.336876509715964,1.0,58.336876509715964,1.0,58.336876509715964,0.5932523742164603,0.5932523742164603,0.4363332921251082,135.96312381461814,0.3327907583687037,178.26588007566826,0.2847419678301122,208.34736050233982,0.6151108127766116,0.6151108127766116,0.3278389033117676,187.62593656911264,0.1782530459746432,345.07730816791326,0.2872144613398167,214.164290303212,0.6341817377736967,0.6341817377736967,0.2690622381560693,235.70075909568558
12,1,76.714146,30.697422,0.49262510429085915,0.49262510429085915,1.0,49.262510429085914,1.0,49.262510429085914,1.0,49.262510429085914,0.49262510429085915,0.49262510429085915,0.38572354356457034,127.71455424742395,0.5120783022592348,96.20112824883417,0.3534030048640958,139.39471297939372,0.538190124435472,0.538190124435472,0.2705718478349932,198.90839669457569,0.34492621918971467,156.03050579911388,0.26214720407600806,205.3007303024399,0.5582708803487371,0.5582708803487371,0.242459906591483,230.25286456509247
238,1,76.685268,30.686947,0.4505441353100935,0.4505441353100935,1.0,45.05441353100935,1.0,45.05441353100935,1.0,45.05441353100935,0.47843508526465733,0.47843508526465733,0.5106597929812207,93.68959370612748,0.39942039360123777,119.782337839841,0.20012585079176312,239.06710870775171,0.4812912602129554,0.4812912602129554,0.43493571795567515,110.65802148307452,0.24286893621443129,198.16913093736235,0.22400863636626048,214.8538860019801,0.4851887226204129,0.4851887226204129,0.2197943667338256,220.74665963026433
241,1,76.683038,30.698,0.12915941515149498,0.12915941515149498,1.0,12.915941515149498,1.0,12.915941515149498,1.0,12.915941515149498,0.17471007519349213,0.17471007519349213,0.5584934731897058,31.282384410989824,0.4538059142652422,38.49885373934923,0.07467985497174319,233.94538628870885,0.24096876141590196,0.24096876141590196,0.4726832921198799,50.97890393697023,0.3077055689342147,78.3114723111883,0.1351370279982114,178.31438576486326,0.2857691128282981,0.2857691128282981,0.13120424094516187,217.80478341987296
120,1,76.719086,30.677919,0.6201325978015367,0.6201325978015367,1.0,62.013259780153675,1.0,62.013259780153675,1.0,62.013259780153675,0.640535524475978,0.640535524475978,0.311980782704434,205.31249358484104,0.3456649446039898,185.30531790251567,0.4961927273007245,129.09006707141285,0.6575046541595972,0.6575046541595972,0.2053386509396919,320.20501310915245,0.20347543558433362,323.1371159233047,0.4431757812800752,148.36204547560146,0.6575046541595972,0.6575046541595972,0.38152029133912835,172.33805621498388
144,1,76.681708,30.687691,0.30952761628632774,0.30952761628632774,1.0,30.952761628632775,1.0,30.952761628632775,1.0,30.952761628632775,0.35658349719845905,0.35658349719845905,0.5324276824611721,66.97313249193488,0.41643338428335086,85.62798052613175,0.1720851151527642,207.21344602170333,0.35658349719845905,0.35658349719845905,0.44199426382949497,80.67604636064141,0.25246592359787273,141.24024823501512,0.223447312529697,159.58280865475515,0.3624760389323728,0.3624760389323728,0.21734475987657503,166.77468513076383
219,1,76.717915,30.684941,0.5554317056026274,0.5554317056026274,1.0,55.543170560262745,1.0,55.543170560262745,1.0,55.543170560262745,0.5681061328913429,0.5681061328913429,0.37144812378816106,152.94360006387785,0.490886971067939,115.73053806162575,0.5013496559327834,113.31535310109193,0.575963497272888,0.575963497272888,0.24943162376915182,230.910374783087,0.30514389993536856,188.75143740211774,0.41189217959928526,139.8335598003394,0.6162570297003718,0.6162570297003718,0.39179561266775653,157.2904365886708
101,1,76.717025,30.708136,0.2809631895922303,0.2809631895922303,1.0,28.096318959223034,1.0,28.096318959223034,1.0,28.096318959223034,0.31057606732261755,0.31057606732261755,0.4221155594342024,73.57607659355396,0.6521144685647794,47.62600468076652,0.37446638304061675,82.9383040476909,0.3568979610855407,0.3568979610855407,0.30969055670702883,115.24341099724609,0.48579324388204065,73.46704911610544,0.290374895458347,122.90937221765996,0.4087680729554292,0.4087680729554292,0.2661575942692993,153.58121720240533
209,1,76.698191,30.688447,0.27340707193070624,0.27340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,1.0,27.340707193070624,0.27340707193070624,0.27340707193070624,0.45794447571303293,59.70310516466073,0.3548933886569196,77.03921252672663,0.24054634222961035,113.66087274348537,0.314070142629797,0.314070142629797,0.35633974266678886,88.13783730081494,0.18381130643071245,170.8655189544532,0.2548789905627037,123.22323701000828,0.37394810389925875,0.37394810389925875,0.25010144111833926,149.51857223498345
45,1,76.718126,30.698031,0.37487057952370406,0.37487057952370406,1.0,37.48705795237041,1.0,37.48705795237041,1.0,37.48705795237041,0.37487057952370406,0.37487057952370406,0.3885564724811116,96.47775962397003,0.5417992007177228,69.18994694475592,0.43184227891837385,86.80729002788574,0.4004217550744453,0.4004217550744453,0.2739284204906911,146.1775139495074,0.34794729778825695,115.08115097307684,0.3410073329329507,117.42320953349606,0.44192915183011594,0.44192915183011594,0.3214108296075509,137.4966588306064
63,1,76.697373,30.717857,0.04315991195057611,0.04315991195057611,1.0,4.315991195057611,1.0,4.315991195057611,1.0,4.315991195057611,0.07520502373224938,0.07520502373224938,0.5026972147129699,14.960302450688921,0.6208364423676774,12.11350020714647,0.20638891267385107,36.43849989708176,0.07520502373224938,0.07520502373224938,0.4081479125637607,18.425923891133678,0.44773764235299873,16.796672117408736,0.14478721972819905,51.941755545432514,0.16069271948877312,0.16069271948877312,0.1171606463529498,137.1558833882511
263,1,76.724219,30.700283,0.5203077009037933,0.5203077009037933,1.0,52.03077009037933,1.0,52.03077009037933,1.0,52.03077009037933,0.5203077009037933,0.5203077009037933,0.3545405695862439,146.7554761112397,0.6972926052990533,74.6182731538713,0.5204645971975365,99.96985456943892,0.5203077009037933,0.5203077009037933,0.28416484106973094,183.10066049871224,0.4731368577687761,109.9698094452979,0.40822551977844834,127.4559466997982,0.5291883849310945,0.5291883849310945,0.386376224527756,136.9619431366123
34,1,76.680322,30.696429,0.11752624677710488,0.11752624677710488,1.0,11.752624677710488,1.0,11.752624677710488,1.0,11.752624677710488,0.18958900400012438,0.18958900400012438,0.5412435517567787,35.02840881609633,0.39204198569484194,48.35936224129241,0.1431916073418955,132.4023156939965,0.2050425465629232,0.2050425465629232,0.45276329276284466,45.286919200475815,0.2660961033287218,77.05582456787198,0.19156813433630002,107.03374403749672,0.2439497488375517,0.2439497488375517,0.18747934601791225,130.1208661215642
91,1,76.726498,30.678517,0.45454106476777323,0.45454106476777323,1.0,45.454106476777326,1.0,45.454106476777326,1.0,45.454106476777326,0.4721964379323571,0.4721964379323571,0.307985974570717,153.31751343239674,0.41855092410538736,112.81696222308717,0.5618118364136846,84.04885894654949,0.5069746782995401,0.5069746782995401,0.19168632848341854,264.4813964097575,0.2807707432166732,180.56535110864573,0.4624459300039324,109.62896317310633,0.5069746782995401,0.5069746782995401,0.4397938786210513,115.27551949770888
148,1,76.726063,30.663494,0.6847311725538793,0.6847311725538793,1.0,68.47311725538793,1.0,68.47311725538793,1.0,68.47311725538793,0.6923755116909984,0.6923755116909984,0.3538852277809186,195.6497353768128,0.6295005611198772,109.98806902717722,0.7756195522854034,89.26741334084191,0.7007042808448158,0.7007042808448158,0.36949532962628573,189.63819693026187,0.48616607460784894,144.12858433407095,0.6779678178765199,103.35361979857826,0.7302647615188083,0.7302647615188083,0.6499540134837529,112.35637389245277
205,1,76.729384,30.700394,0.4686931597949703,0.4686931597949703,1.0,46.86931597949703,1.0,46.86931597949703,1.0,46.86931597949703,0.477772534203618,0.477772534203618,0.3761347123685785,127.0216543416082,0.7079750406017609,67.48437540926915,0.5721429181981366,83.50580231042245,0.4893645301639768,0.4893645301639768,0.27888708436618515,175.47048880952477,0.4550303444738866,107.54547166074998,0.4773741345414138,102.51173969324532,0.4893645301639768,0.4893645301639768,0.4547824600393196,107.60409056269832
274,1,76.733428,30.670581,0.5519068387744855,0.5519068387744855,0.960961072479645,57.43279874494354,0.960961072479645,57.43279874494354,0.960961072479645,57.43279874494354,0.5587563522644173,0.5587563522644173,0.24398169208916287,229.01568862807147,0.6262196763621847,89.2268916732746,0.8161224736104278,68.46476727843877,0.5692660161781037,0.5692660161781037,0.2678228254713916,212.5532113165283,0.4678915265566831,121.6662375502839,0.6795465728370764,83.77144980680922,0.5996575366724541,0.5996575366724541,0.6550091446714882,91.54949080492686
51,1,76.702343,30.687719,0.22359583851945264,0.22359583851945264,1.0,22.359583851945263,1.0,22.359583851945263,1.0,22.359583851945263,0.22359583851945264,0.22359583851945264,0.4550898998751759,49.13223487947799,0.3540753724802804,63.14922073037017,0.26096858152072877,85.67921748147003,0.2357195911615633,0.2357195911615633,0.3502044989775051,67.30912705284932,0.1805101851114121,130.58520272198245,0.2859267521844209,82.44055142119954,0.2357195911615633,0.2357195911615633,0.2683783496666932,87.8310755894841
253,1,76.724498,30.659777,0.3581627180328405,0.3581627180328405,1.0,35.81627180328405,1.0,35.81627180328405,1.0,35.81627180328405,0.41014347933904033,0.41014347933904033,0.3618697478991596,113.34008485653598,0.26704014939309056,153.58869453570358,0.7785447512338267,52.68078407683704,0.4606172934809449,0.4606172934809449,0.38195278111244496,120.59535006902895,0.4944811257836467,93.15164309880687,0.6845404828598106,67.28853954065946,0.4912512770419515,0.4912512770419515,0.6625066693344004,74.15038969124586
